time;user0;user1;
0.103433;0.00816419;-0.203008;
0.103443;0.0069995;-0.173827;
0.103453;0.0058072;-0.143916;
0.103463;0.00459197;-0.113397;
0.103473;0.00335862;-0.0823976;
0.103483;0.00211202;-0.0510492;
0.103493;0.000857085;-0.0194841;
0.103503;-0.000401234;0.0121636;
0.103513;-0.00165797;0.0437593;
0.103523;-0.00290816;0.0751686;
0.103533;-0.00414688;0.106258;
0.103543;-0.00536923;0.136898;
0.103553;-0.00657039;0.166959;
0.103563;-0.00774562;0.196316;
0.103573;-0.00889028;0.22485;
0.103583;-0.00999986;0.252446;
0.103593;-0.01107;0.278994;
0.103603;-0.0120964;0.304389;
0.103613;-0.0130751;0.328535;
0.103623;-0.0140022;0.351342;
0.103633;-0.014874;0.372724;
0.103643;-0.0156871;0.392605;
0.103653;-0.0164383;0.410915;
0.103663;-0.0171247;0.427592;
0.103673;-0.0177434;0.442578;
0.103683;-0.0182921;0.455824;
0.103693;-0.0187687;0.467288;
0.103703;-0.0191711;0.476932;
0.103713;-0.019498;0.484728;
0.103723;-0.0197478;0.49065;
0.103733;-0.0199197;0.494682;
0.103743;-0.020013;0.49681;
0.103753;-0.0200274;0.497028;
0.103763;-0.0199627;0.495336;
0.103773;-0.0198192;0.491739;
0.103783;-0.0195975;0.486247;
0.103793;-0.0192984;0.478878;
0.103803;-0.0189232;0.469653;
0.103813;-0.0184733;0.458601;
0.103823;-0.0179505;0.445758;
0.103833;-0.0173568;0.431165;
0.103843;-0.0166947;0.41487;
0.103853;-0.0159667;0.396927;
0.103863;-0.0151756;0.377397;
0.103873;-0.0143247;0.35635;
0.103883;-0.0134172;0.333861;
0.103893;-0.0124568;0.310012;
0.103903;-0.0114472;0.284892;
0.103913;-0.0103925;0.258598;
0.103923;-0.00929668;0.231231;
0.103933;-0.00816422;0.2029;
0.103943;-0.00699953;0.173719;
0.103953;-0.00580723;0.143807;
0.103963;-0.004592;0.113288;
0.103973;-0.00335866;0.0822889;
0.103983;-0.00211205;0.0509404;
0.103993;-0.000857117;0.0193753;
0.104003;0.000401203;-0.0122724;
0.104013;0.00165794;-0.043868;
0.104023;0.00290813;-0.0752773;
0.104033;0.00414685;-0.106367;
0.104043;0.0053692;-0.137006;
0.104053;0.00657036;-0.167067;
0.104063;0.00774559;-0.196424;
0.104073;0.00889025;-0.224958;
0.104083;0.00999983;-0.252554;
0.104093;0.0110699;-0.279101;
0.104103;0.0120964;-0.304496;
0.104113;0.013075;-0.328642;
0.104123;0.0140021;-0.351448;
0.104133;0.0148739;-0.37283;
0.104143;0.0156871;-0.392711;
0.104153;0.0164383;-0.411021;
