time;V(/OUT_N);V(/OUT_SINGLE);
9.90964;1.28164;4.74622;
9.90965;1.27953;4.73226;
9.90966;1.27759;4.71931;
9.90967;1.27583;4.70743;
9.90968;1.27426;4.69666;
9.90969;1.27287;4.68705;
9.9097;1.27168;4.67863;
9.90971;1.27069;4.67145;
9.90972;1.2699;4.66552;
9.90973;1.26932;4.66086;
9.90974;1.26895;4.65751;
9.90975;1.26879;4.65546;
9.90976;1.26884;4.65474;
9.90977;1.26911;4.65533;
9.90978;1.26958;4.65725;
9.90979;1.27027;4.66048;
9.9098;1.27115;4.665;
9.90981;1.27225;4.67081;
9.90982;1.27354;4.67788;
9.90983;1.27502;4.68618;
9.90984;1.27669;4.69567;
9.90985;1.27854;4.70633;
9.90986;1.28056;4.7181;
9.90987;1.28275;4.73095;
9.90988;1.2851;4.74481;
9.90989;1.28759;4.75965;
9.9099;1.29022;4.77539;
9.90991;1.29298;4.79198;
9.90992;1.29585;4.80935;
9.90993;1.29883;4.82743;
9.90994;1.30191;4.84616;
9.90995;1.30506;4.86545;
9.90996;1.30828;4.88523;
9.90997;1.31156;4.90543;
9.90998;1.31489;4.92595;
9.90999;1.31824;4.94673;
9.91;1.32161;4.96769;
9.91001;1.32498;4.98872;
9.91002;1.32834;5.00976;
9.91003;1.33168;5.03073;
9.91004;1.33499;5.05153;
9.91005;1.33824;5.07208;
9.91006;1.34143;5.09231;
9.91007;1.34455;5.11214;
9.91008;1.34758;5.13148;
9.91009;1.35051;5.15027;
9.9101;1.35332;5.16841;
9.91011;1.35602;5.18586;
9.91012;1.35859;5.20253;
9.91013;1.36101;5.21835;
9.91014;1.36328;5.23328;
9.91015;1.36539;5.24725;
9.91016;1.36733;5.26019;
9.91017;1.36909;5.27207;
9.91018;1.37067;5.28284;
9.91019;1.37206;5.29245;
9.9102;1.37325;5.30087;
9.91021;1.37424;5.30805;
9.91022;1.37503;5.31399;
9.91023;1.37561;5.31864;
9.91024;1.37598;5.32199;
9.91025;1.37614;5.32404;
9.91026;1.37608;5.32476;
9.91027;1.37582;5.32417;
9.91028;1.37534;5.32225;
9.91029;1.37466;5.31902;
9.9103;1.37377;5.3145;
9.91031;1.37268;5.30869;
9.91032;1.37139;5.30162;
9.91033;1.36991;5.29333;
9.91034;1.36823;5.28383;
9.91035;1.36638;5.27318;
9.91036;1.36436;5.2614;
9.91037;1.36217;5.24856;
9.91038;1.35982;5.23469;
9.91039;1.35733;5.21985;
9.9104;1.35469;5.20411;
9.91041;1.35193;5.18752;
9.91042;1.34906;5.17015;
9.91043;1.34608;5.15207;
9.91044;1.343;5.13334;
9.91045;1.33985;5.11405;
9.91046;1.33662;5.09427;
9.91047;1.33334;5.07407;
9.91048;1.33002;5.05355;
9.91049;1.32667;5.03277;
9.9105;1.3233;5.01182;
9.91051;1.31993;4.99078;
9.91052;1.31656;4.96974;
9.91053;1.31323;4.94878;
9.91054;1.30992;4.92797;
9.91055;1.30667;4.90742;
9.91056;1.30348;4.88719;
9.91057;1.30036;4.86736;
9.91058;1.29734;4.84802;
9.91059;1.29441;4.82924;
9.9106;1.29159;4.81109;
9.91061;1.28889;4.79364;
9.91062;1.28633;4.77698;
9.91063;1.28391;4.76115;
9.91064;1.28164;4.74622;
9.91065;1.27953;4.73226;
9.91066;1.27759;4.71931;
9.91067;1.27583;4.70743;
9.91068;1.27425;4.69666;
9.91069;1.27287;4.68705;
9.9107;1.27168;4.67863;
9.91071;1.27068;4.67145;
9.91072;1.2699;4.66552;
9.91073;1.26932;4.66086;
9.91074;1.26895;4.65751;
9.91075;1.26879;4.65546;
9.91076;1.26884;4.65474;
9.91077;1.26911;4.65533;
9.91078;1.26958;4.65725;
9.91079;1.27026;4.66048;
9.9108;1.27115;4.665;
9.91081;1.27224;4.67081;
9.91082;1.27353;4.67788;
9.91083;1.27502;4.68618;
9.91084;1.27669;4.69567;
9.91085;1.27854;4.70633;
9.91086;1.28056;4.7181;
9.91087;1.28275;4.73095;
9.91088;1.2851;4.74481;
9.91089;1.28759;4.75965;
9.9109;1.29022;4.77539;
9.91091;1.29298;4.79198;
9.91092;1.29585;4.80935;
9.91093;1.29883;4.82743;
9.91094;1.30191;4.84616;
9.91095;1.30506;4.86545;
9.91096;1.30828;4.88523;
9.91097;1.31156;4.90543;
9.91098;1.31489;4.92595;
9.91099;1.31824;4.94673;
9.911;1.32161;4.96769;
9.91101;1.32498;4.98872;
9.91102;1.32834;5.00976;
9.91103;1.33168;5.03073;
9.91104;1.33498;5.05153;
9.91105;1.33824;5.07208;
9.91106;1.34143;5.09231;
9.91107;1.34455;5.11214;
9.91108;1.34757;5.13148;
9.91109;1.3505;5.15027;
9.9111;1.35332;5.16841;
9.91111;1.35602;5.18586;
9.91112;1.35859;5.20253;
9.91113;1.36101;5.21835;
9.91114;1.36328;5.23328;
9.91115;1.36539;5.24725;
9.91116;1.36733;5.26019;
9.91117;1.36909;5.27207;
9.91118;1.37067;5.28284;
9.91119;1.37206;5.29245;
9.9112;1.37325;5.30087;
9.91121;1.37424;5.30805;
9.91122;1.37503;5.31399;
9.91123;1.37561;5.31864;
9.91124;1.37598;5.32199;
9.91125;1.37614;5.32404;
9.91126;1.37608;5.32476;
9.91127;1.37582;5.32417;
9.91128;1.37534;5.32225;
9.91129;1.37466;5.31902;
9.9113;1.37377;5.3145;
9.91131;1.37268;5.30869;
9.91132;1.37139;5.30162;
9.91133;1.3699;5.29333;
9.91134;1.36823;5.28383;
9.91135;1.36638;5.27318;
9.91136;1.36436;5.2614;
9.91137;1.36217;5.24856;
9.91138;1.35982;5.23469;
9.91139;1.35733;5.21985;
9.9114;1.35469;5.20411;
9.91141;1.35193;5.18752;
9.91142;1.34906;5.17015;
9.91143;1.34608;5.15207;
9.91144;1.343;5.13334;
9.91145;1.33985;5.11405;
9.91146;1.33662;5.09427;
9.91147;1.33334;5.07407;
9.91148;1.33002;5.05355;
9.91149;1.32667;5.03277;
9.9115;1.3233;5.01182;
9.91151;1.31993;4.99078;
9.91152;1.31656;4.96974;
9.91153;1.31322;4.94878;
9.91154;1.30992;4.92797;
9.91155;1.30667;4.90742;
9.91156;1.30348;4.88719;
9.91157;1.30036;4.86736;
9.91158;1.29733;4.84802;
9.91159;1.29441;4.82924;
9.9116;1.29159;4.81109;
9.91161;1.28889;4.79364;
9.91162;1.28633;4.77698;
9.91163;1.28391;4.76115;
9.91164;1.28164;4.74622;
9.91165;1.27953;4.73226;
9.91166;1.27759;4.71931;
9.91167;1.27583;4.70743;
9.91168;1.27425;4.69666;
9.91169;1.27287;4.68705;
9.9117;1.27167;4.67863;
9.91171;1.27068;4.67145;
9.91172;1.2699;4.66552;
9.91173;1.26932;4.66086;
9.91174;1.26895;4.65751;
9.91175;1.26879;4.65546;
9.91176;1.26884;4.65474;
9.91177;1.26911;4.65533;
9.91178;1.26958;4.65725;
9.91179;1.27026;4.66048;
9.9118;1.27115;4.665;
9.91181;1.27224;4.67081;
9.91182;1.27353;4.67788;
9.91183;1.27502;4.68618;
9.91184;1.27669;4.69567;
9.91185;1.27854;4.70633;
9.91186;1.28056;4.7181;
9.91187;1.28275;4.73095;
9.91188;1.28509;4.74481;
9.91189;1.28759;4.75965;
9.9119;1.29022;4.77539;
9.91191;1.29298;4.79198;
9.91192;1.29585;4.80935;
9.91193;1.29883;4.82743;
9.91194;1.30191;4.84616;
9.91195;1.30506;4.86545;
9.91196;1.30828;4.88523;
9.91197;1.31156;4.90543;
9.91198;1.31488;4.92595;
9.91199;1.31824;4.94673;
9.912;1.32161;4.96769;
9.91201;1.32498;4.98872;
9.91202;1.32834;5.00976;
9.91203;1.33168;5.03073;
9.91204;1.33498;5.05153;
9.91205;1.33824;5.07208;
9.91206;1.34143;5.09231;
9.91207;1.34454;5.11214;
9.91208;1.34757;5.13148;
9.91209;1.3505;5.15027;
9.9121;1.35332;5.16841;
9.91211;1.35602;5.18586;
9.91212;1.35859;5.20253;
9.91213;1.36101;5.21835;
9.91214;1.36328;5.23328;
9.91215;1.36539;5.24725;
9.91216;1.36733;5.26019;
9.91217;1.36909;5.27207;
9.91218;1.37067;5.28284;
9.91219;1.37205;5.29245;
9.9122;1.37325;5.30087;
9.91221;1.37424;5.30805;
9.91222;1.37503;5.31399;
9.91223;1.37561;5.31864;
9.91224;1.37598;5.32199;
9.91225;1.37614;5.32404;
9.91226;1.37608;5.32476;
9.91227;1.37582;5.32417;
9.91228;1.37534;5.32225;
9.91229;1.37466;5.31902;
9.9123;1.37377;5.3145;
9.91231;1.37268;5.30869;
9.91232;1.37139;5.30162;
9.91233;1.3699;5.29333;
9.91234;1.36823;5.28383;
9.91235;1.36638;5.27318;
9.91236;1.36436;5.2614;
9.91237;1.36217;5.24856;
9.91238;1.35982;5.23469;
9.91239;1.35732;5.21985;
9.9124;1.35469;5.20411;
9.91241;1.35193;5.18752;
9.91242;1.34906;5.17015;
9.91243;1.34608;5.15207;
9.91244;1.343;5.13334;
9.91245;1.33985;5.11405;
9.91246;1.33662;5.09427;
9.91247;1.33334;5.07407;
9.91248;1.33002;5.05355;
9.91249;1.32667;5.03277;
9.9125;1.3233;5.01182;
9.91251;1.31993;4.99078;
9.91252;1.31656;4.96974;
9.91253;1.31322;4.94878;
9.91254;1.30992;4.92797;
9.91255;1.30667;4.90742;
9.91256;1.30348;4.88719;
9.91257;1.30036;4.86736;
9.91258;1.29733;4.84802;
9.91259;1.29441;4.82924;
9.9126;1.29159;4.81109;
9.91261;1.28889;4.79364;
9.91262;1.28633;4.77698;
9.91263;1.28391;4.76115;
9.91264;1.28164;4.74622;
9.91265;1.27953;4.73226;
9.91266;1.27759;4.71931;
9.91267;1.27583;4.70743;
9.91268;1.27425;4.69666;
9.91269;1.27287;4.68705;
9.9127;1.27167;4.67863;
9.91271;1.27068;4.67145;
9.91272;1.2699;4.66552;
9.91273;1.26932;4.66086;
9.91274;1.26895;4.65751;
9.91275;1.26879;4.65546;
9.91276;1.26884;4.65474;
9.91277;1.2691;4.65533;
9.91278;1.26958;4.65725;
9.91279;1.27026;4.66048;
9.9128;1.27115;4.665;
9.91281;1.27224;4.67081;
9.91282;1.27353;4.67788;
9.91283;1.27501;4.68618;
9.91284;1.27668;4.69567;
9.91285;1.27853;4.70633;
9.91286;1.28056;4.7181;
9.91287;1.28275;4.73095;
9.91288;1.28509;4.74481;
9.91289;1.28759;4.75965;
9.9129;1.29022;4.77539;
9.91291;1.29298;4.79198;
9.91292;1.29585;4.80935;
9.91293;1.29883;4.82743;
9.91294;1.3019;4.84616;
9.91295;1.30506;4.86545;
9.91296;1.30828;4.88523;
9.91297;1.31156;4.90543;
9.91298;1.31488;4.92595;
9.91299;1.31824;4.94673;
9.913;1.3216;4.96769;
9.91301;1.32498;4.98872;
9.91302;1.32834;5.00976;
9.91303;1.33168;5.03073;
9.91304;1.33498;5.05153;
9.91305;1.33824;5.07208;
9.91306;1.34143;5.09231;
9.91307;1.34454;5.11214;
9.91308;1.34757;5.13148;
9.91309;1.3505;5.15027;
9.9131;1.35332;5.16841;
9.91311;1.35602;5.18586;
9.91312;1.35858;5.20253;
9.91313;1.36101;5.21835;
9.91314;1.36328;5.23328;
9.91315;1.36539;5.24725;
9.91316;1.36732;5.26019;
9.91317;1.36909;5.27207;
9.91318;1.37067;5.28284;
9.91319;1.37205;5.29245;
9.9132;1.37325;5.30087;
9.91321;1.37424;5.30805;
9.91322;1.37502;5.31399;
9.91323;1.3756;5.31864;
9.91324;1.37598;5.32199;
9.91325;1.37613;5.32404;
9.91326;1.37608;5.32476;
9.91327;1.37582;5.32417;
9.91328;1.37534;5.32225;
9.91329;1.37466;5.31902;
9.9133;1.37377;5.3145;
9.91331;1.37268;5.30869;
9.91332;1.37139;5.30162;
9.91333;1.3699;5.29333;
9.91334;1.36823;5.28383;
9.91335;1.36638;5.27318;
9.91336;1.36436;5.2614;
9.91337;1.36216;5.24856;
9.91338;1.35982;5.23469;
9.91339;1.35732;5.21985;
9.9134;1.35469;5.20411;
9.91341;1.35193;5.18752;
9.91342;1.34906;5.17015;
9.91343;1.34607;5.15207;
9.91344;1.343;5.13334;
9.91345;1.33985;5.11405;
9.91346;1.33662;5.09427;
9.91347;1.33334;5.07407;
9.91348;1.33002;5.05355;
9.91349;1.32667;5.03277;
9.9135;1.3233;5.01182;
9.91351;1.31992;4.99078;
9.91352;1.31656;4.96974;
9.91353;1.31322;4.94878;
9.91354;1.30992;4.92797;
9.91355;1.30667;4.90742;
9.91356;1.30348;4.88719;
9.91357;1.30036;4.86736;
9.91358;1.29733;4.84802;
9.91359;1.2944;4.82924;
9.9136;1.29159;4.81109;
9.91361;1.28889;4.79364;
9.91362;1.28633;4.77698;
9.91363;1.2839;4.76115;
9.91364;1.28164;4.74622;
9.91365;1.27953;4.73226;
9.91366;1.27759;4.71931;
9.91367;1.27583;4.70743;
9.91368;1.27425;4.69666;
9.91369;1.27286;4.68705;
9.9137;1.27167;4.67863;
9.91371;1.27068;4.67145;
9.91372;1.2699;4.66552;
9.91373;1.26932;4.66086;
9.91374;1.26895;4.65751;
9.91375;1.26879;4.65546;
9.91376;1.26884;4.65474;
9.91377;1.2691;4.65533;
9.91378;1.26958;4.65725;
9.91379;1.27026;4.66048;
9.9138;1.27115;4.665;
9.91381;1.27224;4.67081;
9.91382;1.27353;4.67788;
9.91383;1.27501;4.68618;
9.91384;1.27668;4.69567;
9.91385;1.27853;4.70633;
9.91386;1.28056;4.7181;
9.91387;1.28275;4.73095;
9.91388;1.28509;4.74481;
9.91389;1.28759;4.75965;
9.9139;1.29022;4.77539;
9.91391;1.29298;4.79198;
9.91392;1.29585;4.80935;
9.91393;1.29883;4.82743;
9.91394;1.3019;4.84616;
9.91395;1.30506;4.86545;
9.91396;1.30828;4.88523;
9.91397;1.31156;4.90543;
9.91398;1.31488;4.92595;
9.91399;1.31823;4.94673;
9.914;1.3216;4.96769;
9.91401;1.32498;4.98872;
9.91402;1.32834;5.00976;
9.91403;1.33168;5.03073;
9.91404;1.33498;5.05153;
9.91405;1.33823;5.07208;
9.91406;1.34143;5.09231;
9.91407;1.34454;5.11214;
9.91408;1.34757;5.13148;
9.91409;1.3505;5.15027;
9.9141;1.35332;5.16841;
9.91411;1.35602;5.18586;
9.91412;1.35858;5.20253;
9.91413;1.36101;5.21835;
9.91414;1.36328;5.23328;
9.91415;1.36538;5.24725;
9.91416;1.36732;5.26019;
9.91417;1.36909;5.27207;
9.91418;1.37066;5.28284;
9.91419;1.37205;5.29245;
9.9142;1.37324;5.30087;
9.91421;1.37424;5.30805;
9.91422;1.37502;5.31399;
9.91423;1.3756;5.31864;
9.91424;1.37597;5.32199;
9.91425;1.37613;5.32404;
9.91426;1.37608;5.32476;
9.91427;1.37582;5.32417;
9.91428;1.37534;5.32225;
9.91429;1.37466;5.31902;
9.9143;1.37377;5.3145;
9.91431;1.37268;5.30869;
9.91432;1.37138;5.30162;
9.91433;1.3699;5.29333;
9.91434;1.36823;5.28383;
9.91435;1.36638;5.27318;
9.91436;1.36435;5.2614;
9.91437;1.36216;5.24856;
9.91438;1.35982;5.23469;
9.91439;1.35732;5.21985;
9.9144;1.35469;5.20411;
9.91441;1.35193;5.18752;
9.91442;1.34905;5.17015;
9.91443;1.34607;5.15207;
9.91444;1.343;5.13334;
9.91445;1.33984;5.11405;
9.91446;1.33662;5.09427;
9.91447;1.33334;5.07407;
9.91448;1.33002;5.05355;
9.91449;1.32667;5.03277;
9.9145;1.3233;5.01182;
9.91451;1.31992;4.99078;
9.91452;1.31656;4.96974;
9.91453;1.31322;4.94878;
9.91454;1.30992;4.92797;
9.91455;1.30667;4.90742;
9.91456;1.30348;4.88719;
9.91457;1.30036;4.86736;
9.91458;1.29733;4.84802;
9.91459;1.2944;4.82924;
9.9146;1.29158;4.81109;
9.91461;1.28889;4.79364;
9.91462;1.28633;4.77698;
9.91463;1.2839;4.76115;
9.91464;1.28164;4.74622;
9.91465;1.27953;4.73226;
9.91466;1.27759;4.71931;
9.91467;1.27583;4.70743;
9.91468;1.27425;4.69666;
9.91469;1.27286;4.68705;
9.9147;1.27167;4.67863;
9.91471;1.27068;4.67145;
9.91472;1.26989;4.66552;
9.91473;1.26931;4.66086;
9.91474;1.26894;4.65751;
9.91475;1.26879;4.65546;
9.91476;1.26884;4.65474;
9.91477;1.2691;4.65533;
9.91478;1.26958;4.65725;
9.91479;1.27026;4.66048;
9.9148;1.27115;4.665;
9.91481;1.27224;4.67081;
9.91482;1.27353;4.67788;
9.91483;1.27501;4.68618;
9.91484;1.27668;4.69567;
9.91485;1.27853;4.70633;
9.91486;1.28056;4.7181;
9.91487;1.28275;4.73095;
9.91488;1.28509;4.74481;
9.91489;1.28759;4.75965;
9.9149;1.29022;4.77539;
9.91491;1.29297;4.79198;
9.91492;1.29585;4.80935;
9.91493;1.29883;4.82743;
9.91494;1.3019;4.84616;
9.91495;1.30506;4.86545;
9.91496;1.30828;4.88523;
9.91497;1.31156;4.90543;
9.91498;1.31488;4.92595;
9.91499;1.31823;4.94673;
9.915;1.3216;4.96769;
9.91501;1.32498;4.98872;
9.91502;1.32834;5.00976;
9.91503;1.33168;5.03073;
9.91504;1.33498;5.05153;
9.91505;1.33823;5.07208;
9.91506;1.34143;5.09231;
9.91507;1.34454;5.11214;
9.91508;1.34757;5.13148;
9.91509;1.3505;5.15027;
9.9151;1.35332;5.16841;
9.91511;1.35602;5.18586;
9.91512;1.35858;5.20253;
9.91513;1.361;5.21835;
9.91514;1.36327;5.23328;
9.91515;1.36538;5.24725;
9.91516;1.36732;5.26019;
9.91517;1.36909;5.27207;
9.91518;1.37066;5.28284;
9.91519;1.37205;5.29245;
9.9152;1.37324;5.30087;
9.91521;1.37424;5.30805;
9.91522;1.37502;5.31399;
9.91523;1.3756;5.31864;
9.91524;1.37597;5.32199;
9.91525;1.37613;5.32404;
9.91526;1.37608;5.32476;
9.91527;1.37581;5.32417;
9.91528;1.37534;5.32225;
9.91529;1.37466;5.31902;
9.9153;1.37377;5.3145;
9.91531;1.37267;5.30869;
9.91532;1.37138;5.30162;
9.91533;1.3699;5.29333;
9.91534;1.36823;5.28383;
9.91535;1.36638;5.27318;
9.91536;1.36435;5.2614;
9.91537;1.36216;5.24856;
9.91538;1.35982;5.23469;
9.91539;1.35732;5.21985;
9.9154;1.35469;5.20411;
9.91541;1.35193;5.18752;
9.91542;1.34905;5.17015;
9.91543;1.34607;5.15207;
9.91544;1.343;5.13334;
9.91545;1.33984;5.11405;
9.91546;1.33662;5.09427;
9.91547;1.33334;5.07407;
9.91548;1.33002;5.05355;
9.91549;1.32666;5.03277;
9.9155;1.32329;5.01182;
9.91551;1.31992;4.99078;
9.91552;1.31656;4.96974;
9.91553;1.31322;4.94878;
9.91554;1.30992;4.92797;
9.91555;1.30667;4.90742;
9.91556;1.30347;4.88719;
9.91557;1.30036;4.86736;
9.91558;1.29733;4.84802;
9.91559;1.2944;4.82924;
9.9156;1.29158;4.81109;
9.91561;1.28889;4.79364;
9.91562;1.28632;4.77698;
9.91563;1.2839;4.76115;
9.91564;1.28163;4.74622;
9.91565;1.27953;4.73226;
9.91566;1.27759;4.71931;
9.91567;1.27583;4.70743;
9.91568;1.27425;4.69666;
9.91569;1.27286;4.68705;
9.9157;1.27167;4.67863;
9.91571;1.27068;4.67145;
9.91572;1.26989;4.66552;
9.91573;1.26931;4.66086;
9.91574;1.26894;4.65751;
9.91575;1.26878;4.65546;
9.91576;1.26884;4.65474;
9.91577;1.2691;4.65533;
9.91578;1.26958;4.65725;
9.91579;1.27026;4.66048;
9.9158;1.27115;4.665;
9.91581;1.27224;4.67081;
9.91582;1.27353;4.67788;
9.91583;1.27501;4.68618;
9.91584;1.27668;4.69567;
9.91585;1.27853;4.70633;
9.91586;1.28056;4.7181;
9.91587;1.28274;4.73095;
9.91588;1.28509;4.74481;
9.91589;1.28758;4.75965;
9.9159;1.29022;4.77539;
9.91591;1.29297;4.79198;
9.91592;1.29585;4.80935;
9.91593;1.29883;4.82743;
9.91594;1.3019;4.84616;
9.91595;1.30506;4.86545;
9.91596;1.30828;4.88523;
9.91597;1.31156;4.90543;
9.91598;1.31488;4.92595;
9.91599;1.31823;4.94673;
9.916;1.3216;4.96769;
9.91601;1.32497;4.98872;
9.91602;1.32834;5.00976;
9.91603;1.33168;5.03073;
9.91604;1.33498;5.05153;
9.91605;1.33823;5.07208;
9.91606;1.34142;5.09231;
9.91607;1.34454;5.11214;
9.91608;1.34757;5.13148;
9.91609;1.3505;5.15027;
9.9161;1.35332;5.16841;
9.91611;1.35602;5.18586;
9.91612;1.35858;5.20253;
9.91613;1.361;5.21835;
9.91614;1.36327;5.23328;
9.91615;1.36538;5.24725;
9.91616;1.36732;5.26019;
9.91617;1.36908;5.27207;
9.91618;1.37066;5.28284;
9.91619;1.37205;5.29245;
9.9162;1.37324;5.30087;
9.91621;1.37423;5.30805;
9.91622;1.37502;5.31399;
9.91623;1.3756;5.31864;
9.91624;1.37597;5.32199;
9.91625;1.37613;5.32404;
9.91626;1.37608;5.32476;
9.91627;1.37581;5.32417;
9.91628;1.37534;5.32225;
9.91629;1.37466;5.31902;
9.9163;1.37377;5.3145;
9.91631;1.37267;5.30869;
9.91632;1.37138;5.30162;
9.91633;1.3699;5.29333;
9.91634;1.36823;5.28383;
9.91635;1.36638;5.27318;
9.91636;1.36435;5.2614;
9.91637;1.36216;5.24856;
9.91638;1.35981;5.23469;
9.91639;1.35732;5.21985;
9.9164;1.35469;5.20411;
9.91641;1.35193;5.18752;
9.91642;1.34905;5.17015;
9.91643;1.34607;5.15207;
9.91644;1.343;5.13334;
9.91645;1.33984;5.11405;
9.91646;1.33662;5.09427;
9.91647;1.33334;5.07407;
9.91648;1.33002;5.05355;
9.91649;1.32666;5.03277;
9.9165;1.32329;5.01182;
9.91651;1.31992;4.99078;
9.91652;1.31656;4.96974;
9.91653;1.31322;4.94878;
9.91654;1.30992;4.92797;
9.91655;1.30666;4.90742;
9.91656;1.30347;4.88719;
9.91657;1.30036;4.86736;
9.91658;1.29733;4.84802;
9.91659;1.2944;4.82924;
9.9166;1.29158;4.81109;
9.91661;1.28889;4.79364;
9.91662;1.28632;4.77698;
9.91663;1.2839;4.76115;
9.91664;1.28163;4.74622;
9.91665;1.27953;4.73226;
9.91666;1.27759;4.71931;
9.91667;1.27583;4.70743;
9.91668;1.27425;4.69666;
9.91669;1.27286;4.68705;
9.9167;1.27167;4.67863;
9.91671;1.27068;4.67145;
9.91672;1.26989;4.66552;
9.91673;1.26931;4.66086;
9.91674;1.26894;4.65751;
9.91675;1.26878;4.65546;
9.91676;1.26884;4.65474;
9.91677;1.2691;4.65533;
9.91678;1.26958;4.65725;
9.91679;1.27026;4.66048;
9.9168;1.27115;4.665;
9.91681;1.27224;4.67081;
9.91682;1.27353;4.67788;
9.91683;1.27501;4.68618;
9.91684;1.27668;4.69567;
9.91685;1.27853;4.70633;
9.91686;1.28055;4.7181;
9.91687;1.28274;4.73095;
9.91688;1.28509;4.74481;
9.91689;1.28758;4.75965;
9.9169;1.29021;4.77539;
9.91691;1.29297;4.79198;
9.91692;1.29585;4.80935;
9.91693;1.29883;4.82743;
9.91694;1.3019;4.84616;
9.91695;1.30505;4.86545;
9.91696;1.30828;4.88523;
9.91697;1.31156;4.90543;
9.91698;1.31488;4.92595;
9.91699;1.31823;4.94673;
9.917;1.3216;4.96769;
9.91701;1.32497;4.98872;
9.91702;1.32834;5.00976;
9.91703;1.33168;5.03073;
9.91704;1.33498;5.05153;
9.91705;1.33823;5.07208;
9.91706;1.34142;5.09231;
9.91707;1.34454;5.11214;
9.91708;1.34757;5.13148;
9.91709;1.3505;5.15027;
9.9171;1.35332;5.16841;
9.91711;1.35602;5.18586;
9.91712;1.35858;5.20253;
9.91713;1.361;5.21835;
9.91714;1.36327;5.23328;
9.91715;1.36538;5.24725;
9.91716;1.36732;5.26019;
9.91717;1.36908;5.27207;
9.91718;1.37066;5.28284;
9.91719;1.37205;5.29245;
9.9172;1.37324;5.30087;
9.91721;1.37423;5.30805;
9.91722;1.37502;5.31399;
9.91723;1.3756;5.31864;
9.91724;1.37597;5.32199;
9.91725;1.37613;5.32404;
9.91726;1.37608;5.32476;
9.91727;1.37581;5.32417;
9.91728;1.37534;5.32225;
9.91729;1.37465;5.31902;
9.9173;1.37376;5.3145;
9.91731;1.37267;5.30869;
9.91732;1.37138;5.30162;
9.91733;1.3699;5.29333;
9.91734;1.36823;5.28383;
9.91735;1.36638;5.27318;
9.91736;1.36435;5.2614;
9.91737;1.36216;5.24856;
9.91738;1.35981;5.23469;
9.91739;1.35732;5.21985;
9.9174;1.35469;5.20411;
9.91741;1.35193;5.18752;
9.91742;1.34905;5.17015;
9.91743;1.34607;5.15207;
9.91744;1.343;5.13334;
9.91745;1.33984;5.11405;
9.91746;1.33662;5.09427;
9.91747;1.33334;5.07407;
9.91748;1.33001;5.05355;
9.91749;1.32666;5.03277;
9.9175;1.32329;5.01182;
9.91751;1.31992;4.99078;
9.91752;1.31656;4.96974;
9.91753;1.31322;4.94878;
9.91754;1.30992;4.92797;
9.91755;1.30666;4.90742;
9.91756;1.30347;4.88719;
9.91757;1.30036;4.86736;
9.91758;1.29733;4.84802;
9.91759;1.2944;4.82924;
9.9176;1.29158;4.81109;
9.91761;1.28889;4.79364;
9.91762;1.28632;4.77698;
9.91763;1.2839;4.76115;
9.91764;1.28163;4.74622;
9.91765;1.27952;4.73226;
9.91766;1.27759;4.71931;
9.91767;1.27583;4.70743;
9.91768;1.27425;4.69666;
9.91769;1.27286;4.68705;
9.9177;1.27167;4.67863;
9.91771;1.27068;4.67145;
9.91772;1.26989;4.66552;
9.91773;1.26931;4.66086;
9.91774;1.26894;4.65751;
9.91775;1.26878;4.65546;
9.91776;1.26884;4.65474;
9.91777;1.2691;4.65533;
9.91778;1.26957;4.65725;
9.91779;1.27026;4.66048;
9.9178;1.27115;4.665;
9.91781;1.27224;4.67081;
9.91782;1.27353;4.67788;
9.91783;1.27501;4.68618;
9.91784;1.27668;4.69567;
9.91785;1.27853;4.70633;
9.91786;1.28055;4.7181;
9.91787;1.28274;4.73095;
9.91788;1.28509;4.74481;
9.91789;1.28758;4.75965;
9.9179;1.29021;4.77539;
9.91791;1.29297;4.79198;
9.91792;1.29585;4.80935;
9.91793;1.29883;4.82743;
9.91794;1.3019;4.84616;
9.91795;1.30505;4.86545;
9.91796;1.30828;4.88523;
9.91797;1.31156;4.90543;
9.91798;1.31488;4.92595;
9.91799;1.31823;4.94673;
9.918;1.3216;4.96769;
9.91801;1.32497;4.98872;
9.91802;1.32834;5.00976;
9.91803;1.33167;5.03073;
9.91804;1.33498;5.05153;
9.91805;1.33823;5.07208;
9.91806;1.34142;5.09231;
9.91807;1.34454;5.11214;
9.91808;1.34757;5.13148;
9.91809;1.3505;5.15027;
9.9181;1.35332;5.16841;
9.91811;1.35601;5.18586;
9.91812;1.35858;5.20253;
9.91813;1.361;5.21835;
9.91814;1.36327;5.23328;
9.91815;1.36538;5.24725;
9.91816;1.36732;5.26019;
9.91817;1.36908;5.27207;
9.91818;1.37066;5.28284;
9.91819;1.37205;5.29245;
9.9182;1.37324;5.30087;
9.91821;1.37423;5.30805;
9.91822;1.37502;5.31399;
9.91823;1.3756;5.31864;
9.91824;1.37597;5.32199;
9.91825;1.37613;5.32404;
9.91826;1.37608;5.32476;
9.91827;1.37581;5.32417;
9.91828;1.37534;5.32225;
9.91829;1.37465;5.31902;
9.9183;1.37376;5.3145;
9.91831;1.37267;5.30869;
9.91832;1.37138;5.30162;
9.91833;1.3699;5.29333;
9.91834;1.36823;5.28383;
9.91835;1.36638;5.27318;
9.91836;1.36435;5.2614;
9.91837;1.36216;5.24856;
9.91838;1.35981;5.23469;
