time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);v(/OUT_P)-V(/OUT_N);
0.943333;1.53249;1.52274;2.74741;-0.00974925;
0.943343;1.53083;1.52112;2.73712;-0.00970549;
0.943353;1.529;1.51933;2.72577;-0.00966331;
0.943363;1.527;1.51738;2.7134;-0.00962288;
0.943373;1.52486;1.51527;2.70005;-0.00958439;
0.943383;1.52257;1.51302;2.68579;-0.00954798;
0.943393;1.52014;1.51062;2.67066;-0.00951382;
0.943403;1.51758;1.5081;2.65472;-0.00948205;
0.943413;1.51491;1.50545;2.63804;-0.0094528;
0.943423;1.51212;1.5027;2.62069;-0.00942621;
0.943433;1.50925;1.49984;2.60272;-0.00940238;
0.943443;1.50628;1.4969;2.58422;-0.00938141;
0.943453;1.50325;1.49388;2.56525;-0.00936339;
0.943463;1.50015;1.4908;2.54589;-0.0093484;
0.943473;1.49701;1.48767;2.52622;-0.0093365;
0.943483;1.49382;1.4845;2.50632;-0.00932773;
0.943493;1.49062;1.4813;2.48627;-0.00932212;
0.943503;1.48741;1.47809;2.46614;-0.00931971;
0.943513;1.4842;1.47488;2.44601;-0.00932049;
0.943523;1.481;1.47168;2.42598;-0.00932447;
0.943533;1.47783;1.4685;2.4061;-0.00933162;
0.943543;1.47471;1.46537;2.38648;-0.00934191;
0.943553;1.47164;1.46228;2.36717;-0.00935531;
0.943563;1.46863;1.45926;2.34827;-0.00937175;
0.943573;1.4657;1.45631;2.32983;-0.00939116;
0.943583;1.46286;1.45345;2.31195;-0.00941348;
0.943593;1.46012;1.45068;2.29468;-0.0094386;
0.943603;1.4575;1.44803;2.2781;-0.00946643;
0.943613;1.45499;1.44549;2.26227;-0.00949685;
0.943623;1.45262;1.44309;2.24725;-0.00952975;
0.943633;1.45039;1.44082;2.23311;-0.00956499;
0.943643;1.4483;1.4387;2.21989;-0.00960243;
0.943653;1.44638;1.43674;2.20766;-0.00964192;
0.943663;1.44462;1.43494;2.19645;-0.0096833;
0.943673;1.44304;1.43331;2.18632;-0.00972642;
0.943683;1.44163;1.43186;2.1773;-0.00977109;
0.943693;1.44041;1.43059;2.16944;-0.00981715;
0.943703;1.43938;1.42952;2.16275;-0.00986442;
0.943713;1.43854;1.42863;2.15726;-0.0099127;
0.943723;1.4379;1.42794;2.153;-0.00996181;
0.943733;1.43746;1.42744;2.14999;-0.0100115;
0.943743;1.43721;1.42715;2.14823;-0.0100617;
0.943753;1.43717;1.42706;2.14774;-0.0101122;
0.943763;1.43734;1.42717;2.14851;-0.0101626;
0.943773;1.4377;1.42749;2.15054;-0.0102129;
0.943783;1.43826;1.428;2.15382;-0.0102629;
0.943793;1.43902;1.42871;2.15835;-0.0103123;
0.943803;1.43998;1.42962;2.1641;-0.010361;
0.943813;1.44113;1.43072;2.17105;-0.0104087;
0.943823;1.44246;1.432;2.17917;-0.0104554;
0.943833;1.44397;1.43347;2.18843;-0.0105007;
0.943843;1.44566;1.43512;2.1988;-0.0105445;
0.943853;1.44752;1.43694;2.21023;-0.0105867;
0.943863;1.44954;1.43892;2.22268;-0.010627;
0.943873;1.45172;1.44105;2.2361;-0.0106654;
0.943883;1.45403;1.44333;2.25044;-0.0107016;
0.943893;1.45649;1.44575;2.26564;-0.0107356;
0.943903;1.45907;1.4483;2.28164;-0.0107671;
0.943913;1.46176;1.45097;2.29838;-0.0107961;
0.943923;1.46456;1.45374;2.31578;-0.0108225;
0.943933;1.46746;1.45661;2.3338;-0.010846;
0.943943;1.47043;1.45957;2.35234;-0.0108668;
0.943953;1.47348;1.4626;2.37134;-0.0108845;
0.943963;1.47659;1.46569;2.39072;-0.0108993;
0.943973;1.47974;1.46883;2.4104;-0.0109109;
0.943983;1.48293;1.47201;2.43032;-0.0109195;
0.943993;1.48613;1.47521;2.45038;-0.0109248;
0.944003;1.48935;1.47842;2.47051;-0.010927;
0.944013;1.49256;1.48163;2.49063;-0.010926;
0.944023;1.49575;1.48483;2.51066;-0.0109218;
0.944033;1.49891;1.48799;2.53052;-0.0109144;
0.944043;1.50203;1.49112;2.55012;-0.0109039;
0.944053;1.50509;1.4942;2.5694;-0.0108903;
0.944063;1.50808;1.49721;2.58827;-0.0108736;
0.944073;1.51099;1.50014;2.60667;-0.0108539;
0.944083;1.51382;1.50299;2.62451;-0.0108313;
0.944093;1.51654;1.50573;2.64172;-0.0108059;
0.944103;1.51914;1.50836;2.65824;-0.0107779;
0.944113;1.52162;1.51087;2.67401;-0.0107472;
0.944123;1.52397;1.51325;2.68896;-0.0107141;
0.944133;1.52617;1.51549;2.70302;-0.0106787;
0.944143;1.52823;1.51759;2.71616;-0.0106412;
0.944153;1.53012;1.51952;2.72831;-0.0106016;
0.944163;1.53185;1.52129;2.73944;-0.0105602;
0.944173;1.53341;1.52289;2.74949;-0.0105172;
0.944183;1.53479;1.52431;2.75843;-0.0104727;
0.944193;1.53598;1.52555;2.76623;-0.0104269;
0.944203;1.53699;1.52661;2.77286;-0.0103799;
0.944213;1.53781;1.52748;2.77829;-0.010332;
0.944223;1.53844;1.52816;2.7825;-0.0102834;
0.944233;1.53887;1.52864;2.78548;-0.0102342;
0.944243;1.53911;1.52892;2.78722;-0.0101845;
0.944253;1.53915;1.52901;2.78771;-0.0101347;
0.944263;1.53899;1.5289;2.78695;-0.0100847;
0.944273;1.53863;1.5286;2.78494;-0.010035;
0.944283;1.53808;1.5281;2.78169;-0.00998551;
0.944293;1.53734;1.5274;2.77721;-0.00993654;
0.944303;1.5364;1.52652;2.77152;-0.00988825;
0.944313;1.53528;1.52544;2.76464;-0.00984082;
0.944323;1.53397;1.52418;2.75659;-0.00979442;
0.944333;1.53249;1.52274;2.74741;-0.00974925;
0.944343;1.53083;1.52112;2.73712;-0.00970549;
0.944353;1.529;1.51933;2.72577;-0.00966331;
0.944363;1.527;1.51738;2.7134;-0.00962288;
0.944373;1.52486;1.51527;2.70005;-0.00958439;
0.944383;1.52257;1.51302;2.68579;-0.00954798;
0.944393;1.52014;1.51062;2.67066;-0.00951382;
0.944403;1.51758;1.5081;2.65472;-0.00948205;
0.944413;1.51491;1.50545;2.63804;-0.0094528;
0.944423;1.51212;1.5027;2.62069;-0.00942621;
0.944433;1.50925;1.49984;2.60272;-0.00940238;
0.944443;1.50628;1.4969;2.58422;-0.00938141;
0.944453;1.50325;1.49388;2.56525;-0.00936339;
0.944463;1.50015;1.4908;2.54589;-0.0093484;
0.944473;1.49701;1.48767;2.52622;-0.0093365;
0.944483;1.49382;1.4845;2.50632;-0.00932773;
0.944493;1.49062;1.4813;2.48627;-0.00932212;
0.944503;1.48741;1.47809;2.46614;-0.00931971;
0.944513;1.4842;1.47488;2.44601;-0.00932049;
0.944523;1.481;1.47168;2.42598;-0.00932447;
0.944533;1.47783;1.4685;2.4061;-0.00933162;
0.944543;1.47471;1.46537;2.38648;-0.00934191;
0.944553;1.47164;1.46228;2.36717;-0.00935531;
0.944563;1.46863;1.45926;2.34827;-0.00937175;
0.944573;1.4657;1.45631;2.32983;-0.00939116;
0.944583;1.46286;1.45345;2.31195;-0.00941348;
0.944593;1.46012;1.45068;2.29468;-0.0094386;
0.944603;1.4575;1.44803;2.2781;-0.00946643;
0.944613;1.45499;1.44549;2.26227;-0.00949685;
0.944623;1.45262;1.44309;2.24725;-0.00952975;
0.944633;1.45039;1.44082;2.23311;-0.00956499;
0.944643;1.4483;1.4387;2.21989;-0.00960243;
0.944653;1.44638;1.43674;2.20766;-0.00964192;
0.944663;1.44462;1.43494;2.19645;-0.0096833;
0.944673;1.44304;1.43331;2.18632;-0.00972642;
0.944683;1.44163;1.43186;2.1773;-0.00977109;
0.944693;1.44041;1.43059;2.16944;-0.00981715;
0.944703;1.43938;1.42952;2.16275;-0.00986442;
0.944713;1.43854;1.42863;2.15726;-0.0099127;
0.944723;1.4379;1.42794;2.153;-0.00996181;
0.944733;1.43746;1.42744;2.14999;-0.0100115;
0.944743;1.43721;1.42715;2.14823;-0.0100617;
0.944753;1.43717;1.42706;2.14774;-0.0101122;
0.944763;1.43734;1.42717;2.14851;-0.0101626;
0.944773;1.4377;1.42749;2.15054;-0.0102129;
0.944783;1.43826;1.428;2.15382;-0.0102629;
0.944793;1.43902;1.42871;2.15835;-0.0103123;
0.944803;1.43998;1.42962;2.1641;-0.010361;
0.944813;1.44113;1.43072;2.17105;-0.0104087;
0.944823;1.44246;1.432;2.17917;-0.0104554;
0.944833;1.44397;1.43347;2.18843;-0.0105007;
0.944843;1.44566;1.43512;2.1988;-0.0105445;
0.944853;1.44752;1.43694;2.21023;-0.0105867;
0.944863;1.44954;1.43892;2.22268;-0.010627;
0.944873;1.45172;1.44105;2.2361;-0.0106654;
0.944883;1.45403;1.44333;2.25044;-0.0107016;
0.944893;1.45649;1.44575;2.26564;-0.0107356;
0.944903;1.45907;1.4483;2.28164;-0.0107671;
0.944913;1.46176;1.45097;2.29838;-0.0107961;
0.944923;1.46456;1.45374;2.31578;-0.0108225;
0.944933;1.46746;1.45661;2.3338;-0.010846;
0.944943;1.47043;1.45957;2.35234;-0.0108668;
0.944953;1.47348;1.4626;2.37134;-0.0108845;
0.944963;1.47659;1.46569;2.39072;-0.0108993;
0.944973;1.47974;1.46883;2.4104;-0.0109109;
0.944983;1.48293;1.47201;2.43032;-0.0109195;
0.944993;1.48613;1.47521;2.45038;-0.0109248;
0.945003;1.48935;1.47842;2.47051;-0.010927;
0.945013;1.49256;1.48163;2.49063;-0.010926;
0.945023;1.49575;1.48483;2.51066;-0.0109218;
0.945033;1.49891;1.48799;2.53052;-0.0109144;
0.945043;1.50203;1.49112;2.55012;-0.0109039;
0.945053;1.50509;1.4942;2.5694;-0.0108903;
0.945063;1.50808;1.49721;2.58827;-0.0108736;
0.945073;1.51099;1.50014;2.60667;-0.0108539;
0.945083;1.51382;1.50299;2.62451;-0.0108313;
0.945093;1.51654;1.50573;2.64172;-0.0108059;
0.945103;1.51914;1.50836;2.65824;-0.0107779;
0.945113;1.52162;1.51087;2.67401;-0.0107472;
0.945123;1.52397;1.51325;2.68896;-0.0107141;
0.945133;1.52617;1.51549;2.70302;-0.0106787;
0.945143;1.52823;1.51759;2.71616;-0.0106412;
0.945153;1.53012;1.51952;2.72831;-0.0106016;
0.945163;1.53185;1.52129;2.73944;-0.0105602;
0.945173;1.53341;1.52289;2.74949;-0.0105172;
0.945183;1.53479;1.52431;2.75843;-0.0104727;
0.945193;1.53598;1.52555;2.76623;-0.0104269;
0.945203;1.53699;1.52661;2.77286;-0.0103799;
0.945213;1.53781;1.52748;2.77829;-0.010332;
0.945223;1.53844;1.52816;2.7825;-0.0102834;
0.945233;1.53887;1.52864;2.78548;-0.0102342;
0.945243;1.53911;1.52892;2.78722;-0.0101845;
0.945253;1.53915;1.52901;2.78771;-0.0101347;
0.945263;1.53899;1.5289;2.78695;-0.0100847;
0.945273;1.53863;1.5286;2.78494;-0.010035;
0.945283;1.53808;1.5281;2.78169;-0.00998551;
0.945293;1.53734;1.5274;2.77721;-0.00993654;
0.945303;1.5364;1.52652;2.77152;-0.00988825;
0.945313;1.53528;1.52544;2.76464;-0.00984082;
0.945323;1.53397;1.52418;2.75659;-0.00979442;
0.945333;1.53249;1.52274;2.74741;-0.00974925;
0.945343;1.53083;1.52112;2.73712;-0.00970549;
0.945353;1.529;1.51933;2.72577;-0.00966331;
0.945363;1.527;1.51738;2.7134;-0.00962288;
0.945373;1.52486;1.51527;2.70005;-0.00958439;
0.945383;1.52257;1.51302;2.68579;-0.00954798;
0.945393;1.52014;1.51062;2.67066;-0.00951382;
0.945403;1.51758;1.5081;2.65472;-0.00948205;
0.945413;1.51491;1.50545;2.63804;-0.0094528;
0.945423;1.51212;1.5027;2.62069;-0.00942621;
0.945433;1.50925;1.49984;2.60272;-0.00940238;
0.945443;1.50628;1.4969;2.58422;-0.00938141;
0.945453;1.50325;1.49388;2.56525;-0.00936339;
0.945463;1.50015;1.4908;2.54589;-0.0093484;
0.945473;1.49701;1.48767;2.52622;-0.0093365;
0.945483;1.49382;1.4845;2.50632;-0.00932773;
0.945493;1.49062;1.4813;2.48627;-0.00932212;
0.945503;1.48741;1.47809;2.46614;-0.00931971;
0.945513;1.4842;1.47488;2.44601;-0.00932049;
0.945523;1.481;1.47168;2.42598;-0.00932447;
0.945533;1.47783;1.4685;2.4061;-0.00933162;
0.945543;1.47471;1.46537;2.38648;-0.00934191;
0.945553;1.47164;1.46228;2.36717;-0.00935531;
0.945563;1.46863;1.45926;2.34827;-0.00937175;
0.945573;1.4657;1.45631;2.32983;-0.00939116;
0.945583;1.46286;1.45345;2.31195;-0.00941348;
0.945593;1.46012;1.45068;2.29468;-0.0094386;
0.945603;1.4575;1.44803;2.2781;-0.00946643;
0.945613;1.45499;1.44549;2.26227;-0.00949685;
0.945623;1.45262;1.44309;2.24725;-0.00952975;
0.945633;1.45039;1.44082;2.23311;-0.00956499;
0.945643;1.4483;1.4387;2.21989;-0.00960243;
0.945653;1.44638;1.43674;2.20766;-0.00964192;
0.945663;1.44462;1.43494;2.19645;-0.0096833;
0.945673;1.44304;1.43331;2.18632;-0.00972642;
0.945683;1.44163;1.43186;2.1773;-0.00977109;
0.945693;1.44041;1.43059;2.16944;-0.00981715;
0.945703;1.43938;1.42952;2.16275;-0.00986442;
0.945713;1.43854;1.42863;2.15726;-0.0099127;
0.945723;1.4379;1.42794;2.153;-0.00996181;
0.945733;1.43746;1.42744;2.14999;-0.0100115;
0.945743;1.43721;1.42715;2.14823;-0.0100617;
0.945753;1.43717;1.42706;2.14774;-0.0101122;
0.945763;1.43734;1.42717;2.14851;-0.0101626;
0.945773;1.4377;1.42749;2.15054;-0.0102129;
0.945783;1.43826;1.428;2.15382;-0.0102629;
0.945793;1.43902;1.42871;2.15835;-0.0103123;
0.945803;1.43998;1.42962;2.1641;-0.010361;
0.945813;1.44113;1.43072;2.17105;-0.0104087;
0.945823;1.44246;1.432;2.17917;-0.0104554;
0.945833;1.44397;1.43347;2.18843;-0.0105007;
0.945843;1.44566;1.43512;2.1988;-0.0105445;
0.945853;1.44752;1.43694;2.21023;-0.0105867;
0.945863;1.44954;1.43892;2.22268;-0.010627;
0.945873;1.45172;1.44105;2.2361;-0.0106654;
0.945883;1.45403;1.44333;2.25044;-0.0107016;
0.945893;1.45649;1.44575;2.26564;-0.0107356;
0.945903;1.45907;1.4483;2.28164;-0.0107671;
0.945913;1.46176;1.45097;2.29838;-0.0107961;
0.945923;1.46456;1.45374;2.31578;-0.0108225;
0.945933;1.46746;1.45661;2.3338;-0.010846;
0.945943;1.47043;1.45957;2.35234;-0.0108668;
0.945953;1.47348;1.4626;2.37134;-0.0108845;
0.945963;1.47659;1.46569;2.39072;-0.0108993;
0.945973;1.47974;1.46883;2.4104;-0.0109109;
0.945983;1.48293;1.47201;2.43032;-0.0109195;
0.945993;1.48613;1.47521;2.45038;-0.0109248;
0.946003;1.48935;1.47842;2.47051;-0.010927;
0.946013;1.49256;1.48163;2.49063;-0.010926;
0.946023;1.49575;1.48483;2.51066;-0.0109218;
0.946033;1.49891;1.48799;2.53052;-0.0109144;
0.946043;1.50203;1.49112;2.55012;-0.0109039;
0.946053;1.50509;1.4942;2.5694;-0.0108903;
0.946063;1.50808;1.49721;2.58827;-0.0108736;
0.946073;1.51099;1.50014;2.60667;-0.0108539;
0.946083;1.51382;1.50299;2.62451;-0.0108313;
0.946093;1.51654;1.50573;2.64172;-0.0108059;
0.946103;1.51914;1.50836;2.65824;-0.0107779;
0.946113;1.52162;1.51087;2.67401;-0.0107472;
0.946123;1.52397;1.51325;2.68896;-0.0107141;
0.946133;1.52617;1.51549;2.70302;-0.0106787;
0.946143;1.52823;1.51759;2.71616;-0.0106412;
0.946153;1.53012;1.51952;2.72831;-0.0106016;
0.946163;1.53185;1.52129;2.73944;-0.0105602;
0.946173;1.53341;1.52289;2.74949;-0.0105172;
0.946183;1.53479;1.52431;2.75843;-0.0104727;
0.946193;1.53598;1.52555;2.76623;-0.0104269;
0.946203;1.53699;1.52661;2.77286;-0.0103799;
0.946213;1.53781;1.52748;2.77829;-0.010332;
0.946223;1.53844;1.52816;2.7825;-0.0102834;
0.946233;1.53887;1.52864;2.78548;-0.0102342;
0.946243;1.53911;1.52892;2.78722;-0.0101845;
0.946253;1.53915;1.52901;2.78771;-0.0101347;
0.946263;1.53899;1.5289;2.78695;-0.0100847;
0.946273;1.53863;1.5286;2.78494;-0.010035;
0.946283;1.53808;1.5281;2.78169;-0.00998551;
0.946293;1.53734;1.5274;2.77721;-0.00993654;
0.946303;1.5364;1.52652;2.77152;-0.00988825;
0.946313;1.53528;1.52544;2.76464;-0.00984082;
0.946323;1.53397;1.52418;2.75659;-0.00979442;
0.946333;1.53249;1.52274;2.74741;-0.00974925;
0.946343;1.53083;1.52112;2.73712;-0.00970549;
0.946353;1.529;1.51933;2.72577;-0.00966331;
0.946363;1.527;1.51738;2.7134;-0.00962288;
0.946373;1.52486;1.51527;2.70005;-0.00958439;
0.946383;1.52257;1.51302;2.68579;-0.00954798;
0.946393;1.52014;1.51062;2.67066;-0.00951382;
0.946403;1.51758;1.5081;2.65472;-0.00948205;
0.946413;1.51491;1.50545;2.63804;-0.0094528;
0.946423;1.51212;1.5027;2.62069;-0.00942621;
0.946433;1.50925;1.49984;2.60272;-0.00940238;
0.946443;1.50628;1.4969;2.58422;-0.00938141;
0.946453;1.50325;1.49388;2.56525;-0.00936339;
0.946463;1.50015;1.4908;2.54589;-0.0093484;
0.946473;1.49701;1.48767;2.52622;-0.0093365;
0.946483;1.49382;1.4845;2.50632;-0.00932773;
0.946493;1.49062;1.4813;2.48627;-0.00932212;
0.946503;1.48741;1.47809;2.46614;-0.00931971;
0.946513;1.4842;1.47488;2.44601;-0.00932049;
0.946523;1.481;1.47168;2.42598;-0.00932447;
0.946533;1.47783;1.4685;2.4061;-0.00933162;
0.946543;1.47471;1.46537;2.38648;-0.00934191;
0.946553;1.47164;1.46228;2.36717;-0.00935531;
0.946563;1.46863;1.45926;2.34826;-0.00937175;
0.946573;1.4657;1.45631;2.32983;-0.00939116;
0.946583;1.46286;1.45345;2.31195;-0.00941348;
0.946593;1.46012;1.45068;2.29468;-0.0094386;
0.946603;1.4575;1.44803;2.2781;-0.00946643;
0.946613;1.45499;1.44549;2.26227;-0.00949685;
0.946623;1.45262;1.44309;2.24725;-0.00952975;
0.946633;1.45039;1.44082;2.23311;-0.00956499;
0.946643;1.4483;1.4387;2.21989;-0.00960243;
0.946653;1.44638;1.43674;2.20766;-0.00964192;
0.946663;1.44462;1.43494;2.19645;-0.0096833;
0.946673;1.44304;1.43331;2.18632;-0.00972642;
0.946683;1.44163;1.43186;2.1773;-0.00977109;
0.946693;1.44041;1.43059;2.16944;-0.00981715;
0.946703;1.43938;1.42952;2.16275;-0.00986442;
0.946713;1.43854;1.42863;2.15726;-0.0099127;
0.946723;1.4379;1.42794;2.153;-0.00996181;
0.946733;1.43746;1.42744;2.14999;-0.0100115;
0.946743;1.43721;1.42715;2.14823;-0.0100617;
0.946753;1.43717;1.42706;2.14774;-0.0101122;
0.946763;1.43734;1.42717;2.14851;-0.0101626;
0.946773;1.4377;1.42749;2.15054;-0.0102129;
0.946783;1.43826;1.428;2.15382;-0.0102629;
0.946793;1.43902;1.42871;2.15835;-0.0103123;
0.946803;1.43998;1.42962;2.1641;-0.010361;
0.946813;1.44113;1.43072;2.17105;-0.0104087;
0.946823;1.44246;1.432;2.17917;-0.0104554;
0.946833;1.44397;1.43347;2.18843;-0.0105007;
0.946843;1.44566;1.43512;2.1988;-0.0105445;
0.946853;1.44752;1.43694;2.21023;-0.0105867;
0.946863;1.44954;1.43892;2.22268;-0.010627;
0.946873;1.45172;1.44105;2.2361;-0.0106654;
0.946883;1.45403;1.44333;2.25044;-0.0107016;
0.946893;1.45649;1.44575;2.26564;-0.0107356;
0.946903;1.45907;1.4483;2.28164;-0.0107671;
0.946913;1.46176;1.45097;2.29838;-0.0107961;
0.946923;1.46456;1.45374;2.31578;-0.0108225;
0.946933;1.46746;1.45661;2.3338;-0.010846;
0.946943;1.47043;1.45957;2.35234;-0.0108668;
0.946953;1.47348;1.4626;2.37134;-0.0108845;
0.946963;1.47659;1.46569;2.39072;-0.0108993;
0.946973;1.47974;1.46883;2.4104;-0.0109109;
0.946983;1.48293;1.47201;2.43032;-0.0109195;
0.946993;1.48613;1.47521;2.45038;-0.0109248;
0.947003;1.48935;1.47842;2.47051;-0.010927;
0.947013;1.49256;1.48163;2.49063;-0.010926;
0.947023;1.49575;1.48483;2.51066;-0.0109218;
0.947033;1.49891;1.48799;2.53052;-0.0109144;
0.947043;1.50203;1.49112;2.55012;-0.0109039;
0.947053;1.50509;1.4942;2.5694;-0.0108903;
0.947063;1.50808;1.49721;2.58827;-0.0108736;
0.947073;1.51099;1.50014;2.60667;-0.0108539;
0.947083;1.51382;1.50299;2.62451;-0.0108313;
0.947093;1.51654;1.50573;2.64172;-0.0108059;
0.947103;1.51914;1.50836;2.65824;-0.0107779;
0.947113;1.52162;1.51087;2.67401;-0.0107472;
0.947123;1.52397;1.51325;2.68896;-0.0107141;
0.947133;1.52617;1.51549;2.70302;-0.0106787;
0.947143;1.52823;1.51759;2.71616;-0.0106412;
0.947153;1.53012;1.51952;2.72831;-0.0106016;
0.947163;1.53185;1.52129;2.73944;-0.0105602;
0.947173;1.53341;1.52289;2.74949;-0.0105172;
0.947183;1.53479;1.52431;2.75843;-0.0104727;
0.947193;1.53598;1.52555;2.76623;-0.0104269;
0.947203;1.53699;1.52661;2.77286;-0.0103799;
0.947213;1.53781;1.52748;2.77829;-0.010332;
0.947223;1.53844;1.52816;2.7825;-0.0102834;
0.947233;1.53887;1.52864;2.78548;-0.0102342;
0.947243;1.53911;1.52892;2.78722;-0.0101845;
0.947253;1.53915;1.52901;2.78771;-0.0101347;
0.947263;1.53899;1.5289;2.78695;-0.0100847;
0.947273;1.53863;1.5286;2.78494;-0.010035;
0.947283;1.53808;1.5281;2.78169;-0.00998551;
0.947293;1.53734;1.5274;2.77721;-0.00993654;
0.947303;1.5364;1.52652;2.77152;-0.00988825;
0.947313;1.53528;1.52544;2.76464;-0.00984082;
0.947323;1.53397;1.52418;2.75659;-0.00979442;
0.947333;1.53249;1.52274;2.74741;-0.00974925;
0.947343;1.53083;1.52112;2.73712;-0.00970549;
0.947353;1.529;1.51933;2.72577;-0.00966331;
0.947363;1.527;1.51738;2.7134;-0.00962288;
0.947373;1.52486;1.51527;2.70005;-0.00958439;
0.947383;1.52257;1.51302;2.68579;-0.00954798;
0.947393;1.52014;1.51062;2.67066;-0.00951382;
0.947403;1.51758;1.5081;2.65472;-0.00948205;
0.947413;1.51491;1.50545;2.63804;-0.0094528;
0.947423;1.51212;1.5027;2.62069;-0.00942621;
0.947433;1.50925;1.49984;2.60272;-0.00940238;
0.947443;1.50628;1.4969;2.58422;-0.00938141;
0.947453;1.50325;1.49388;2.56525;-0.00936339;
0.947463;1.50015;1.4908;2.54589;-0.0093484;
0.947473;1.49701;1.48767;2.52622;-0.0093365;
0.947483;1.49382;1.4845;2.50632;-0.00932773;
0.947493;1.49062;1.4813;2.48627;-0.00932212;
0.947503;1.48741;1.47809;2.46614;-0.00931971;
0.947513;1.4842;1.47488;2.44601;-0.00932049;
0.947523;1.481;1.47168;2.42598;-0.00932447;
0.947533;1.47783;1.4685;2.4061;-0.00933162;
0.947543;1.47471;1.46537;2.38648;-0.00934191;
0.947553;1.47164;1.46228;2.36717;-0.00935531;
0.947563;1.46863;1.45926;2.34826;-0.00937175;
0.947573;1.4657;1.45631;2.32983;-0.00939116;
0.947583;1.46286;1.45345;2.31195;-0.00941348;
0.947593;1.46012;1.45068;2.29468;-0.0094386;
0.947603;1.4575;1.44803;2.2781;-0.00946643;
0.947613;1.45499;1.44549;2.26227;-0.00949685;
0.947623;1.45262;1.44309;2.24725;-0.00952975;
0.947633;1.45039;1.44082;2.23311;-0.00956499;
0.947643;1.4483;1.4387;2.21989;-0.00960243;
0.947653;1.44638;1.43674;2.20766;-0.00964192;
0.947663;1.44462;1.43494;2.19645;-0.0096833;
0.947673;1.44304;1.43331;2.18632;-0.00972642;
0.947683;1.44163;1.43186;2.1773;-0.00977109;
0.947693;1.44041;1.43059;2.16944;-0.00981715;
0.947703;1.43938;1.42951;2.16275;-0.00986442;
0.947713;1.43854;1.42863;2.15726;-0.0099127;
0.947723;1.4379;1.42794;2.153;-0.00996181;
0.947733;1.43746;1.42744;2.14999;-0.0100115;
0.947743;1.43721;1.42715;2.14823;-0.0100617;
0.947753;1.43717;1.42706;2.14774;-0.0101122;
0.947763;1.43734;1.42717;2.14851;-0.0101626;
0.947773;1.4377;1.42749;2.15054;-0.0102129;
0.947783;1.43826;1.428;2.15382;-0.0102629;
0.947793;1.43902;1.42871;2.15835;-0.0103123;
0.947803;1.43998;1.42962;2.1641;-0.010361;
0.947813;1.44113;1.43072;2.17105;-0.0104087;
0.947823;1.44246;1.432;2.17917;-0.0104554;
0.947833;1.44397;1.43347;2.18843;-0.0105007;
0.947843;1.44566;1.43512;2.1988;-0.0105445;
0.947853;1.44752;1.43694;2.21023;-0.0105867;
0.947863;1.44954;1.43892;2.22268;-0.010627;
0.947873;1.45172;1.44105;2.2361;-0.0106654;
0.947883;1.45403;1.44333;2.25044;-0.0107016;
0.947893;1.45649;1.44575;2.26564;-0.0107356;
0.947903;1.45907;1.4483;2.28164;-0.0107671;
0.947913;1.46176;1.45097;2.29838;-0.0107961;
0.947923;1.46456;1.45374;2.31578;-0.0108225;
0.947933;1.46746;1.45661;2.3338;-0.010846;
0.947943;1.47043;1.45957;2.35234;-0.0108668;
0.947953;1.47348;1.4626;2.37134;-0.0108845;
0.947963;1.47659;1.46569;2.39072;-0.0108993;
0.947973;1.47974;1.46883;2.4104;-0.0109109;
0.947983;1.48293;1.47201;2.43032;-0.0109195;
0.947993;1.48613;1.47521;2.45038;-0.0109248;
0.948003;1.48935;1.47842;2.47051;-0.010927;
0.948013;1.49256;1.48163;2.49063;-0.010926;
0.948023;1.49575;1.48483;2.51066;-0.0109218;
0.948033;1.49891;1.48799;2.53052;-0.0109144;
0.948043;1.50203;1.49112;2.55012;-0.0109039;
0.948053;1.50509;1.4942;2.5694;-0.0108903;
0.948063;1.50808;1.49721;2.58827;-0.0108736;
0.948073;1.51099;1.50014;2.60667;-0.0108539;
0.948083;1.51382;1.50299;2.62451;-0.0108313;
0.948093;1.51654;1.50573;2.64172;-0.0108059;
0.948103;1.51914;1.50836;2.65824;-0.0107779;
0.948113;1.52162;1.51087;2.67401;-0.0107472;
0.948123;1.52397;1.51325;2.68896;-0.0107141;
0.948133;1.52617;1.51549;2.70302;-0.0106787;
