time;V(/OUT_N);V(/OUT_SINGLE);user1;
0.336867;1.19663;1.89082;-0.00475411;
0.336877;1.19926;1.91613;-0.0048427;
0.336887;1.20207;1.94364;-0.00492739;
0.336897;1.20505;1.97323;-0.00500785;
0.336907;1.20817;2.0048;-0.00508378;
0.336917;1.21144;2.03821;-0.00515485;
0.336927;1.21484;2.07334;-0.0052208;
0.336937;1.21835;2.11005;-0.00528135;
0.336947;1.22196;2.14819;-0.00533627;
0.336957;1.22565;2.18762;-0.00538533;
0.336967;1.22942;2.22817;-0.00542834;
0.336977;1.23324;2.26968;-0.00546513;
0.336987;1.2371;2.312;-0.00549555;
0.336997;1.24099;2.35496;-0.00551948;
0.337007;1.24489;2.39838;-0.00553681;
0.337017;1.24879;2.44209;-0.00554749;
0.337027;1.25267;2.48593;-0.00555147;
0.337037;1.25651;2.52971;-0.00554873;
0.337047;1.2603;2.57326;-0.00553928;
0.337057;1.26402;2.61642;-0.00552317;
0.337067;1.26766;2.65901;-0.00550045;
0.337077;1.27121;2.70087;-0.00547122;
0.337087;1.27465;2.74182;-0.00543559;
0.337097;1.27797;2.78171;-0.0053937;
0.337107;1.28115;2.82038;-0.00534574;
0.337117;1.28418;2.85767;-0.00529187;
0.337127;1.28706;2.89344;-0.00523233;
0.337137;1.28976;2.92755;-0.00516734;
0.337147;1.29228;2.95986;-0.00509717;
0.337157;1.2946;2.99025;-0.00502209;
0.337167;1.29673;3.0186;-0.00494241;
0.337177;1.29865;3.04479;-0.00485843;
0.337187;1.30035;3.06872;-0.0047705;
0.337197;1.30182;3.0903;-0.00467894;
0.337207;1.30307;3.10944;-0.00458414;
0.337217;1.30408;3.12607;-0.00448646;
0.337227;1.30486;3.14013;-0.00438628;
0.337237;1.30539;3.15155;-0.004284;
0.337247;1.30568;3.16029;-0.00418002;
0.337257;1.30572;3.16632;-0.00407475;
0.337267;1.30552;3.16961;-0.0039686;
0.337277;1.30507;3.17016;-0.00386198;
0.337287;1.30438;3.16795;-0.00375532;
0.337297;1.30345;3.163;-0.00364904;
0.337307;1.30229;3.15533;-0.00354354;
0.337317;1.3009;3.14497;-0.00343925;
0.337327;1.29927;3.13196;-0.00333657;
0.337337;1.29743;3.11634;-0.0032359;
0.337347;1.29538;3.09818;-0.00313765;
0.337357;1.29312;3.07756;-0.0030422;
0.337367;1.29067;3.05455;-0.00294992;
0.337377;1.28803;3.02924;-0.00286118;
0.337387;1.28521;3.00174;-0.00277633;
0.337397;1.28224;2.97214;-0.00269571;
0.337407;1.2791;2.94058;-0.00261963;
0.337417;1.27583;2.90717;-0.0025484;
0.337427;1.27243;2.87204;-0.0024823;
0.337437;1.26892;2.83533;-0.00242159;
0.337447;1.26531;2.79719;-0.00236652;
0.337457;1.26161;2.75776;-0.0023173;
0.337467;1.25784;2.71721;-0.00227413;
0.337477;1.25402;2.6757;-0.00223718;
0.337487;1.25015;2.63338;-0.00220661;
0.337497;1.24626;2.59042;-0.00218252;
0.337507;1.24236;2.54701;-0.00216503;
0.337517;1.23846;2.50329;-0.00215419;
0.337527;1.23458;2.45946;-0.00215006;
0.337537;1.23074;2.41568;-0.00215264;
0.337547;1.22695;2.37212;-0.00216193;
0.337557;1.22323;2.32896;-0.00217789;
0.337567;1.21958;2.28637;-0.00220045;
0.337577;1.21603;2.24452;-0.00222953;
0.337587;1.21259;2.20357;-0.002265;
0.337597;1.20928;2.16368;-0.00230673;
0.337607;1.2061;2.12501;-0.00235454;
0.337617;1.20306;2.08772;-0.00240825;
0.337627;1.20019;2.05195;-0.00246764;
0.337637;1.19749;2.01784;-0.00253247;
0.337647;1.19497;1.98553;-0.00260248;
0.337657;1.19264;1.95514;-0.0026774;
0.337667;1.19052;1.92679;-0.00275693;
0.337677;1.1886;1.9006;-0.00284075;
0.337687;1.1869;1.87667;-0.00292853;
0.337697;1.18542;1.85509;-0.00301993;
0.337707;1.18418;1.83595;-0.00311457;
0.337717;1.18317;1.81932;-0.0032121;
0.337727;1.18239;1.80527;-0.00331213;
0.337737;1.18186;1.79385;-0.00341425;
0.337747;1.18157;1.78511;-0.00351807;
0.337757;1.18152;1.77908;-0.00362319;
0.337767;1.18172;1.77578;-0.00372919;
0.337777;1.18217;1.77524;-0.00383564;
0.337787;1.18285;1.77745;-0.00394215;
0.337797;1.18378;1.78239;-0.00404828;
0.337807;1.18494;1.79007;-0.00415362;
0.337817;1.18633;1.80043;-0.00425776;
0.337827;1.18795;1.81344;-0.00436028;
0.337837;1.18979;1.82906;-0.00446079;
0.337847;1.19184;1.84722;-0.00455889;
0.337857;1.19409;1.86784;-0.00465418;
0.337867;1.19654;1.89085;-0.0047463;
0.337877;1.19918;1.91616;-0.00483489;
0.337887;1.20199;1.94367;-0.00491958;
0.337897;1.20496;1.97326;-0.00500005;
0.337907;1.20809;2.00483;-0.00507597;
0.337917;1.21136;2.03824;-0.00514704;
0.337927;1.21475;2.07337;-0.00521299;
0.337937;1.21826;2.11008;-0.00527354;
0.337947;1.22187;2.14822;-0.00532846;
0.337957;1.22556;2.18765;-0.00537752;
0.337967;1.22933;2.2282;-0.00542053;
0.337977;1.23315;2.26971;-0.00545732;
0.337987;1.23702;2.31203;-0.00548774;
0.337997;1.24091;2.35499;-0.00551167;
0.338007;1.24481;2.39841;-0.00552901;
0.338017;1.2487;2.44212;-0.00553969;
0.338027;1.25258;2.48596;-0.00554367;
0.338037;1.25642;2.52974;-0.00554093;
0.338047;1.26021;2.57329;-0.00553148;
0.338057;1.26393;2.61645;-0.00551536;
0.338067;1.26758;2.65904;-0.00549264;
0.338077;1.27112;2.7009;-0.00546341;
0.338087;1.27456;2.74185;-0.00542778;
0.338097;1.27788;2.78174;-0.0053859;
0.338107;1.28106;2.82041;-0.00533793;
0.338117;1.2841;2.8577;-0.00528407;
0.338127;1.28697;2.89347;-0.00522452;
0.338137;1.28967;2.92758;-0.00515954;
0.338147;1.29219;2.95989;-0.00508937;
0.338157;1.29452;2.99028;-0.00501429;
0.338167;1.29664;3.01863;-0.00493461;
0.338177;1.29856;3.04482;-0.00485063;
0.338187;1.30026;3.06875;-0.00476269;
0.338197;1.30174;3.09033;-0.00467114;
0.338207;1.30298;3.10947;-0.00457634;
0.338217;1.304;3.1261;-0.00447865;
0.338227;1.30477;3.14016;-0.00437848;
0.338237;1.3053;3.15158;-0.0042762;
0.338247;1.30559;3.16032;-0.00417222;
0.338257;1.30563;3.16635;-0.00406694;
0.338267;1.30543;3.16964;-0.00396079;
0.338277;1.30498;3.17019;-0.00385418;
0.338287;1.3043;3.16798;-0.00374752;
0.338297;1.30337;3.16303;-0.00364123;
0.338307;1.3022;3.15536;-0.00353574;
0.338317;1.30081;3.145;-0.00343145;
0.338327;1.29919;3.13199;-0.00332877;
0.338337;1.29735;3.11637;-0.0032281;
0.338347;1.29529;3.09821;-0.00312985;
0.338357;1.29303;3.07759;-0.0030344;
0.338367;1.29058;3.05458;-0.00294212;
0.338377;1.28794;3.02927;-0.00285338;
0.338387;1.28513;3.00177;-0.00276853;
0.338397;1.28215;2.97217;-0.00268791;
0.338407;1.27902;2.94061;-0.00261183;
0.338417;1.27575;2.90719;-0.0025406;
0.338427;1.27235;2.87206;-0.0024745;
0.338437;1.26883;2.83536;-0.00241379;
0.338447;1.26522;2.79722;-0.00235872;
0.338457;1.26152;2.75779;-0.0023095;
0.338467;1.25775;2.71724;-0.00226633;
0.338477;1.25393;2.67573;-0.00222938;
0.338487;1.25006;2.63341;-0.00219881;
0.338497;1.24617;2.59045;-0.00217472;
0.338507;1.24227;2.54704;-0.00215723;
0.338517;1.23837;2.50332;-0.00214639;
0.338527;1.23449;2.45949;-0.00214226;
0.338537;1.23065;2.41571;-0.00214484;
0.338547;1.22686;2.37215;-0.00215413;
0.338557;1.22314;2.32899;-0.00217009;
0.338567;1.2195;2.2864;-0.00219265;
0.338577;1.21595;2.24455;-0.00222173;
0.338587;1.21251;2.2036;-0.0022572;
0.338597;1.20919;2.16371;-0.00229893;
0.338607;1.20601;2.12504;-0.00234674;
0.338617;1.20298;2.08775;-0.00240045;
0.338627;1.2001;2.05198;-0.00245984;
0.338637;1.1974;2.01787;-0.00252467;
0.338647;1.19488;1.98556;-0.00259468;
0.338657;1.19256;1.95517;-0.0026696;
0.338667;1.19043;1.92682;-0.00274913;
0.338677;1.18851;1.90063;-0.00283295;
0.338687;1.18681;1.8767;-0.00292073;
0.338697;1.18534;1.85512;-0.00301213;
0.338707;1.18409;1.83598;-0.00310678;
0.338717;1.18308;1.81935;-0.00320431;
0.338727;1.1823;1.8053;-0.00330433;
0.338737;1.18177;1.79388;-0.00340645;
0.338747;1.18148;1.78514;-0.00351028;
0.338757;1.18144;1.77911;-0.00361539;
0.338767;1.18164;1.77581;-0.00372139;
0.338777;1.18208;1.77527;-0.00382785;
0.338787;1.18277;1.77748;-0.00393435;
0.338797;1.18369;1.78242;-0.00404048;
0.338807;1.18485;1.7901;-0.00414582;
0.338817;1.18624;1.80046;-0.00424996;
0.338827;1.18786;1.81347;-0.00435249;
0.338837;1.1897;1.82909;-0.00445299;
0.338847;1.19175;1.84725;-0.00455109;
0.338857;1.194;1.86787;-0.00464639;
0.338867;1.19645;1.89088;-0.00473851;
0.338877;1.19909;1.91619;-0.00482709;
0.338887;1.2019;1.9437;-0.00491178;
0.338897;1.20487;1.97329;-0.00499225;
0.338907;1.208;2.00486;-0.00506817;
0.338917;1.21127;2.03827;-0.00513925;
0.338927;1.21466;2.0734;-0.00520519;
0.338937;1.21817;2.11011;-0.00526575;
0.338947;1.22178;2.14825;-0.00532066;
0.338957;1.22548;2.18768;-0.00536973;
0.338967;1.22924;2.22823;-0.00541274;
0.338977;1.23307;2.26974;-0.00544953;
0.338987;1.23693;2.31206;-0.00547995;
0.338997;1.24082;2.35502;-0.00550388;
0.339007;1.24472;2.39844;-0.00552122;
0.339017;1.24862;2.44215;-0.00553189;
0.339027;1.25249;2.48599;-0.00553587;
0.339037;1.25633;2.52977;-0.00553313;
0.339047;1.26012;2.57332;-0.00552369;
0.339057;1.26385;2.61648;-0.00550757;
0.339067;1.26749;2.65907;-0.00548485;
0.339077;1.27104;2.70093;-0.00545562;
0.339087;1.27448;2.74188;-0.00541999;
0.339097;1.27779;2.78177;-0.00537811;
0.339107;1.28098;2.82044;-0.00533014;
0.339117;1.28401;2.85773;-0.00527628;
0.339127;1.28688;2.8935;-0.00521673;
0.339137;1.28958;2.92761;-0.00515175;
0.339147;1.2921;2.95992;-0.00508158;
0.339157;1.29443;2.99031;-0.0050065;
0.339167;1.29656;3.01866;-0.00492682;
0.339177;1.29847;3.04485;-0.00484284;
0.339187;1.30017;3.06878;-0.0047549;
0.339197;1.30165;3.09036;-0.00466335;
0.339207;1.3029;3.1095;-0.00456855;
0.339217;1.30391;3.12613;-0.00447086;
0.339227;1.30468;3.14019;-0.00437069;
0.339237;1.30521;3.15161;-0.00426841;
0.339247;1.3055;3.16035;-0.00416443;
0.339257;1.30554;3.16638;-0.00405915;
0.339267;1.30534;3.16967;-0.003953;
0.339277;1.3049;3.17022;-0.00384639;
0.339287;1.30421;3.16801;-0.00373973;
0.339297;1.30328;3.16306;-0.00363345;
0.339307;1.30212;3.15539;-0.00352795;
0.339317;1.30072;3.14503;-0.00342366;
0.339327;1.2991;3.13202;-0.00332098;
0.339337;1.29726;3.1164;-0.00322031;
0.339347;1.29521;3.09824;-0.00312206;
0.339357;1.29295;3.07762;-0.00302661;
0.339367;1.29049;3.05461;-0.00293433;
0.339377;1.28785;3.0293;-0.00284559;
0.339387;1.28504;3.0018;-0.00276075;
0.339397;1.28206;2.9722;-0.00268012;
0.339407;1.27893;2.94064;-0.00260404;
0.339417;1.27566;2.90722;-0.00253281;
0.339427;1.27226;2.87209;-0.00246671;
0.339437;1.26875;2.83539;-0.002406;
0.339447;1.26514;2.79725;-0.00235093;
0.339457;1.26144;2.75782;-0.00230171;
0.339467;1.25767;2.71727;-0.00225854;
0.339477;1.25384;2.67576;-0.0022216;
0.339487;1.24998;2.63344;-0.00219102;
0.339497;1.24608;2.59048;-0.00216694;
0.339507;1.24218;2.54707;-0.00214944;
0.339517;1.23828;2.50335;-0.00213861;
0.339527;1.23441;2.45952;-0.00213447;
0.339537;1.23057;2.41574;-0.00213706;
0.339547;1.22678;2.37218;-0.00214635;
0.339557;1.22305;2.32902;-0.00216231;
0.339567;1.21941;2.28643;-0.00218487;
0.339577;1.21586;2.24458;-0.00221395;
0.339587;1.21242;2.20363;-0.00224942;
0.339597;1.2091;2.16374;-0.00229115;
0.339607;1.20592;2.12507;-0.00233896;
0.339617;1.20289;2.08778;-0.00239267;
0.339627;1.20002;2.05201;-0.00245205;
0.339637;1.19732;2.0179;-0.00251688;
0.339647;1.1948;1.98559;-0.0025869;
0.339657;1.19247;1.9552;-0.00266182;
0.339667;1.19034;1.92685;-0.00274135;
0.339677;1.18843;1.90066;-0.00282517;
0.339687;1.18673;1.87673;-0.00291295;
0.339697;1.18525;1.85515;-0.00300435;
0.339707;1.184;1.83601;-0.00309899;
0.339717;1.18299;1.81938;-0.00319652;
0.339727;1.18222;1.80533;-0.00329655;
0.339737;1.18168;1.79391;-0.00339867;
0.339747;1.18139;1.78517;-0.00350249;
0.339757;1.18135;1.77914;-0.00360761;
0.339767;1.18155;1.77584;-0.00371361;
0.339777;1.18199;1.7753;-0.00382007;
0.339787;1.18268;1.77751;-0.00392657;
0.339797;1.1836;1.78245;-0.0040327;
0.339807;1.18477;1.79012;-0.00413804;
0.339817;1.18616;1.80049;-0.00424218;
0.339827;1.18778;1.8135;-0.0043447;
0.339837;1.18961;1.82912;-0.00444521;
0.339847;1.19166;1.84728;-0.00454331;
0.339857;1.19392;1.8679;-0.00463861;
0.339867;1.19637;1.89091;-0.00473073;
0.339877;1.199;1.91622;-0.00481931;
0.339887;1.20181;1.94373;-0.004904;
0.339897;1.20479;1.97332;-0.00498447;
0.339907;1.20791;2.00489;-0.00506039;
0.339917;1.21118;2.0383;-0.00513147;
0.339927;1.21458;2.07343;-0.00519741;
0.339937;1.21809;2.11014;-0.00525797;
0.339947;1.22169;2.14828;-0.00531288;
0.339957;1.22539;2.18771;-0.00536195;
0.339967;1.22916;2.22826;-0.00540496;
0.339977;1.23298;2.26977;-0.00544175;
0.339987;1.23684;2.31209;-0.00547217;
0.339997;1.24073;2.35505;-0.0054961;
0.340007;1.24463;2.39847;-0.00551344;
0.340017;1.24853;2.44218;-0.00552412;
0.340027;1.25241;2.48602;-0.00552809;
0.340037;1.25625;2.5298;-0.00552535;
0.340047;1.26003;2.57335;-0.00551591;
0.340057;1.26376;2.61651;-0.00549979;
0.340067;1.2674;2.6591;-0.00547707;
0.340077;1.27095;2.70096;-0.00544784;
0.340087;1.27439;2.74191;-0.00541221;
0.340097;1.27771;2.7818;-0.00537033;
0.340107;1.28089;2.82047;-0.00532236;
0.340117;1.28392;2.85776;-0.0052685;
0.340127;1.2868;2.89353;-0.00520895;
0.340137;1.2895;2.92764;-0.00514397;
0.340147;1.29202;2.95995;-0.0050738;
0.340157;1.29434;2.99034;-0.00499872;
0.340167;1.29647;3.01869;-0.00491904;
0.340177;1.29839;3.04488;-0.00483506;
0.340187;1.30009;3.06881;-0.00474712;
0.340197;1.30156;3.09039;-0.00465557;
0.340207;1.30281;3.10953;-0.00456077;
0.340217;1.30382;3.12616;-0.00446309;
0.340227;1.30459;3.14022;-0.00436291;
0.340237;1.30513;3.15164;-0.00426063;
0.340247;1.30541;3.16038;-0.00415665;
0.340257;1.30546;3.16641;-0.00405138;
0.340267;1.30526;3.1697;-0.00394523;
0.340277;1.30481;3.17025;-0.00383861;
0.340287;1.30412;3.16804;-0.00373196;
0.340297;1.30319;3.16309;-0.00362567;
0.340307;1.30203;3.15542;-0.00352017;
0.340317;1.30063;3.14506;-0.00341588;
0.340327;1.29901;3.13205;-0.0033132;
0.340337;1.29717;3.11643;-0.00321254;
0.340347;1.29512;3.09827;-0.00311429;
0.340357;1.29286;3.07765;-0.00301883;
0.340367;1.29041;3.05464;-0.00292656;
0.340377;1.28777;3.02933;-0.00283782;
0.340387;1.28495;3.00183;-0.00275297;
0.340397;1.28197;2.97223;-0.00267235;
0.340407;1.27884;2.94067;-0.00259627;
0.340417;1.27557;2.90725;-0.00252504;
0.340427;1.27217;2.87212;-0.00245894;
0.340437;1.26866;2.83542;-0.00239823;
0.340447;1.26505;2.79728;-0.00234316;
0.340457;1.26135;2.75785;-0.00229394;
0.340467;1.25758;2.7173;-0.00225077;
0.340477;1.25376;2.67579;-0.00221382;
0.340487;1.24989;2.63347;-0.00218325;
0.340497;1.246;2.59051;-0.00215916;
0.340507;1.24209;2.5471;-0.00214167;
0.340517;1.2382;2.50338;-0.00213083;
0.340527;1.23432;2.45955;-0.0021267;
0.340537;1.23048;2.41577;-0.00212928;
0.340547;1.22669;2.37221;-0.00213857;
0.340557;1.22296;2.32905;-0.00215453;
0.340567;1.21932;2.28646;-0.0021771;
0.340577;1.21577;2.24461;-0.00220617;
0.340587;1.21233;2.20366;-0.00224165;
0.340597;1.20902;2.16377;-0.00228337;
0.340607;1.20584;2.1251;-0.00233119;
0.340617;1.2028;2.08781;-0.00238489;
0.340627;1.19993;2.05204;-0.00244428;
0.340637;1.19723;2.01793;-0.00250911;
0.340647;1.19471;1.98562;-0.00257913;
0.340657;1.19238;1.95523;-0.00265405;
0.340667;1.19026;1.92688;-0.00273358;
0.340677;1.18834;1.90069;-0.0028174;
0.340687;1.18664;1.87676;-0.00290518;
0.340697;1.18516;1.85518;-0.00299658;
0.340707;1.18392;1.83604;-0.00309123;
0.340717;1.1829;1.81941;-0.00318875;
0.340727;1.18213;1.80536;-0.00328878;
0.340737;1.1816;1.79394;-0.0033909;
0.340747;1.18131;1.7852;-0.00349473;
0.340757;1.18126;1.77917;-0.00359984;
0.340767;1.18146;1.77587;-0.00370584;
0.340777;1.18191;1.77533;-0.0038123;
0.340787;1.18259;1.77754;-0.0039188;
0.340797;1.18352;1.78248;-0.00402493;
0.340807;1.18468;1.79015;-0.00413027;
0.340817;1.18607;1.80052;-0.00423441;
0.340827;1.18769;1.81353;-0.00433694;
0.340837;1.18953;1.82915;-0.00443744;
0.340847;1.19158;1.84731;-0.00453554;
0.340857;1.19383;1.86793;-0.00463084;
0.340867;1.19628;1.89094;-0.00472296;
0.340877;1.19891;1.91625;-0.00481154;
0.340887;1.20173;1.94376;-0.00489624;
0.340897;1.2047;1.97335;-0.0049767;
0.340907;1.20783;2.00492;-0.00505263;
0.340917;1.21109;2.03833;-0.0051237;
0.340927;1.21449;2.07346;-0.00518965;
0.340937;1.218;2.11017;-0.0052502;
0.340947;1.22161;2.14831;-0.00530512;
0.340957;1.2253;2.18773;-0.00535418;
0.340967;1.22907;2.22829;-0.0053972;
0.340977;1.23289;2.2698;-0.00543399;
0.340987;1.23676;2.31212;-0.00546441;
0.340997;1.24065;2.35508;-0.00548833;
0.341007;1.24455;2.3985;-0.00550567;
0.341017;1.24844;2.44221;-0.00551635;
0.341027;1.25232;2.48605;-0.00552033;
0.341037;1.25616;2.52983;-0.00551759;
0.341047;1.25995;2.57338;-0.00550814;
0.341057;1.26367;2.61654;-0.00549203;
0.341067;1.26732;2.65913;-0.00546931;
0.341077;1.27086;2.70099;-0.00544008;
0.341087;1.2743;2.74194;-0.00540445;
0.341097;1.27762;2.78183;-0.00536257;
0.341107;1.2808;2.8205;-0.0053146;
0.341117;1.28384;2.85779;-0.00526073;
0.341127;1.28671;2.89356;-0.00520119;
0.341137;1.28941;2.92767;-0.0051362;
0.341147;1.29193;2.95998;-0.00506603;
0.341157;1.29426;2.99037;-0.00499096;
0.341167;1.29638;3.01872;-0.00491127;
0.341177;1.2983;3.04491;-0.0048273;
0.341187;1.3;3.06884;-0.00473936;
0.341197;1.30148;3.09042;-0.00464781;
0.341207;1.30272;3.10956;-0.00455301;
0.341217;1.30373;3.12619;-0.00445532;
0.341227;1.30451;3.14025;-0.00435515;
0.341237;1.30504;3.15167;-0.00425287;
0.341247;1.30533;3.16041;-0.00414889;
0.341257;1.30537;3.16644;-0.00404362;
0.341267;1.30517;3.16973;-0.00393747;
0.341277;1.30472;3.17028;-0.00383085;
0.341287;1.30404;3.16807;-0.00372419;
0.341297;1.30311;3.16312;-0.00361791;
0.341307;1.30194;3.15545;-0.00351241;
0.341317;1.30055;3.14509;-0.00340812;
0.341327;1.29893;3.13207;-0.00330544;
0.341337;1.29709;3.11646;-0.00320478;
0.341347;1.29503;3.0983;-0.00310653;
0.341357;1.29277;3.07768;-0.00301107;
0.341367;1.29032;3.05467;-0.0029188;
0.341377;1.28768;3.02936;-0.00283006;
0.341387;1.28487;3.00186;-0.00274521;
0.341397;1.28189;2.97226;-0.00266459;
0.341407;1.27876;2.9407;-0.00258851;
0.341417;1.27549;2.90728;-0.00251728;
0.341427;1.27209;2.87215;-0.00245118;
0.341437;1.26857;2.83545;-0.00239047;
0.341447;1.26496;2.79731;-0.0023354;
0.341457;1.26126;2.75788;-0.00228618;
0.341467;1.25749;2.71733;-0.00224301;
0.341477;1.25367;2.67582;-0.00220606;
0.341487;1.2498;2.6335;-0.00217549;
0.341497;1.24591;2.59054;-0.00215141;
0.341507;1.24201;2.54713;-0.00213391;
0.341517;1.23811;2.50341;-0.00212308;
0.341527;1.23423;2.45958;-0.00211894;
0.341537;1.23039;2.4158;-0.00212153;
0.341547;1.2266;2.37224;-0.00213082;
0.341557;1.22288;2.32908;-0.00214678;
0.341567;1.21923;2.28649;-0.00216934;
0.341577;1.21569;2.24464;-0.00219842;
0.341587;1.21225;2.20369;-0.00223389;
0.341597;1.20893;2.1638;-0.00227562;
0.341607;1.20575;2.12513;-0.00232343;
0.341617;1.20272;2.08784;-0.00237714;
0.341627;1.19984;2.05207;-0.00243652;
0.341637;1.19714;2.01796;-0.00250136;
0.341647;1.19462;1.98565;-0.00257137;
0.341657;1.1923;1.95526;-0.00264629;
0.341667;1.19017;1.92691;-0.00272582;
0.341677;1.18825;1.90072;-0.00280964;
0.341687;1.18655;1.87679;-0.00289742;
0.341697;1.18508;1.85521;-0.00298882;
0.341707;1.18383;1.83607;-0.00308347;
0.341717;1.18282;1.81944;-0.003181;
0.341727;1.18204;1.80539;-0.00328102;
0.341737;1.18151;1.79397;-0.00338314;
0.341747;1.18122;1.78523;-0.00348697;
0.341757;1.18118;1.7792;-0.00359209;
0.341767;1.18138;1.7759;-0.00369808;
0.341777;1.18182;1.77536;-0.00380454;
0.341787;1.18251;1.77757;-0.00391105;
0.341797;1.18343;1.78251;-0.00401718;
0.341807;1.18459;1.79018;-0.00412252;
0.341817;1.18598;1.80055;-0.00422666;
0.341827;1.1876;1.81356;-0.00432918;
0.341837;1.18944;1.82918;-0.00442969;
0.341847;1.19149;1.84734;-0.00452779;
0.341857;1.19374;1.86796;-0.00462308;
0.341867;1.19619;1.89097;-0.00471521;
0.341877;1.19883;1.91628;-0.00480379;
0.341887;1.20164;1.94379;-0.00488848;
0.341897;1.20461;1.97338;-0.00496895;
0.341907;1.20774;2.00495;-0.00504487;
0.341917;1.21101;2.03836;-0.00511595;
0.341927;1.2144;2.07349;-0.00518189;
0.341937;1.21791;2.1102;-0.00524245;
0.341947;1.22152;2.14834;-0.00529737;
0.341957;1.22522;2.18776;-0.00534643;
0.341967;1.22898;2.22832;-0.00538944;
0.341977;1.23281;2.26983;-0.00542623;
0.341987;1.23667;2.31215;-0.00545665;
0.341997;1.24056;2.35511;-0.00548058;
0.342007;1.24446;2.39853;-0.00549792;
0.342017;1.24836;2.44224;-0.0055086;
0.342027;1.25223;2.48608;-0.00551258;
0.342037;1.25607;2.52986;-0.00550984;
0.342047;1.25986;2.57341;-0.00550039;
0.342057;1.26359;2.61657;-0.00548428;
0.342067;1.26723;2.65916;-0.00546156;
0.342077;1.27078;2.70102;-0.00543233;
0.342087;1.27422;2.74197;-0.0053967;
0.342097;1.27753;2.78186;-0.00535481;
0.342107;1.28071;2.82053;-0.00530685;
0.342117;1.28375;2.85782;-0.00525298;
0.342127;1.28662;2.89359;-0.00519344;
0.342137;1.28932;2.9277;-0.00512845;
0.342147;1.29184;2.96001;-0.00505828;
0.342157;1.29417;2.9904;-0.00498321;
0.342167;1.2963;3.01875;-0.00490352;
0.342177;1.29821;3.04494;-0.00481955;
0.342187;1.29991;3.06887;-0.00473161;
0.342197;1.30139;3.09045;-0.00464006;
0.342207;1.30264;3.10959;-0.00454526;
0.342217;1.30365;3.12622;-0.00444757;
0.342227;1.30442;3.14028;-0.0043474;
0.342237;1.30495;3.1517;-0.00424512;
0.342247;1.30524;3.16044;-0.00414114;
0.342257;1.30528;3.16647;-0.00403587;
0.342267;1.30508;3.16976;-0.00392972;
0.342277;1.30464;3.17031;-0.0038231;
0.342287;1.30395;3.1681;-0.00371645;
0.342297;1.30302;3.16315;-0.00361016;
0.342307;1.30186;3.15548;-0.00350466;
0.342317;1.30046;3.14512;-0.00340037;
0.342327;1.29884;3.1321;-0.00329769;
0.342337;1.297;3.11649;-0.00319703;
0.342347;1.29494;3.09833;-0.00309878;
0.342357;1.29269;3.07771;-0.00300333;
0.342367;1.29023;3.0547;-0.00291105;
0.342377;1.28759;3.02939;-0.00282231;
0.342387;1.28478;3.00189;-0.00273746;
0.342397;1.2818;2.97229;-0.00265684;
0.342407;1.27867;2.94073;-0.00258076;
0.342417;1.2754;2.90731;-0.00250953;
