time;V(/IN);user0;
0.265879;-0.0686926;-0.19024;
0.265889;-0.0639939;-0.171676;
0.265899;-0.0590426;-0.152082;
0.265909;-0.0538584;-0.131536;
0.265919;-0.0484615;-0.11012;
0.265929;-0.0428735;-0.087916;
0.265939;-0.0371162;-0.0650135;
0.265949;-0.0312124;-0.0415025;
0.265959;-0.0251855;-0.0174757;
0.265969;-0.0190591;0.00697198;
0.265979;-0.0128575;0.0317442;
0.265989;-0.00660524;0.056743;
0.265999;-0.000326863;0.0818699;
0.266009;0.0059528;0.107026;
0.266019;0.012209;0.132111;
0.266029;0.018417;0.157027;
0.266039;0.0245523;0.181675;
0.266049;0.0305907;0.205958;
0.266059;0.0365083;0.229781;
0.266069;0.0422819;0.253048;
0.266079;0.0478887;0.275669;
0.266089;0.0533064;0.297554;
0.266099;0.0585138;0.318616;
0.266109;0.0634902;0.338773;
0.266119;0.0682161;0.357945;
0.266129;0.0726727;0.376057;
0.266139;0.0768426;0.393036;
0.266149;0.0807091;0.408816;
0.266159;0.0842572;0.423335;
0.266169;0.0874727;0.436534;
0.266179;0.0903431;0.448363;
0.266189;0.0928568;0.458775;
0.266199;0.0950041;0.467728;
0.266209;0.0967765;0.475187;
0.266219;0.098167;0.481122;
0.266229;0.09917;0.485511;
0.266239;0.0997816;0.488336;
0.266249;0.0999995;0.489585;
0.266259;0.0998227;0.489255;
0.266269;0.0992519;0.487345;
0.266279;0.0982894;0.483864;
0.266289;0.0969391;0.478825;
0.266299;0.0952061;0.472249;
0.266309;0.0930975;0.464161;
0.266319;0.0906214;0.454593;
0.266329;0.0877877;0.443583;
0.266339;0.0846075;0.431174;
0.266349;0.0810934;0.417415;
0.266359;0.0772593;0.402362;
0.266369;0.0731202;0.386072;
0.266379;0.0686926;0.36861;
0.266389;0.0639939;0.350046;
0.266399;0.0590426;0.330452;
0.266409;0.0538584;0.309907;
0.266419;0.0484615;0.28849;
0.266429;0.0428735;0.266286;
0.266439;0.0371162;0.243384;
0.266449;0.0312124;0.219873;
0.266459;0.0251855;0.195846;
0.266469;0.0190591;0.171398;
0.266479;0.0128575;0.146626;
0.266489;0.00660524;0.121627;
0.266499;0.000326863;0.0965002;
0.266509;-0.0059528;0.0713444;
0.266519;-0.012209;0.046259;
0.266529;-0.018417;0.0213431;
0.266539;-0.0245523;-0.00330514;
0.266549;-0.0305907;-0.0275883;
0.266559;-0.0365083;-0.0514107;
0.266569;-0.0422819;-0.0746782;
0.266579;-0.0478887;-0.0972989;
0.266589;-0.0533064;-0.119184;
0.266599;-0.0585138;-0.140246;
0.266609;-0.0634902;-0.160403;
0.266619;-0.0682161;-0.179575;
0.266629;-0.0726727;-0.197687;
0.266639;-0.0768426;-0.214666;
0.266649;-0.0807091;-0.230446;
0.266659;-0.0842572;-0.244964;
0.266669;-0.0874727;-0.258164;
0.266679;-0.0903431;-0.269993;
0.266689;-0.0928568;-0.280405;
0.266699;-0.0950041;-0.289358;
0.266709;-0.0967765;-0.296817;
0.266719;-0.098167;-0.302752;
0.266729;-0.09917;-0.307141;
0.266739;-0.0997816;-0.309966;
0.266749;-0.0999995;-0.311215;
0.266759;-0.0998227;-0.310884;
0.266769;-0.0992519;-0.308975;
0.266779;-0.0982894;-0.305494;
0.266789;-0.0969391;-0.300455;
0.266799;-0.0952061;-0.293879;
0.266809;-0.0930975;-0.285791;
0.266819;-0.0906214;-0.276223;
0.266829;-0.0877877;-0.265212;
0.266839;-0.0846075;-0.252804;
0.266849;-0.0810934;-0.239045;
0.266859;-0.0772593;-0.223991;
0.266869;-0.0731202;-0.207702;
0.266879;-0.0686926;-0.19024;
0.266889;-0.0639939;-0.171676;
0.266899;-0.0590426;-0.152082;
0.266909;-0.0538584;-0.131536;
0.266919;-0.0484615;-0.11012;
0.266929;-0.0428735;-0.087916;
0.266939;-0.0371162;-0.0650135;
0.266949;-0.0312124;-0.0415025;
0.266959;-0.0251855;-0.0174757;
0.266969;-0.0190591;0.00697197;
0.266979;-0.0128575;0.0317442;
0.266989;-0.00660524;0.056743;
0.266999;-0.000326863;0.0818699;
0.267009;0.0059528;0.107026;
0.267019;0.012209;0.132111;
0.267029;0.018417;0.157027;
0.267039;0.0245523;0.181675;
0.267049;0.0305907;0.205958;
0.267059;0.0365083;0.229781;
0.267069;0.0422819;0.253048;
0.267079;0.0478887;0.275669;
0.267089;0.0533064;0.297554;
0.267099;0.0585138;0.318616;
0.267109;0.0634902;0.338773;
0.267119;0.0682161;0.357945;
0.267129;0.0726727;0.376057;
0.267139;0.0768426;0.393036;
0.267149;0.0807091;0.408816;
0.267159;0.0842572;0.423335;
0.267169;0.0874727;0.436534;
0.267179;0.0903431;0.448363;
0.267189;0.0928568;0.458775;
0.267199;0.0950041;0.467728;
0.267209;0.0967765;0.475187;
0.267219;0.098167;0.481122;
0.267229;0.09917;0.485511;
0.267239;0.0997816;0.488336;
0.267249;0.0999995;0.489585;
0.267259;0.0998227;0.489255;
0.267269;0.0992519;0.487345;
0.267279;0.0982894;0.483864;
0.267289;0.0969391;0.478825;
0.267299;0.0952061;0.472249;
0.267309;0.0930975;0.464161;
0.267319;0.0906214;0.454593;
0.267329;0.0877877;0.443583;
0.267339;0.0846075;0.431174;
0.267349;0.0810934;0.417415;
0.267359;0.0772593;0.402362;
0.267369;0.0731202;0.386072;
0.267379;0.0686926;0.36861;
0.267389;0.0639939;0.350046;
0.267399;0.0590426;0.330452;
0.267409;0.0538584;0.309907;
0.267419;0.0484615;0.28849;
0.267429;0.0428735;0.266286;
0.267439;0.0371162;0.243384;
0.267449;0.0312124;0.219873;
0.267459;0.0251855;0.195846;
0.267469;0.0190591;0.171398;
0.267479;0.0128575;0.146626;
0.267489;0.00660524;0.121627;
0.267499;0.000326863;0.0965002;
0.267509;-0.0059528;0.0713444;
0.267519;-0.012209;0.046259;
0.267529;-0.018417;0.0213431;
0.267539;-0.0245523;-0.00330514;
0.267549;-0.0305907;-0.0275883;
0.267559;-0.0365083;-0.0514107;
0.267569;-0.0422819;-0.0746782;
0.267579;-0.0478887;-0.097299;
0.267589;-0.0533064;-0.119184;
0.267599;-0.0585138;-0.140246;
0.267609;-0.0634902;-0.160403;
0.267619;-0.0682161;-0.179575;
0.267629;-0.0726727;-0.197687;
0.267639;-0.0768426;-0.214666;
0.267649;-0.0807091;-0.230446;
0.267659;-0.0842572;-0.244964;
0.267669;-0.0874727;-0.258164;
0.267679;-0.0903431;-0.269993;
0.267689;-0.0928568;-0.280405;
0.267699;-0.0950041;-0.289358;
0.267709;-0.0967765;-0.296817;
0.267719;-0.098167;-0.302752;
0.267729;-0.09917;-0.307141;
0.267739;-0.0997816;-0.309966;
0.267749;-0.0999995;-0.311215;
0.267759;-0.0998227;-0.310884;
0.267769;-0.0992519;-0.308975;
0.267779;-0.0982894;-0.305494;
0.267789;-0.0969391;-0.300455;
0.267799;-0.0952061;-0.293879;
0.267809;-0.0930975;-0.285791;
0.267819;-0.0906214;-0.276223;
0.267829;-0.0877877;-0.265212;
0.267839;-0.0846075;-0.252804;
0.267849;-0.0810934;-0.239045;
0.267859;-0.0772593;-0.223991;
0.267869;-0.0731202;-0.207702;
0.267879;-0.0686926;-0.19024;
0.267889;-0.0639939;-0.171676;
0.267899;-0.0590426;-0.152082;
0.267909;-0.0538584;-0.131536;
0.267919;-0.0484615;-0.11012;
0.267929;-0.0428735;-0.087916;
0.267939;-0.0371162;-0.0650135;
0.267949;-0.0312124;-0.0415025;
0.267959;-0.0251855;-0.0174758;
0.267969;-0.0190591;0.00697197;
0.267979;-0.0128575;0.0317441;
0.267989;-0.00660524;0.056743;
0.267999;-0.000326863;0.0818699;
0.268009;0.0059528;0.107026;
0.268019;0.012209;0.132111;
0.268029;0.018417;0.157027;
0.268039;0.0245523;0.181675;
0.268049;0.0305907;0.205958;
0.268059;0.0365083;0.229781;
0.268069;0.0422819;0.253048;
0.268079;0.0478887;0.275669;
0.268089;0.0533064;0.297554;
0.268099;0.0585138;0.318616;
0.268109;0.0634902;0.338773;
0.268119;0.0682161;0.357945;
0.268129;0.0726727;0.376057;
0.268139;0.0768426;0.393036;
0.268149;0.0807091;0.408816;
0.268159;0.0842572;0.423335;
0.268169;0.0874727;0.436534;
0.268179;0.0903431;0.448363;
0.268189;0.0928568;0.458775;
0.268199;0.0950041;0.467728;
0.268209;0.0967765;0.475187;
0.268219;0.098167;0.481122;
0.268229;0.09917;0.485511;
0.268239;0.0997816;0.488336;
0.268249;0.0999995;0.489585;
0.268259;0.0998227;0.489255;
0.268269;0.0992519;0.487345;
0.268279;0.0982894;0.483864;
0.268289;0.0969391;0.478825;
0.268299;0.0952061;0.472249;
0.268309;0.0930975;0.464161;
0.268319;0.0906214;0.454593;
0.268329;0.0877877;0.443583;
0.268339;0.0846075;0.431174;
0.268349;0.0810934;0.417415;
0.268359;0.0772593;0.402362;
0.268369;0.0731202;0.386072;
0.268379;0.0686926;0.36861;
0.268389;0.0639939;0.350046;
0.268399;0.0590426;0.330452;
0.268409;0.0538584;0.309907;
0.268419;0.0484615;0.28849;
0.268429;0.0428735;0.266286;
0.268439;0.0371162;0.243384;
0.268449;0.0312124;0.219873;
0.268459;0.0251855;0.195846;
0.268469;0.0190591;0.171398;
0.268479;0.0128575;0.146626;
0.268489;0.00660524;0.121627;
0.268499;0.000326863;0.0965002;
0.268509;-0.0059528;0.0713444;
0.268519;-0.012209;0.046259;
0.268529;-0.018417;0.0213431;
0.268539;-0.0245523;-0.00330515;
0.268549;-0.0305907;-0.0275883;
0.268559;-0.0365083;-0.0514107;
0.268569;-0.0422819;-0.0746782;
0.268579;-0.0478887;-0.097299;
0.268589;-0.0533064;-0.119184;
0.268599;-0.0585138;-0.140246;
0.268609;-0.0634902;-0.160403;
0.268619;-0.0682161;-0.179575;
0.268629;-0.0726727;-0.197687;
0.268639;-0.0768426;-0.214666;
0.268649;-0.0807091;-0.230446;
0.268659;-0.0842572;-0.244964;
0.268669;-0.0874727;-0.258164;
0.268679;-0.0903431;-0.269993;
0.268689;-0.0928568;-0.280405;
0.268699;-0.0950041;-0.289358;
0.268709;-0.0967765;-0.296817;
0.268719;-0.098167;-0.302752;
0.268729;-0.09917;-0.307141;
0.268739;-0.0997816;-0.309966;
0.268749;-0.0999995;-0.311215;
0.268759;-0.0998227;-0.310884;
0.268769;-0.0992519;-0.308975;
0.268779;-0.0982894;-0.305494;
0.268789;-0.0969391;-0.300455;
0.268799;-0.0952061;-0.293879;
0.268809;-0.0930975;-0.285791;
0.268819;-0.0906214;-0.276223;
0.268829;-0.0877877;-0.265212;
0.268839;-0.0846075;-0.252804;
0.268849;-0.0810934;-0.239045;
0.268859;-0.0772593;-0.223991;
0.268869;-0.0731202;-0.207702;
0.268879;-0.0686926;-0.19024;
0.268889;-0.0639939;-0.171676;
0.268899;-0.0590426;-0.152082;
0.268909;-0.0538584;-0.131537;
0.268919;-0.0484615;-0.11012;
0.268929;-0.0428735;-0.087916;
0.268939;-0.0371162;-0.0650136;
0.268949;-0.0312124;-0.0415025;
0.268959;-0.0251855;-0.0174758;
0.268969;-0.0190591;0.00697196;
0.268979;-0.0128575;0.0317441;
0.268989;-0.00660524;0.056743;
0.268999;-0.000326863;0.0818699;
0.269009;0.0059528;0.107026;
0.269019;0.012209;0.132111;
0.269029;0.018417;0.157027;
0.269039;0.0245523;0.181675;
0.269049;0.0305907;0.205958;
0.269059;0.0365083;0.229781;
0.269069;0.0422819;0.253048;
0.269079;0.0478887;0.275669;
0.269089;0.0533064;0.297554;
0.269099;0.0585138;0.318616;
0.269109;0.0634902;0.338773;
0.269119;0.0682161;0.357945;
0.269129;0.0726727;0.376057;
0.269139;0.0768426;0.393036;
0.269149;0.0807091;0.408816;
0.269159;0.0842572;0.423335;
0.269169;0.0874727;0.436534;
0.269179;0.0903431;0.448363;
0.269189;0.0928568;0.458775;
0.269199;0.0950041;0.467728;
0.269209;0.0967765;0.475187;
0.269219;0.098167;0.481122;
0.269229;0.09917;0.485511;
0.269239;0.0997816;0.488336;
0.269249;0.0999995;0.489585;
0.269259;0.0998227;0.489255;
0.269269;0.0992519;0.487345;
0.269279;0.0982894;0.483864;
0.269289;0.0969391;0.478825;
0.269299;0.0952061;0.472249;
0.269309;0.0930975;0.464161;
0.269319;0.0906214;0.454593;
0.269329;0.0877877;0.443583;
0.269339;0.0846075;0.431174;
0.269349;0.0810934;0.417415;
0.269359;0.0772593;0.402362;
0.269369;0.0731202;0.386072;
0.269379;0.0686926;0.36861;
0.269389;0.0639939;0.350046;
0.269399;0.0590426;0.330452;
0.269409;0.0538584;0.309907;
0.269419;0.0484615;0.28849;
0.269429;0.0428735;0.266286;
0.269439;0.0371162;0.243384;
0.269449;0.0312124;0.219873;
0.269459;0.0251855;0.195846;
0.269469;0.0190591;0.171398;
0.269479;0.0128575;0.146626;
0.269489;0.00660524;0.121627;
0.269499;0.000326863;0.0965002;
0.269509;-0.0059528;0.0713444;
0.269519;-0.012209;0.046259;
0.269529;-0.018417;0.0213431;
0.269539;-0.0245523;-0.00330515;
0.269549;-0.0305907;-0.0275884;
0.269559;-0.0365083;-0.0514107;
0.269569;-0.0422819;-0.0746782;
0.269579;-0.0478887;-0.097299;
0.269589;-0.0533064;-0.119184;
0.269599;-0.0585138;-0.140246;
0.269609;-0.0634902;-0.160403;
0.269619;-0.0682161;-0.179575;
0.269629;-0.0726727;-0.197687;
0.269639;-0.0768426;-0.214666;
0.269649;-0.0807091;-0.230446;
0.269659;-0.0842572;-0.244964;
0.269669;-0.0874727;-0.258164;
0.269679;-0.0903431;-0.269993;
0.269689;-0.0928568;-0.280405;
0.269699;-0.0950041;-0.289358;
0.269709;-0.0967765;-0.296817;
0.269719;-0.098167;-0.302752;
0.269729;-0.09917;-0.307141;
0.269739;-0.0997816;-0.309966;
0.269749;-0.0999995;-0.311215;
0.269759;-0.0998227;-0.310884;
0.269769;-0.0992519;-0.308975;
0.269779;-0.0982894;-0.305494;
0.269789;-0.0969391;-0.300455;
0.269799;-0.0952061;-0.293879;
0.269809;-0.0930975;-0.285791;
0.269819;-0.0906214;-0.276223;
0.269829;-0.0877877;-0.265212;
0.269839;-0.0846075;-0.252804;
0.269849;-0.0810934;-0.239045;
0.269859;-0.0772593;-0.223991;
0.269869;-0.0731202;-0.207702;
0.269879;-0.0686926;-0.19024;
0.269889;-0.0639939;-0.171676;
0.269899;-0.0590426;-0.152082;
0.269909;-0.0538584;-0.131537;
0.269919;-0.0484615;-0.11012;
0.269929;-0.0428735;-0.087916;
0.269939;-0.0371162;-0.0650136;
0.269949;-0.0312124;-0.0415025;
0.269959;-0.0251855;-0.0174758;
0.269969;-0.0190591;0.00697196;
0.269979;-0.0128575;0.0317441;
0.269989;-0.00660524;0.056743;
0.269999;-0.000326863;0.0818699;
0.270009;0.0059528;0.107026;
0.270019;0.012209;0.132111;
0.270029;0.018417;0.157027;
0.270039;0.0245523;0.181675;
0.270049;0.0305907;0.205958;
0.270059;0.0365083;0.229781;
0.270069;0.0422819;0.253048;
0.270079;0.0478887;0.275669;
0.270089;0.0533064;0.297554;
0.270099;0.0585138;0.318616;
0.270109;0.0634902;0.338773;
0.270119;0.0682161;0.357945;
0.270129;0.0726727;0.376057;
0.270139;0.0768426;0.393036;
0.270149;0.0807091;0.408816;
0.270159;0.0842572;0.423335;
0.270169;0.0874727;0.436534;
0.270179;0.0903431;0.448363;
0.270189;0.0928568;0.458775;
0.270199;0.0950041;0.467728;
0.270209;0.0967765;0.475187;
0.270219;0.098167;0.481122;
0.270229;0.09917;0.485511;
0.270239;0.0997816;0.488336;
0.270249;0.0999995;0.489585;
0.270259;0.0998227;0.489254;
0.270269;0.0992519;0.487345;
0.270279;0.0982894;0.483864;
0.270289;0.0969391;0.478825;
0.270299;0.0952061;0.472249;
0.270309;0.0930975;0.464161;
0.270319;0.0906214;0.454593;
0.270329;0.0877877;0.443583;
0.270339;0.0846075;0.431174;
0.270349;0.0810934;0.417415;
0.270359;0.0772593;0.402362;
0.270369;0.0731202;0.386072;
0.270379;0.0686926;0.36861;
0.270389;0.0639939;0.350046;
0.270399;0.0590426;0.330452;
0.270409;0.0538584;0.309907;
0.270419;0.0484615;0.28849;
0.270429;0.0428735;0.266286;
0.270439;0.0371162;0.243384;
0.270449;0.0312124;0.219873;
0.270459;0.0251855;0.195846;
0.270469;0.0190591;0.171398;
0.270479;0.0128575;0.146626;
0.270489;0.00660524;0.121627;
0.270499;0.000326863;0.0965002;
0.270509;-0.0059528;0.0713444;
0.270519;-0.012209;0.046259;
0.270529;-0.018417;0.0213431;
0.270539;-0.0245523;-0.00330516;
0.270549;-0.0305907;-0.0275884;
0.270559;-0.0365083;-0.0514107;
0.270569;-0.0422819;-0.0746782;
0.270579;-0.0478887;-0.097299;
0.270589;-0.0533064;-0.119184;
0.270599;-0.0585138;-0.140246;
0.270609;-0.0634902;-0.160403;
0.270619;-0.0682161;-0.179575;
0.270629;-0.0726727;-0.197687;
0.270639;-0.0768426;-0.214666;
0.270649;-0.0807091;-0.230446;
0.270659;-0.0842572;-0.244964;
0.270669;-0.0874727;-0.258164;
0.270679;-0.0903431;-0.269993;
0.270689;-0.0928568;-0.280405;
0.270699;-0.0950041;-0.289358;
0.270709;-0.0967765;-0.296817;
0.270719;-0.098167;-0.302752;
0.270729;-0.09917;-0.307141;
0.270739;-0.0997816;-0.309966;
0.270749;-0.0999995;-0.311215;
0.270759;-0.0998227;-0.310884;
0.270769;-0.0992519;-0.308975;
0.270779;-0.0982894;-0.305494;
0.270789;-0.0969391;-0.300455;
0.270799;-0.0952061;-0.293879;
0.270809;-0.0930975;-0.285791;
0.270819;-0.0906214;-0.276223;
0.270829;-0.0877877;-0.265212;
0.270839;-0.0846075;-0.252804;
0.270849;-0.0810934;-0.239045;
0.270859;-0.0772593;-0.223991;
0.270869;-0.0731202;-0.207702;
0.270879;-0.0686926;-0.19024;
0.270889;-0.0639939;-0.171676;
0.270899;-0.0590426;-0.152082;
0.270909;-0.0538584;-0.131537;
0.270919;-0.0484615;-0.11012;
0.270929;-0.0428735;-0.087916;
0.270939;-0.0371162;-0.0650136;
0.270949;-0.0312124;-0.0415025;
0.270959;-0.0251855;-0.0174758;
0.270969;-0.0190591;0.00697195;
0.270979;-0.0128575;0.0317441;
0.270989;-0.00660524;0.056743;
0.270999;-0.000326863;0.0818699;
0.271009;0.0059528;0.107026;
0.271019;0.012209;0.132111;
0.271029;0.018417;0.157027;
0.271039;0.0245523;0.181675;
0.271049;0.0305907;0.205958;
0.271059;0.0365083;0.229781;
0.271069;0.0422819;0.253048;
0.271079;0.0478887;0.275669;
0.271089;0.0533064;0.297554;
0.271099;0.0585138;0.318616;
0.271109;0.0634902;0.338773;
0.271119;0.0682161;0.357945;
0.271129;0.0726727;0.376057;
0.271139;0.0768426;0.393036;
0.271149;0.0807091;0.408816;
0.271159;0.0842572;0.423334;
0.271169;0.0874727;0.436534;
0.271179;0.0903431;0.448363;
0.271189;0.0928568;0.458775;
0.271199;0.0950041;0.467728;
0.271209;0.0967765;0.475187;
0.271219;0.098167;0.481122;
0.271229;0.09917;0.485511;
0.271239;0.0997816;0.488336;
0.271249;0.0999995;0.489585;
0.271259;0.0998227;0.489254;
0.271269;0.0992519;0.487345;
0.271279;0.0982894;0.483864;
0.271289;0.0969391;0.478825;
0.271299;0.0952061;0.472249;
0.271309;0.0930975;0.464161;
0.271319;0.0906214;0.454593;
0.271329;0.0877877;0.443583;
0.271339;0.0846075;0.431174;
0.271349;0.0810934;0.417415;
0.271359;0.0772593;0.402362;
0.271369;0.0731202;0.386072;
0.271379;0.0686926;0.36861;
0.271389;0.0639939;0.350046;
0.271399;0.0590426;0.330452;
0.271409;0.0538584;0.309907;
0.271419;0.0484615;0.28849;
0.271429;0.0428735;0.266286;
0.271439;0.0371162;0.243384;
0.271449;0.0312124;0.219873;
0.271459;0.0251855;0.195846;
0.271469;0.0190591;0.171398;
0.271479;0.0128575;0.146626;
0.271489;0.00660524;0.121627;
0.271499;0.000326863;0.0965001;
0.271509;-0.0059528;0.0713444;
0.271519;-0.012209;0.046259;
0.271529;-0.018417;0.021343;
0.271539;-0.0245523;-0.00330516;
0.271549;-0.0305907;-0.0275884;
0.271559;-0.0365083;-0.0514107;
0.271569;-0.0422819;-0.0746782;
0.271579;-0.0478887;-0.097299;
0.271589;-0.0533064;-0.119184;
0.271599;-0.0585138;-0.140246;
0.271609;-0.0634902;-0.160403;
0.271619;-0.0682161;-0.179575;
0.271629;-0.0726727;-0.197687;
0.271639;-0.0768426;-0.214666;
0.271649;-0.0807091;-0.230446;
0.271659;-0.0842572;-0.244964;
0.271669;-0.0874727;-0.258164;
0.271679;-0.0903431;-0.269993;
0.271689;-0.0928568;-0.280405;
0.271699;-0.0950041;-0.289358;
0.271709;-0.0967765;-0.296817;
0.271719;-0.098167;-0.302752;
0.271729;-0.09917;-0.307141;
0.271739;-0.0997816;-0.309966;
0.271749;-0.0999995;-0.311215;
0.271759;-0.0998227;-0.310884;
0.271769;-0.0992519;-0.308975;
0.271779;-0.0982894;-0.305494;
0.271789;-0.0969391;-0.300455;
0.271799;-0.0952061;-0.293879;
0.271809;-0.0930975;-0.285791;
0.271819;-0.0906214;-0.276223;
0.271829;-0.0877877;-0.265212;
0.271839;-0.0846075;-0.252804;
0.271849;-0.0810934;-0.239045;
0.271859;-0.0772593;-0.223992;
0.271869;-0.0731202;-0.207702;
0.271879;-0.0686926;-0.19024;
0.271889;-0.0639939;-0.171676;
0.271899;-0.0590426;-0.152082;
0.271909;-0.0538584;-0.131537;
0.271919;-0.0484615;-0.11012;
0.271929;-0.0428735;-0.087916;
0.271939;-0.0371162;-0.0650136;
0.271949;-0.0312124;-0.0415026;
0.271959;-0.0251855;-0.0174758;
0.271969;-0.0190591;0.00697195;
0.271979;-0.0128575;0.0317441;
0.271989;-0.00660524;0.056743;
0.271999;-0.000326863;0.0818699;
0.272009;0.0059528;0.107026;
0.272019;0.012209;0.132111;
0.272029;0.018417;0.157027;
0.272039;0.0245523;0.181675;
0.272049;0.0305907;0.205958;
0.272059;0.0365083;0.229781;
0.272069;0.0422819;0.253048;
0.272079;0.0478887;0.275669;
0.272089;0.0533064;0.297554;
0.272099;0.0585138;0.318616;
0.272109;0.0634902;0.338773;
0.272119;0.0682161;0.357945;
0.272129;0.0726727;0.376057;
0.272139;0.0768426;0.393036;
0.272149;0.0807091;0.408816;
0.272159;0.0842572;0.423334;
0.272169;0.0874727;0.436534;
0.272179;0.0903431;0.448363;
0.272189;0.0928568;0.458775;
0.272199;0.0950041;0.467728;
0.272209;0.0967765;0.475187;
0.272219;0.098167;0.481122;
0.272229;0.09917;0.485511;
0.272239;0.0997816;0.488336;
0.272249;0.0999995;0.489585;
0.272259;0.0998227;0.489254;
0.272269;0.0992519;0.487345;
0.272279;0.0982894;0.483864;
0.272289;0.0969391;0.478825;
0.272299;0.0952061;0.472249;
0.272309;0.0930975;0.464161;
0.272319;0.0906214;0.454593;
0.272329;0.0877877;0.443583;
0.272339;0.0846075;0.431174;
0.272349;0.0810934;0.417415;
0.272359;0.0772593;0.402362;
0.272369;0.0731202;0.386072;
0.272379;0.0686926;0.36861;
0.272389;0.0639939;0.350046;
0.272399;0.0590426;0.330452;
0.272409;0.0538584;0.309907;
0.272419;0.0484615;0.28849;
0.272429;0.0428735;0.266286;
0.272439;0.0371162;0.243384;
0.272449;0.0312124;0.219873;
0.272459;0.0251855;0.195846;
0.272469;0.0190591;0.171398;
0.272479;0.0128575;0.146626;
0.272489;0.00660524;0.121627;
0.272499;0.000326863;0.0965001;
0.272509;-0.0059528;0.0713444;
0.272519;-0.012209;0.046259;
0.272529;-0.018417;0.021343;
0.272539;-0.0245523;-0.00330517;
0.272549;-0.0305907;-0.0275884;
0.272559;-0.0365083;-0.0514107;
0.272569;-0.0422819;-0.0746782;
0.272579;-0.0478887;-0.097299;
0.272589;-0.0533064;-0.119184;
0.272599;-0.0585138;-0.140246;
0.272609;-0.0634902;-0.160403;
0.272619;-0.0682161;-0.179575;
0.272629;-0.0726727;-0.197687;
