time;V(/OUT_SINGLE);user0;user1;
0.913006;2.46927;0.000714201;-0.00530816;
0.913016;2.44218;0.00196977;-0.0143354;
0.913026;2.41523;0.00321756;-0.0233059;
0.913036;2.38854;0.00445266;-0.0321843;
0.913046;2.36221;0.00567018;-0.0409354;
0.913056;2.33634;0.00686533;-0.0495247;
0.913066;2.31105;0.00803338;-0.0579181;
0.913076;2.28641;0.00916973;-0.0660826;
0.913086;2.26255;0.0102699;-0.0739859;
0.913096;2.23954;0.0113295;-0.0815968;
0.913106;2.21748;0.0123444;-0.0888854;
0.913116;2.19645;0.0133106;-0.0958227;
0.913126;2.17655;0.0142243;-0.102382;
0.913136;2.15784;0.0150818;-0.108536;
0.913146;2.14041;0.0158798;-0.114262;
0.913156;2.12431;0.0166152;-0.119537;
0.913166;2.10962;0.0172849;-0.12434;
0.913176;2.09638;0.0178865;-0.128652;
0.913186;2.08466;0.0184174;-0.132457;
0.913196;2.0745;0.0188757;-0.135739;
0.913206;2.06594;0.0192595;-0.138486;
0.913216;2.05901;0.0195673;-0.140686;
0.913226;2.05374;0.0197978;-0.142331;
0.913236;2.05015;0.0199502;-0.143415;
0.913246;2.04826;0.0200239;-0.143934;
0.913256;2.04806;0.0200186;-0.143884;
0.913266;2.04957;0.0199342;-0.143268;
0.913276;2.05277;0.0197712;-0.142086;
0.913286;2.05766;0.0195302;-0.140344;
0.913296;2.06422;0.019212;-0.138048;
0.913306;2.07241;0.0188181;-0.135208;
0.913316;2.08221;0.0183499;-0.131834;
0.913326;2.09358;0.0178093;-0.127941;
0.913336;2.10647;0.0171983;-0.123542;
0.913346;2.12084;0.0165196;-0.118656;
0.913356;2.13662;0.0157756;-0.113301;
0.913366;2.15375;0.0149693;-0.107499;
0.913376;2.17218;0.014104;-0.101273;
0.913386;2.19182;0.013183;-0.0946464;
0.913396;2.21259;0.01221;-0.0876462;
0.913406;2.23442;0.0111888;-0.0802997;
0.913416;2.25722;0.0101235;-0.0726359;
0.913426;2.2809;0.00901817;-0.064685;
0.913436;2.30537;0.00787727;-0.0564785;
0.913446;2.33053;0.00670528;-0.0480487;
0.913456;2.35627;0.00550684;-0.0394289;
0.913466;2.3825;0.00428666;-0.0306533;
0.913476;2.40912;0.00304956;-0.0217564;
0.913486;2.43602;0.00180042;-0.0127735;
0.913496;2.46309;0.000544186;-0.00374002;
0.913506;2.49023;-0.000714201;0.0053082;
0.913516;2.51732;-0.00196977;0.0143354;
0.913526;2.54427;-0.00321756;0.023306;
0.913536;2.57096;-0.00445266;0.0321843;
0.913546;2.59729;-0.00567018;0.0409355;
0.913556;2.62315;-0.00686533;0.0495247;
0.913566;2.64845;-0.00803338;0.0579182;
0.913576;2.67308;-0.00916973;0.0660827;
0.913586;2.69695;-0.0102699;0.073986;
0.913596;2.71996;-0.0113295;0.0815969;
0.913606;2.74202;-0.0123444;0.0888854;
0.913616;2.76304;-0.0133106;0.0958228;
0.913626;2.78295;-0.0142243;0.102382;
0.913636;2.80166;-0.0150818;0.108536;
0.913646;2.81909;-0.0158798;0.114262;
0.913656;2.83519;-0.0166152;0.119537;
0.913666;2.84988;-0.0172849;0.12434;
0.913676;2.86311;-0.0178865;0.128652;
0.913686;2.87483;-0.0184174;0.132457;
0.913696;2.885;-0.0188757;0.135739;
0.913706;2.89356;-0.0192595;0.138486;
0.913716;2.90049;-0.0195673;0.140686;
0.913726;2.90576;-0.0197978;0.142331;
0.913736;2.90935;-0.0199502;0.143415;
0.913746;2.91124;-0.0200239;0.143934;
0.913756;2.91144;-0.0200186;0.143884;
0.913766;2.90993;-0.0199342;0.143268;
0.913776;2.90672;-0.0197712;0.142086;
0.913786;2.90184;-0.0195302;0.140344;
0.913796;2.89528;-0.019212;0.138048;
0.913806;2.88709;-0.0188181;0.135208;
0.913816;2.87729;-0.0183499;0.131834;
0.913826;2.86592;-0.0178093;0.127941;
0.913836;2.85303;-0.0171983;0.123542;
0.913846;2.83866;-0.0165196;0.118656;
0.913856;2.82288;-0.0157756;0.113301;
0.913866;2.80574;-0.0149693;0.107499;
0.913876;2.78732;-0.014104;0.101273;
0.913886;2.76768;-0.013183;0.0946465;
0.913896;2.74691;-0.01221;0.0876462;
0.913906;2.72507;-0.0111888;0.0802997;
0.913916;2.70227;-0.0101235;0.0726359;
0.913926;2.67859;-0.00901817;0.0646851;
0.913936;2.65413;-0.00787727;0.0564785;
0.913946;2.62897;-0.00670528;0.0480487;
0.913956;2.60323;-0.00550684;0.039429;
0.913966;2.57699;-0.00428666;0.0306533;
0.913976;2.55038;-0.00304956;0.0217564;
0.913986;2.52348;-0.00180042;0.0127735;
0.913996;2.49641;-0.000544186;0.00374007;
0.914006;2.46927;0.000714201;-0.00530816;
0.914016;2.44218;0.00196977;-0.0143354;
0.914026;2.41523;0.00321756;-0.0233059;
0.914036;2.38854;0.00445266;-0.0321843;
0.914046;2.36221;0.00567018;-0.0409354;
0.914056;2.33634;0.00686533;-0.0495247;
0.914066;2.31105;0.00803338;-0.0579181;
0.914076;2.28641;0.00916973;-0.0660826;
0.914086;2.26255;0.0102699;-0.0739859;
0.914096;2.23954;0.0113295;-0.0815968;
0.914106;2.21748;0.0123444;-0.0888854;
0.914116;2.19645;0.0133106;-0.0958227;
0.914126;2.17655;0.0142243;-0.102382;
0.914136;2.15784;0.0150818;-0.108536;
0.914146;2.14041;0.0158798;-0.114262;
0.914156;2.12431;0.0166152;-0.119537;
0.914166;2.10962;0.0172849;-0.12434;
0.914176;2.09638;0.0178865;-0.128652;
0.914186;2.08466;0.0184174;-0.132457;
0.914196;2.0745;0.0188757;-0.135739;
0.914206;2.06594;0.0192595;-0.138486;
0.914216;2.05901;0.0195673;-0.140686;
0.914226;2.05374;0.0197978;-0.142331;
0.914236;2.05015;0.0199502;-0.143415;
0.914246;2.04826;0.0200239;-0.143934;
0.914256;2.04806;0.0200186;-0.143884;
0.914266;2.04957;0.0199342;-0.143268;
0.914276;2.05277;0.0197712;-0.142086;
0.914286;2.05766;0.0195302;-0.140344;
0.914296;2.06422;0.019212;-0.138048;
0.914306;2.07241;0.0188181;-0.135208;
0.914316;2.08221;0.0183499;-0.131834;
0.914326;2.09358;0.0178093;-0.127941;
0.914336;2.10647;0.0171983;-0.123542;
0.914346;2.12084;0.0165196;-0.118656;
0.914356;2.13662;0.0157756;-0.113301;
0.914366;2.15375;0.0149693;-0.107499;
0.914376;2.17218;0.014104;-0.101273;
0.914386;2.19182;0.013183;-0.0946464;
0.914396;2.21259;0.01221;-0.0876462;
0.914406;2.23442;0.0111888;-0.0802997;
0.914416;2.25722;0.0101235;-0.0726359;
0.914426;2.2809;0.00901817;-0.064685;
0.914436;2.30537;0.00787727;-0.0564785;
0.914446;2.33053;0.00670528;-0.0480487;
0.914456;2.35627;0.00550684;-0.0394289;
0.914466;2.3825;0.00428666;-0.0306533;
0.914476;2.40912;0.00304956;-0.0217564;
0.914486;2.43602;0.00180042;-0.0127735;
0.914496;2.46309;0.000544186;-0.00374002;
0.914506;2.49023;-0.000714201;0.0053082;
0.914516;2.51732;-0.00196977;0.0143354;
0.914526;2.54427;-0.00321756;0.023306;
0.914536;2.57096;-0.00445266;0.0321843;
0.914546;2.59729;-0.00567018;0.0409355;
0.914556;2.62315;-0.00686533;0.0495247;
0.914566;2.64845;-0.00803338;0.0579182;
0.914576;2.67308;-0.00916973;0.0660827;
0.914586;2.69695;-0.0102699;0.073986;
0.914596;2.71996;-0.0113295;0.0815969;
0.914606;2.74202;-0.0123444;0.0888854;
0.914616;2.76304;-0.0133106;0.0958228;
0.914626;2.78295;-0.0142243;0.102382;
0.914636;2.80166;-0.0150818;0.108536;
0.914646;2.81909;-0.0158798;0.114262;
0.914656;2.83519;-0.0166152;0.119537;
0.914666;2.84988;-0.0172849;0.12434;
0.914676;2.86311;-0.0178865;0.128652;
0.914686;2.87483;-0.0184174;0.132457;
0.914696;2.885;-0.0188757;0.135739;
0.914706;2.89356;-0.0192595;0.138486;
0.914716;2.90049;-0.0195673;0.140686;
0.914726;2.90576;-0.0197978;0.142331;
0.914736;2.90935;-0.0199502;0.143415;
0.914746;2.91124;-0.0200239;0.143934;
0.914756;2.91144;-0.0200186;0.143884;
0.914766;2.90993;-0.0199342;0.143268;
0.914776;2.90672;-0.0197712;0.142086;
0.914786;2.90184;-0.0195302;0.140344;
0.914796;2.89528;-0.019212;0.138048;
0.914806;2.88709;-0.0188181;0.135208;
0.914816;2.87729;-0.0183499;0.131834;
0.914826;2.86592;-0.0178093;0.127941;
0.914836;2.85303;-0.0171983;0.123542;
0.914846;2.83866;-0.0165196;0.118656;
0.914856;2.82288;-0.0157756;0.113301;
0.914866;2.80574;-0.0149693;0.107499;
0.914876;2.78732;-0.014104;0.101273;
0.914886;2.76768;-0.013183;0.0946465;
0.914896;2.74691;-0.01221;0.0876462;
0.914906;2.72507;-0.0111888;0.0802997;
0.914916;2.70227;-0.0101235;0.0726359;
0.914926;2.67859;-0.00901817;0.0646851;
0.914936;2.65413;-0.00787727;0.0564785;
0.914946;2.62897;-0.00670528;0.0480487;
0.914956;2.60323;-0.00550684;0.039429;
0.914966;2.57699;-0.00428666;0.0306533;
0.914976;2.55038;-0.00304956;0.0217564;
0.914986;2.52348;-0.00180042;0.0127735;
0.914996;2.49641;-0.000544186;0.00374007;
0.915006;2.46927;0.000714201;-0.00530816;
0.915016;2.44218;0.00196977;-0.0143354;
0.915026;2.41523;0.00321756;-0.0233059;
0.915036;2.38854;0.00445266;-0.0321843;
0.915046;2.36221;0.00567018;-0.0409354;
0.915056;2.33634;0.00686533;-0.0495247;
0.915066;2.31105;0.00803338;-0.0579181;
0.915076;2.28641;0.00916973;-0.0660826;
0.915086;2.26255;0.0102699;-0.0739859;
0.915096;2.23954;0.0113295;-0.0815968;
0.915106;2.21748;0.0123444;-0.0888854;
0.915116;2.19645;0.0133106;-0.0958227;
0.915126;2.17655;0.0142243;-0.102382;
0.915136;2.15784;0.0150818;-0.108536;
0.915146;2.14041;0.0158798;-0.114262;
0.915156;2.12431;0.0166152;-0.119537;
0.915166;2.10962;0.0172849;-0.12434;
0.915176;2.09638;0.0178865;-0.128652;
0.915186;2.08466;0.0184174;-0.132457;
0.915196;2.0745;0.0188757;-0.135739;
0.915206;2.06594;0.0192595;-0.138486;
0.915216;2.05901;0.0195673;-0.140686;
0.915226;2.05374;0.0197978;-0.142331;
0.915236;2.05015;0.0199502;-0.143415;
0.915246;2.04826;0.0200239;-0.143934;
0.915256;2.04806;0.0200186;-0.143884;
0.915266;2.04957;0.0199342;-0.143268;
0.915276;2.05277;0.0197712;-0.142086;
0.915286;2.05766;0.0195302;-0.140344;
0.915296;2.06422;0.019212;-0.138048;
0.915306;2.07241;0.0188181;-0.135208;
0.915316;2.08221;0.0183499;-0.131834;
0.915326;2.09358;0.0178093;-0.127941;
0.915336;2.10647;0.0171983;-0.123542;
0.915346;2.12084;0.0165196;-0.118656;
0.915356;2.13662;0.0157756;-0.113301;
0.915366;2.15375;0.0149693;-0.107499;
0.915376;2.17218;0.014104;-0.101273;
0.915386;2.19182;0.013183;-0.0946464;
0.915396;2.21259;0.01221;-0.0876462;
0.915406;2.23442;0.0111888;-0.0802997;
0.915416;2.25722;0.0101235;-0.0726359;
0.915426;2.2809;0.00901817;-0.064685;
0.915436;2.30537;0.00787727;-0.0564785;
0.915446;2.33053;0.00670528;-0.0480487;
0.915456;2.35627;0.00550684;-0.0394289;
0.915466;2.3825;0.00428666;-0.0306533;
0.915476;2.40912;0.00304956;-0.0217564;
0.915486;2.43602;0.00180042;-0.0127735;
0.915496;2.46309;0.000544186;-0.00374002;
0.915506;2.49023;-0.000714201;0.0053082;
0.915516;2.51732;-0.00196977;0.0143354;
0.915526;2.54427;-0.00321756;0.023306;
0.915536;2.57096;-0.00445266;0.0321843;
0.915546;2.59729;-0.00567018;0.0409355;
0.915556;2.62315;-0.00686533;0.0495247;
0.915566;2.64845;-0.00803338;0.0579182;
0.915576;2.67308;-0.00916973;0.0660827;
0.915586;2.69695;-0.0102699;0.073986;
0.915596;2.71996;-0.0113295;0.0815969;
0.915606;2.74202;-0.0123444;0.0888854;
0.915616;2.76304;-0.0133106;0.0958228;
0.915626;2.78295;-0.0142243;0.102382;
0.915636;2.80166;-0.0150818;0.108536;
0.915646;2.81909;-0.0158798;0.114262;
0.915656;2.83519;-0.0166152;0.119537;
0.915666;2.84988;-0.0172849;0.12434;
0.915676;2.86311;-0.0178865;0.128652;
0.915686;2.87483;-0.0184174;0.132457;
0.915696;2.885;-0.0188757;0.135739;
0.915706;2.89356;-0.0192595;0.138486;
0.915716;2.90049;-0.0195673;0.140686;
0.915726;2.90576;-0.0197978;0.142331;
0.915736;2.90935;-0.0199502;0.143415;
0.915746;2.91124;-0.0200239;0.143934;
0.915756;2.91144;-0.0200186;0.143884;
0.915766;2.90993;-0.0199342;0.143268;
0.915776;2.90672;-0.0197712;0.142086;
0.915786;2.90184;-0.0195302;0.140344;
0.915796;2.89528;-0.019212;0.138048;
0.915806;2.88709;-0.0188181;0.135208;
0.915816;2.87729;-0.0183499;0.131834;
0.915826;2.86592;-0.0178093;0.127941;
0.915836;2.85303;-0.0171983;0.123542;
0.915846;2.83866;-0.0165196;0.118656;
0.915856;2.82288;-0.0157756;0.113301;
0.915866;2.80574;-0.0149693;0.107499;
0.915876;2.78732;-0.014104;0.101273;
0.915886;2.76768;-0.013183;0.0946465;
0.915896;2.74691;-0.01221;0.0876462;
0.915906;2.72507;-0.0111888;0.0802997;
0.915916;2.70227;-0.0101235;0.0726359;
0.915926;2.67859;-0.00901817;0.0646851;
0.915936;2.65413;-0.00787727;0.0564785;
0.915946;2.62897;-0.00670528;0.0480487;
0.915956;2.60323;-0.00550684;0.039429;
0.915966;2.57699;-0.00428666;0.0306533;
0.915976;2.55038;-0.00304956;0.0217564;
0.915986;2.52348;-0.00180042;0.0127735;
0.915996;2.49641;-0.000544186;0.00374007;
0.916006;2.46927;0.000714201;-0.00530815;
0.916016;2.44218;0.00196977;-0.0143354;
0.916026;2.41523;0.00321756;-0.0233059;
0.916036;2.38854;0.00445266;-0.0321843;
0.916046;2.36221;0.00567018;-0.0409354;
0.916056;2.33634;0.00686533;-0.0495247;
0.916066;2.31105;0.00803338;-0.0579181;
0.916076;2.28641;0.00916973;-0.0660826;
0.916086;2.26255;0.0102699;-0.0739859;
0.916096;2.23954;0.0113295;-0.0815968;
0.916106;2.21748;0.0123444;-0.0888854;
0.916116;2.19645;0.0133106;-0.0958227;
0.916126;2.17655;0.0142243;-0.102382;
0.916136;2.15784;0.0150818;-0.108536;
0.916146;2.14041;0.0158798;-0.114262;
0.916156;2.12431;0.0166152;-0.119537;
0.916166;2.10962;0.0172849;-0.12434;
0.916176;2.09638;0.0178865;-0.128652;
0.916186;2.08466;0.0184174;-0.132457;
0.916196;2.0745;0.0188757;-0.135739;
0.916206;2.06594;0.0192595;-0.138486;
0.916216;2.05901;0.0195673;-0.140686;
0.916226;2.05374;0.0197978;-0.142331;
0.916236;2.05015;0.0199502;-0.143415;
0.916246;2.04826;0.0200239;-0.143934;
0.916256;2.04806;0.0200186;-0.143884;
0.916266;2.04957;0.0199342;-0.143268;
0.916276;2.05277;0.0197712;-0.142086;
0.916286;2.05766;0.0195302;-0.140344;
0.916296;2.06422;0.019212;-0.138048;
0.916306;2.07241;0.0188181;-0.135208;
0.916316;2.08221;0.0183499;-0.131834;
0.916326;2.09358;0.0178093;-0.127941;
0.916336;2.10647;0.0171983;-0.123542;
0.916346;2.12084;0.0165196;-0.118656;
0.916356;2.13662;0.0157756;-0.113301;
0.916366;2.15375;0.0149693;-0.107499;
0.916376;2.17218;0.014104;-0.101273;
0.916386;2.19182;0.013183;-0.0946464;
0.916396;2.21259;0.01221;-0.0876462;
0.916406;2.23442;0.0111888;-0.0802997;
0.916416;2.25722;0.0101235;-0.0726359;
0.916426;2.2809;0.00901817;-0.064685;
0.916436;2.30537;0.00787727;-0.0564785;
0.916446;2.33053;0.00670528;-0.0480487;
0.916456;2.35627;0.00550684;-0.0394289;
0.916466;2.3825;0.00428666;-0.0306533;
0.916476;2.40912;0.00304956;-0.0217564;
0.916486;2.43602;0.00180042;-0.0127735;
0.916496;2.46309;0.000544186;-0.00374002;
0.916506;2.49023;-0.000714201;0.0053082;
0.916516;2.51732;-0.00196977;0.0143354;
0.916526;2.54427;-0.00321756;0.023306;
0.916536;2.57096;-0.00445266;0.0321843;
0.916546;2.59729;-0.00567018;0.0409355;
0.916556;2.62315;-0.00686533;0.0495247;
0.916566;2.64845;-0.00803338;0.0579182;
0.916576;2.67308;-0.00916973;0.0660827;
0.916586;2.69695;-0.0102699;0.073986;
0.916596;2.71996;-0.0113295;0.0815969;
0.916606;2.74202;-0.0123444;0.0888854;
0.916616;2.76304;-0.0133106;0.0958228;
0.916626;2.78295;-0.0142243;0.102382;
0.916636;2.80166;-0.0150818;0.108536;
0.916646;2.81909;-0.0158798;0.114262;
0.916656;2.83519;-0.0166152;0.119537;
0.916666;2.84988;-0.0172849;0.12434;
0.916676;2.86311;-0.0178865;0.128652;
0.916686;2.87483;-0.0184174;0.132457;
0.916696;2.885;-0.0188757;0.135739;
0.916706;2.89356;-0.0192595;0.138486;
0.916716;2.90049;-0.0195673;0.140686;
0.916726;2.90576;-0.0197978;0.142331;
0.916736;2.90935;-0.0199502;0.143415;
0.916746;2.91124;-0.0200239;0.143934;
0.916756;2.91144;-0.0200186;0.143884;
0.916766;2.90993;-0.0199342;0.143268;
0.916776;2.90672;-0.0197712;0.142086;
0.916786;2.90184;-0.0195302;0.140344;
0.916796;2.89528;-0.019212;0.138048;
0.916806;2.88709;-0.0188181;0.135208;
0.916816;2.87729;-0.0183499;0.131834;
0.916826;2.86592;-0.0178093;0.127941;
0.916836;2.85303;-0.0171983;0.123542;
0.916846;2.83866;-0.0165196;0.118656;
0.916856;2.82288;-0.0157756;0.113301;
0.916866;2.80574;-0.0149693;0.107499;
0.916876;2.78732;-0.014104;0.101273;
0.916886;2.76768;-0.013183;0.0946465;
0.916896;2.74691;-0.01221;0.0876462;
0.916906;2.72507;-0.0111888;0.0802997;
0.916916;2.70227;-0.0101235;0.0726359;
0.916926;2.67859;-0.00901817;0.0646851;
0.916936;2.65413;-0.00787727;0.0564785;
0.916946;2.62897;-0.00670528;0.0480487;
0.916956;2.60323;-0.00550684;0.039429;
0.916966;2.57699;-0.00428666;0.0306533;
0.916976;2.55038;-0.00304956;0.0217564;
0.916986;2.52348;-0.00180042;0.0127735;
0.916996;2.49641;-0.000544186;0.00374007;
0.917006;2.46927;0.000714201;-0.00530815;
0.917016;2.44218;0.00196977;-0.0143354;
0.917026;2.41523;0.00321756;-0.0233059;
