time;V(/OUT_N);V(/OUT_SINGLE);
9.9493;1.06223;2.79835;
9.94931;1.06113;2.79242;
9.94932;1.05983;2.78529;
9.94933;1.05836;2.77699;
9.94934;1.05671;2.76756;
9.94935;1.05488;2.75704;
9.94936;1.0529;2.74546;
9.94937;1.05076;2.73287;
9.94938;1.04847;2.71932;
9.94939;1.04604;2.70487;
9.9494;1.04349;2.68957;
9.94941;1.04082;2.67348;
9.94942;1.03804;2.65666;
9.94943;1.03516;2.63918;
9.94944;1.0322;2.62112;
9.94945;1.02916;2.60253;
9.94946;1.02606;2.5835;
9.94947;1.02292;2.5641;
9.94948;1.01973;2.54441;
9.94949;1.01652;2.5245;
9.9495;1.0133;2.50445;
9.94951;1.01008;2.48435;
9.94952;1.00688;2.46427;
9.94953;1.0037;2.44429;
9.94954;1.00056;2.42448;
9.94955;0.997467;2.40494;
9.94956;0.994442;2.38574;
9.94957;0.991492;2.36694;
9.94958;0.98863;2.34863;
9.94959;0.985866;2.33088;
9.9496;0.983211;2.31376;
9.94961;0.980676;2.29733;
9.94962;0.978271;2.28167;
9.94963;0.976005;2.26683;
9.94964;0.973887;2.25286;
9.94965;0.971926;2.23984;
9.94966;0.970129;2.2278;
9.94967;0.968504;2.21679;
9.94968;0.967056;2.20687;
9.94969;0.965791;2.19806;
9.9497;0.964715;2.1904;
9.94971;0.963831;2.18392;
9.94972;0.963144;2.17865;
9.94973;0.962655;2.17461;
9.94974;0.962366;2.17181;
9.94975;0.962279;2.17027;
9.94976;0.962395;2.16998;
9.94977;0.962712;2.17096;
9.94978;0.963229;2.17319;
9.94979;0.963944;2.17668;
9.9498;0.964855;2.1814;
9.94981;0.965959;2.18733;
9.94982;0.967249;2.19446;
9.94983;0.968723;2.20276;
9.94984;0.970373;2.21219;
9.94985;0.972193;2.22271;
9.94986;0.974177;2.23429;
9.94987;0.976316;2.24688;
9.94988;0.978602;2.26043;
9.94989;0.981026;2.27488;
9.9499;0.983578;2.29018;
9.94991;0.986249;2.30627;
9.94992;0.989028;2.32309;
9.94993;0.991903;2.34057;
9.94994;0.994865;2.35863;
9.94995;0.9979;2.37722;
9.94996;1.001;2.39625;
9.94997;1.00414;2.41565;
9.94998;1.00733;2.43534;
9.94999;1.01054;2.45525;
9.95;1.01376;2.4753;
9.95001;1.01698;2.4954;
9.95002;1.02018;2.51548;
9.95003;1.02336;2.53547;
9.95004;1.0265;2.55527;
9.95005;1.02959;2.57481;
9.95006;1.03262;2.59402;
9.95007;1.03557;2.61281;
9.95008;1.03844;2.63112;
9.95009;1.0412;2.64887;
9.9501;1.04386;2.66599;
9.95011;1.04639;2.68242;
9.95012;1.0488;2.69808;
9.95013;1.05107;2.71293;
9.95014;1.05319;2.72689;
9.95015;1.05515;2.73991;
9.95016;1.05695;2.75195;
9.95017;1.05858;2.76296;
9.95018;1.06003;2.77288;
9.95019;1.06129;2.78169;
9.9502;1.06237;2.78935;
9.95021;1.06325;2.79583;
9.95022;1.06394;2.8011;
9.95023;1.06443;2.80514;
9.95024;1.06472;2.80794;
9.95025;1.06481;2.80949;
9.95026;1.06469;2.80977;
9.95027;1.06438;2.80879;
9.95028;1.06386;2.80656;
9.95029;1.06314;2.80307;
9.9503;1.06223;2.79835;
9.95031;1.06112;2.79242;
9.95032;1.05983;2.78529;
9.95033;1.05836;2.77699;
9.95034;1.05671;2.76756;
9.95035;1.05488;2.75704;
9.95036;1.0529;2.74546;
9.95037;1.05076;2.73287;
9.95038;1.04847;2.71932;
9.95039;1.04604;2.70487;
9.9504;1.04349;2.68957;
9.95041;1.04082;2.67348;
9.95042;1.03804;2.65666;
9.95043;1.03516;2.63918;
9.95044;1.0322;2.62112;
9.95045;1.02916;2.60253;
9.95046;1.02606;2.5835;
9.95047;1.02291;2.5641;
9.95048;1.01973;2.54441;
9.95049;1.01652;2.5245;
9.9505;1.0133;2.50445;
9.95051;1.01008;2.48435;
9.95052;1.00688;2.46427;
9.95053;1.0037;2.44429;
9.95054;1.00056;2.42448;
9.95055;0.997467;2.40494;
9.95056;0.994442;2.38574;
9.95057;0.991492;2.36694;
9.95058;0.988629;2.34863;
9.95059;0.985865;2.33088;
9.9506;0.98321;2.31376;
9.95061;0.980676;2.29733;
9.95062;0.97827;2.28167;
9.95063;0.976005;2.26683;
9.95064;0.973887;2.25286;
9.95065;0.971926;2.23984;
9.95066;0.970129;2.2278;
9.95067;0.968504;2.21679;
9.95068;0.967056;2.20687;
9.95069;0.965791;2.19806;
9.9507;0.964715;2.1904;
9.95071;0.963831;2.18392;
9.95072;0.963143;2.17865;
9.95073;0.962654;2.17461;
9.95074;0.962366;2.17181;
9.95075;0.962279;2.17027;
9.95076;0.962394;2.16998;
9.95077;0.962711;2.17096;
9.95078;0.963228;2.17319;
9.95079;0.963944;2.17668;
9.9508;0.964855;2.1814;
9.95081;0.965958;2.18733;
9.95082;0.967249;2.19446;
9.95083;0.968722;2.20276;
9.95084;0.970372;2.21219;
9.95085;0.972193;2.22271;
9.95086;0.974176;2.23429;
9.95087;0.976316;2.24688;
9.95088;0.978602;2.26043;
9.95089;0.981026;2.27488;
9.9509;0.983578;2.29018;
9.95091;0.986249;2.30627;
9.95092;0.989028;2.32309;
9.95093;0.991903;2.34057;
9.95094;0.994864;2.35863;
9.95095;0.997899;2.37722;
9.95096;1.001;2.39625;
9.95097;1.00414;2.41565;
9.95098;1.00733;2.43534;
9.95099;1.01054;2.45525;
9.951;1.01376;2.4753;
9.95101;1.01698;2.4954;
9.95102;1.02018;2.51548;
9.95103;1.02336;2.53547;
9.95104;1.0265;2.55527;
9.95105;1.02959;2.57481;
9.95106;1.03262;2.59402;
9.95107;1.03557;2.61281;
9.95108;1.03843;2.63112;
9.95109;1.0412;2.64887;
9.9511;1.04386;2.66599;
9.95111;1.04639;2.68242;
9.95112;1.0488;2.69808;
9.95113;1.05107;2.71293;
9.95114;1.05319;2.72689;
9.95115;1.05515;2.73991;
9.95116;1.05695;2.75195;
9.95117;1.05858;2.76296;
9.95118;1.06003;2.77288;
9.95119;1.06129;2.78169;
9.9512;1.06237;2.78935;
9.95121;1.06325;2.79583;
9.95122;1.06394;2.8011;
9.95123;1.06443;2.80514;
9.95124;1.06472;2.80794;
9.95125;1.06481;2.80949;
9.95126;1.06469;2.80977;
9.95127;1.06438;2.80879;
9.95128;1.06386;2.80656;
9.95129;1.06314;2.80307;
9.9513;1.06223;2.79835;
9.95131;1.06112;2.79242;
9.95132;1.05983;2.78529;
9.95133;1.05836;2.77699;
9.95134;1.05671;2.76756;
9.95135;1.05488;2.75704;
9.95136;1.0529;2.74546;
9.95137;1.05076;2.73287;
9.95138;1.04847;2.71932;
9.95139;1.04604;2.70487;
9.9514;1.04349;2.68957;
9.95141;1.04082;2.67348;
9.95142;1.03804;2.65666;
9.95143;1.03516;2.63918;
9.95144;1.0322;2.62112;
9.95145;1.02916;2.60253;
9.95146;1.02606;2.5835;
9.95147;1.02291;2.5641;
9.95148;1.01973;2.54441;
9.95149;1.01652;2.5245;
9.9515;1.0133;2.50445;
9.95151;1.01008;2.48435;
9.95152;1.00688;2.46427;
9.95153;1.0037;2.44429;
9.95154;1.00056;2.42448;
9.95155;0.997467;2.40494;
9.95156;0.994441;2.38574;
9.95157;0.991492;2.36694;
9.95158;0.988629;2.34863;
9.95159;0.985865;2.33088;
9.9516;0.98321;2.31376;
9.95161;0.980675;2.29733;
9.95162;0.97827;2.28167;
9.95163;0.976004;2.26683;
9.95164;0.973887;2.25286;
9.95165;0.971926;2.23984;
9.95166;0.970129;2.2278;
9.95167;0.968503;2.21679;
9.95168;0.967055;2.20687;
9.95169;0.965791;2.19806;
9.9517;0.964714;2.1904;
9.95171;0.963831;2.18392;
9.95172;0.963143;2.17865;
9.95173;0.962654;2.17461;
9.95174;0.962365;2.17181;
9.95175;0.962279;2.17027;
9.95176;0.962394;2.16998;
9.95177;0.962711;2.17096;
9.95178;0.963228;2.17319;
9.95179;0.963944;2.17668;
9.9518;0.964855;2.1814;
9.95181;0.965958;2.18733;
9.95182;0.967249;2.19446;
9.95183;0.968722;2.20276;
9.95184;0.970372;2.21219;
9.95185;0.972192;2.22271;
9.95186;0.974176;2.23429;
9.95187;0.976315;2.24688;
9.95188;0.978601;2.26043;
9.95189;0.981025;2.27488;
9.9519;0.983578;2.29018;
9.95191;0.986248;2.30627;
9.95192;0.989027;2.32309;
9.95193;0.991903;2.34057;
9.95194;0.994864;2.35863;
9.95195;0.997899;2.37722;
9.95196;1.001;2.39625;
9.95197;1.00414;2.41565;
9.95198;1.00733;2.43534;
9.95199;1.01053;2.45525;
9.952;1.01376;2.4753;
9.95201;1.01698;2.4954;
9.95202;1.02018;2.51548;
9.95203;1.02336;2.53547;
9.95204;1.0265;2.55527;
9.95205;1.02959;2.57481;
9.95206;1.03262;2.59402;
9.95207;1.03557;2.61281;
9.95208;1.03843;2.63112;
9.95209;1.0412;2.64887;
9.9521;1.04386;2.66599;
9.95211;1.04639;2.68242;
9.95212;1.0488;2.69808;
9.95213;1.05107;2.71293;
9.95214;1.05319;2.72689;
9.95215;1.05515;2.73991;
9.95216;1.05695;2.75195;
9.95217;1.05858;2.76296;
9.95218;1.06003;2.77288;
9.95219;1.06129;2.78169;
9.9522;1.06237;2.78935;
9.95221;1.06325;2.79583;
9.95222;1.06394;2.8011;
9.95223;1.06443;2.80514;
9.95224;1.06472;2.80794;
9.95225;1.06481;2.80949;
9.95226;1.06469;2.80977;
9.95227;1.06437;2.80879;
9.95228;1.06386;2.80656;
9.95229;1.06314;2.80307;
9.9523;1.06223;2.79835;
9.95231;1.06112;2.79242;
9.95232;1.05983;2.78529;
9.95233;1.05836;2.77699;
9.95234;1.05671;2.76756;
9.95235;1.05488;2.75704;
9.95236;1.0529;2.74546;
9.95237;1.05076;2.73287;
9.95238;1.04847;2.71932;
9.95239;1.04604;2.70487;
9.9524;1.04349;2.68957;
9.95241;1.04082;2.67348;
9.95242;1.03804;2.65666;
9.95243;1.03516;2.63918;
9.95244;1.0322;2.62112;
9.95245;1.02916;2.60253;
9.95246;1.02606;2.5835;
9.95247;1.02291;2.5641;
9.95248;1.01973;2.54441;
9.95249;1.01652;2.5245;
9.9525;1.0133;2.50445;
9.95251;1.01008;2.48435;
9.95252;1.00688;2.46427;
9.95253;1.0037;2.44429;
9.95254;1.00056;2.42448;
9.95255;0.997466;2.40494;
9.95256;0.994441;2.38574;
9.95257;0.991491;2.36694;
9.95258;0.988629;2.34863;
9.95259;0.985864;2.33088;
9.9526;0.98321;2.31376;
9.95261;0.980675;2.29733;
9.95262;0.97827;2.28167;
9.95263;0.976004;2.26683;
9.95264;0.973886;2.25286;
9.95265;0.971925;2.23984;
9.95266;0.970128;2.2278;
9.95267;0.968503;2.21679;
9.95268;0.967055;2.20687;
9.95269;0.96579;2.19806;
9.9527;0.964714;2.1904;
9.95271;0.96383;2.18392;
9.95272;0.963143;2.17865;
9.95273;0.962654;2.17461;
9.95274;0.962365;2.17181;
9.95275;0.962278;2.17027;
9.95276;0.962394;2.16998;
9.95277;0.96271;2.17096;
9.95278;0.963228;2.17319;
9.95279;0.963943;2.17668;
9.9528;0.964854;2.1814;
9.95281;0.965957;2.18733;
9.95282;0.967248;2.19446;
9.95283;0.968722;2.20276;
9.95284;0.970372;2.21219;
9.95285;0.972192;2.22271;
9.95286;0.974176;2.23429;
9.95287;0.976315;2.24688;
9.95288;0.978601;2.26043;
9.95289;0.981025;2.27488;
9.9529;0.983577;2.29018;
9.95291;0.986248;2.30627;
9.95292;0.989027;2.32309;
9.95293;0.991902;2.34057;
9.95294;0.994864;2.35863;
9.95295;0.997899;2.37722;
9.95296;1.001;2.39625;
9.95297;1.00414;2.41565;
9.95298;1.00733;2.43534;
9.95299;1.01053;2.45525;
9.953;1.01376;2.4753;
9.95301;1.01697;2.4954;
9.95302;1.02018;2.51548;
9.95303;1.02336;2.53547;
9.95304;1.0265;2.55527;
9.95305;1.02959;2.57481;
9.95306;1.03262;2.59402;
9.95307;1.03557;2.61281;
9.95308;1.03843;2.63112;
9.95309;1.0412;2.64887;
9.9531;1.04386;2.66599;
9.95311;1.04639;2.68242;
9.95312;1.0488;2.69808;
9.95313;1.05107;2.71293;
9.95314;1.05319;2.72689;
9.95315;1.05515;2.73991;
9.95316;1.05695;2.75195;
9.95317;1.05858;2.76296;
9.95318;1.06003;2.77288;
9.95319;1.06129;2.78169;
9.9532;1.06237;2.78935;
9.95321;1.06325;2.79583;
9.95322;1.06394;2.8011;
9.95323;1.06443;2.80514;
9.95324;1.06472;2.80794;
9.95325;1.06481;2.80949;
9.95326;1.06469;2.80977;
9.95327;1.06437;2.80879;
9.95328;1.06386;2.80656;
9.95329;1.06314;2.80307;
9.9533;1.06223;2.79835;
9.95331;1.06112;2.79242;
9.95332;1.05983;2.78529;
9.95333;1.05836;2.77699;
9.95334;1.0567;2.76756;
9.95335;1.05488;2.75704;
9.95336;1.0529;2.74546;
9.95337;1.05076;2.73287;
9.95338;1.04847;2.71932;
9.95339;1.04604;2.70487;
9.9534;1.04349;2.68957;
9.95341;1.04082;2.67348;
9.95342;1.03804;2.65666;
9.95343;1.03516;2.63918;
9.95344;1.0322;2.62112;
9.95345;1.02916;2.60253;
9.95346;1.02606;2.5835;
9.95347;1.02291;2.5641;
9.95348;1.01973;2.54441;
9.95349;1.01652;2.5245;
9.9535;1.0133;2.50445;
9.95351;1.01008;2.48435;
9.95352;1.00687;2.46427;
9.95353;1.0037;2.44429;
9.95354;1.00055;2.42448;
9.95355;0.997466;2.40494;
9.95356;0.994441;2.38574;
9.95357;0.991491;2.36694;
9.95358;0.988628;2.34863;
9.95359;0.985864;2.33088;
9.9536;0.983209;2.31376;
9.95361;0.980674;2.29733;
9.95362;0.978269;2.28167;
9.95363;0.976004;2.26683;
9.95364;0.973886;2.25286;
9.95365;0.971925;2.23984;
9.95366;0.970128;2.2278;
9.95367;0.968502;2.21679;
9.95368;0.967055;2.20687;
9.95369;0.96579;2.19806;
9.9537;0.964714;2.1904;
9.95371;0.96383;2.18392;
9.95372;0.963142;2.17865;
9.95373;0.962653;2.17461;
9.95374;0.962365;2.17181;
9.95375;0.962278;2.17027;
9.95376;0.962393;2.16998;
9.95377;0.96271;2.17096;
9.95378;0.963227;2.17319;
9.95379;0.963943;2.17668;
9.9538;0.964854;2.1814;
9.95381;0.965957;2.18733;
9.95382;0.967248;2.19446;
9.95383;0.968721;2.20276;
9.95384;0.970371;2.21219;
9.95385;0.972192;2.22271;
9.95386;0.974175;2.23429;
9.95387;0.976314;2.24688;
9.95388;0.9786;2.26043;
9.95389;0.981024;2.27488;
9.9539;0.983577;2.29018;
9.95391;0.986248;2.30627;
9.95392;0.989026;2.32309;
9.95393;0.991902;2.34057;
9.95394;0.994863;2.35863;
9.95395;0.997898;2.37722;
9.95396;1.001;2.39625;
9.95397;1.00414;2.41565;
9.95398;1.00733;2.43534;
9.95399;1.01053;2.45525;
9.954;1.01375;2.4753;
9.95401;1.01697;2.4954;
9.95402;1.02018;2.51548;
9.95403;1.02336;2.53547;
9.95404;1.0265;2.55527;
9.95405;1.02959;2.57481;
9.95406;1.03262;2.59402;
9.95407;1.03557;2.61281;
9.95408;1.03843;2.63112;
9.95409;1.0412;2.64887;
9.9541;1.04386;2.66599;
9.95411;1.04639;2.68242;
9.95412;1.0488;2.69808;
9.95413;1.05107;2.71293;
9.95414;1.05319;2.72689;
9.95415;1.05515;2.73991;
9.95416;1.05695;2.75195;
9.95417;1.05858;2.76296;
9.95418;1.06002;2.77288;
9.95419;1.06129;2.78169;
9.9542;1.06237;2.78935;
9.95421;1.06325;2.79583;
9.95422;1.06394;2.8011;
9.95423;1.06443;2.80514;
9.95424;1.06472;2.80794;
9.95425;1.06481;2.80949;
9.95426;1.06469;2.80977;
9.95427;1.06437;2.80879;
9.95428;1.06386;2.80656;
9.95429;1.06314;2.80307;
9.9543;1.06223;2.79835;
9.95431;1.06112;2.79242;
9.95432;1.05983;2.78529;
9.95433;1.05836;2.77699;
9.95434;1.0567;2.76756;
9.95435;1.05488;2.75704;
9.95436;1.0529;2.74546;
9.95437;1.05076;2.73287;
9.95438;1.04847;2.71932;
9.95439;1.04604;2.70487;
9.9544;1.04349;2.68957;
9.95441;1.04082;2.67348;
9.95442;1.03803;2.65666;
9.95443;1.03516;2.63918;
9.95444;1.0322;2.62112;
9.95445;1.02916;2.60253;
9.95446;1.02606;2.5835;
9.95447;1.02291;2.5641;
9.95448;1.01973;2.54441;
9.95449;1.01652;2.5245;
9.9545;1.0133;2.50445;
9.95451;1.01008;2.48435;
9.95452;1.00687;2.46427;
9.95453;1.00369;2.44429;
9.95454;1.00055;2.42448;
9.95455;0.997466;2.40494;
9.95456;0.99444;2.38574;
9.95457;0.99149;2.36694;
9.95458;0.988628;2.34863;
9.95459;0.985864;2.33088;
9.9546;0.983209;2.31376;
9.95461;0.980674;2.29733;
9.95462;0.978269;2.28167;
9.95463;0.976003;2.26683;
9.95464;0.973886;2.25286;
9.95465;0.971924;2.23984;
9.95466;0.970128;2.2278;
9.95467;0.968502;2.21679;
9.95468;0.967054;2.20687;
9.95469;0.96579;2.19806;
9.9547;0.964713;2.1904;
9.95471;0.96383;2.18392;
9.95472;0.963142;2.17865;
9.95473;0.962653;2.17461;
9.95474;0.962364;2.17181;
9.95475;0.962278;2.17027;
9.95476;0.962393;2.16998;
9.95477;0.96271;2.17096;
9.95478;0.963227;2.17319;
9.95479;0.963942;2.17668;
9.9548;0.964854;2.1814;
9.95481;0.965957;2.18733;
9.95482;0.967247;2.19446;
9.95483;0.968721;2.20276;
9.95484;0.970371;2.21219;
9.95485;0.972191;2.22271;
9.95486;0.974175;2.23429;
9.95487;0.976314;2.24688;
9.95488;0.9786;2.26043;
9.95489;0.981024;2.27488;
9.9549;0.983576;2.29018;
9.95491;0.986247;2.30627;
9.95492;0.989026;2.32309;
9.95493;0.991902;2.34057;
9.95494;0.994863;2.35863;
9.95495;0.997898;2.37722;
9.95496;1.00099;2.39625;
9.95497;1.00414;2.41565;
9.95498;1.00733;2.43534;
9.95499;1.01053;2.45525;
9.955;1.01375;2.4753;
9.95501;1.01697;2.4954;
9.95502;1.02018;2.51548;
9.95503;1.02336;2.53547;
9.95504;1.0265;2.55527;
9.95505;1.02959;2.57481;
9.95506;1.03262;2.59402;
9.95507;1.03557;2.61281;
9.95508;1.03843;2.63112;
9.95509;1.0412;2.64887;
9.9551;1.04386;2.66599;
9.95511;1.04639;2.68242;
9.95512;1.0488;2.69808;
9.95513;1.05107;2.71293;
9.95514;1.05319;2.72689;
9.95515;1.05515;2.73991;
9.95516;1.05695;2.75195;
9.95517;1.05857;2.76296;
9.95518;1.06002;2.77288;
9.95519;1.06129;2.78169;
9.9552;1.06237;2.78935;
9.95521;1.06325;2.79583;
9.95522;1.06394;2.8011;
9.95523;1.06443;2.80514;
9.95524;1.06472;2.80794;
9.95525;1.06481;2.80949;
9.95526;1.06469;2.80977;
9.95527;1.06437;2.80879;
9.95528;1.06386;2.80656;
9.95529;1.06314;2.80307;
9.9553;1.06223;2.79835;
9.95531;1.06112;2.79242;
9.95532;1.05983;2.78529;
9.95533;1.05836;2.77699;
9.95534;1.0567;2.76756;
9.95535;1.05488;2.75704;
9.95536;1.0529;2.74546;
9.95537;1.05076;2.73287;
9.95538;1.04847;2.71932;
9.95539;1.04604;2.70487;
9.9554;1.04349;2.68957;
9.95541;1.04081;2.67348;
9.95542;1.03803;2.65666;
9.95543;1.03516;2.63918;
9.95544;1.03219;2.62112;
9.95545;1.02916;2.60253;
9.95546;1.02606;2.5835;
9.95547;1.02291;2.5641;
9.95548;1.01973;2.54441;
9.95549;1.01652;2.5245;
9.9555;1.0133;2.50445;
9.95551;1.01008;2.48435;
9.95552;1.00687;2.46427;
9.95553;1.00369;2.44429;
9.95554;1.00055;2.42448;
9.95555;0.997465;2.40494;
9.95556;0.99444;2.38574;
9.95557;0.99149;2.36694;
9.95558;0.988627;2.34863;
9.95559;0.985863;2.33088;
9.9556;0.983209;2.31376;
9.95561;0.980674;2.29733;
9.95562;0.978269;2.28167;
9.95563;0.976003;2.26683;
9.95564;0.973885;2.25286;
9.95565;0.971924;2.23984;
9.95566;0.970127;2.2278;
9.95567;0.968502;2.21679;
9.95568;0.967054;2.20687;
9.95569;0.965789;2.19806;
9.9557;0.964713;2.1904;
9.95571;0.963829;2.18392;
9.95572;0.963142;2.17865;
9.95573;0.962652;2.17461;
9.95574;0.962364;2.17181;
9.95575;0.962277;2.17027;
9.95576;0.962392;2.16998;
9.95577;0.962709;2.17096;
9.95578;0.963227;2.17319;
9.95579;0.963942;2.17668;
9.9558;0.964853;2.1814;
9.95581;0.965956;2.18733;
9.95582;0.967247;2.19446;
9.95583;0.96872;2.20276;
9.95584;0.970371;2.21219;
9.95585;0.972191;2.22271;
9.95586;0.974175;2.23429;
9.95587;0.976314;2.24688;
9.95588;0.9786;2.26043;
9.95589;0.981024;2.27488;
9.9559;0.983576;2.29018;
9.95591;0.986247;2.30627;
9.95592;0.989026;2.32309;
9.95593;0.991901;2.34057;
9.95594;0.994862;2.35863;
9.95595;0.997898;2.37722;
9.95596;1.00099;2.39625;
9.95597;1.00414;2.41565;
9.95598;1.00732;2.43534;
9.95599;1.01053;2.45525;
9.956;1.01375;2.4753;
9.95601;1.01697;2.4954;
9.95602;1.02018;2.51548;
9.95603;1.02336;2.53547;
9.95604;1.0265;2.55527;
9.95605;1.02959;2.57481;
9.95606;1.03262;2.59402;
9.95607;1.03557;2.61281;
9.95608;1.03843;2.63112;
9.95609;1.0412;2.64887;
9.9561;1.04386;2.66599;
9.95611;1.04639;2.68242;
9.95612;1.0488;2.69808;
9.95613;1.05107;2.71293;
9.95614;1.05319;2.72689;
9.95615;1.05515;2.73991;
9.95616;1.05695;2.75195;
9.95617;1.05857;2.76296;
9.95618;1.06002;2.77288;
9.95619;1.06129;2.78169;
9.9562;1.06237;2.78935;
9.95621;1.06325;2.79583;
9.95622;1.06394;2.8011;
9.95623;1.06443;2.80514;
9.95624;1.06472;2.80794;
9.95625;1.06481;2.80949;
9.95626;1.06469;2.80977;
9.95627;1.06437;2.80879;
9.95628;1.06386;2.80656;
9.95629;1.06314;2.80307;
9.9563;1.06223;2.79835;
9.95631;1.06112;2.79242;
9.95632;1.05983;2.78529;
9.95633;1.05836;2.77699;
9.95634;1.0567;2.76756;
9.95635;1.05488;2.75704;
9.95636;1.0529;2.74546;
9.95637;1.05075;2.73287;
9.95638;1.04847;2.71932;
9.95639;1.04604;2.70487;
9.9564;1.04349;2.68957;
9.95641;1.04081;2.67348;
9.95642;1.03803;2.65666;
9.95643;1.03516;2.63918;
9.95644;1.03219;2.62112;
9.95645;1.02916;2.60253;
9.95646;1.02606;2.5835;
9.95647;1.02291;2.5641;
9.95648;1.01973;2.54441;
9.95649;1.01652;2.5245;
9.9565;1.0133;2.50445;
9.95651;1.01008;2.48435;
9.95652;1.00687;2.46427;
9.95653;1.00369;2.44429;
9.95654;1.00055;2.42448;
9.95655;0.997465;2.40494;
9.95656;0.99444;2.38574;
9.95657;0.99149;2.36694;
9.95658;0.988627;2.34863;
9.95659;0.985863;2.33088;
9.9566;0.983208;2.31376;
9.95661;0.980673;2.29733;
9.95662;0.978268;2.28167;
9.95663;0.976002;2.26683;
9.95664;0.973885;2.25286;
9.95665;0.971924;2.23984;
9.95666;0.970127;2.2278;
9.95667;0.968501;2.21679;
9.95668;0.967053;2.20687;
9.95669;0.965789;2.19806;
9.9567;0.964713;2.1904;
9.95671;0.963829;2.18392;
9.95672;0.963141;2.17865;
9.95673;0.962652;2.17461;
9.95674;0.962364;2.17181;
9.95675;0.962277;2.17027;
9.95676;0.962392;2.16998;
9.95677;0.962709;2.17096;
9.95678;0.963226;2.17319;
9.95679;0.963942;2.17668;
9.9568;0.964853;2.1814;
9.95681;0.965956;2.18733;
9.95682;0.967247;2.19446;
9.95683;0.96872;2.20276;
9.95684;0.97037;2.21219;
9.95685;0.972191;2.22271;
9.95686;0.974174;2.23429;
9.95687;0.976313;2.24688;
9.95688;0.978599;2.26043;
9.95689;0.981023;2.27488;
9.9569;0.983576;2.29018;
9.95691;0.986247;2.30627;
9.95692;0.989025;2.32309;
9.95693;0.991901;2.34057;
9.95694;0.994862;2.35863;
9.95695;0.997897;2.37722;
9.95696;1.00099;2.39625;
9.95697;1.00414;2.41565;
9.95698;1.00732;2.43534;
9.95699;1.01053;2.45525;
9.957;1.01375;2.4753;
9.95701;1.01697;2.4954;
9.95702;1.02018;2.51548;
9.95703;1.02336;2.53547;
9.95704;1.0265;2.55527;
9.95705;1.02959;2.57481;
9.95706;1.03262;2.59402;
9.95707;1.03557;2.61281;
9.95708;1.03843;2.63112;
9.95709;1.0412;2.64887;
9.9571;1.04385;2.66599;
9.95711;1.04639;2.68242;
9.95712;1.0488;2.69808;
9.95713;1.05107;2.71293;
9.95714;1.05319;2.72689;
9.95715;1.05515;2.73991;
9.95716;1.05695;2.75195;
9.95717;1.05857;2.76296;
9.95718;1.06002;2.77288;
9.95719;1.06129;2.78169;
9.9572;1.06237;2.78935;
9.95721;1.06325;2.79583;
9.95722;1.06394;2.8011;
9.95723;1.06443;2.80514;
9.95724;1.06472;2.80794;
9.95725;1.06481;2.80949;
9.95726;1.06469;2.80977;
9.95727;1.06437;2.80879;
9.95728;1.06385;2.80656;
9.95729;1.06314;2.80307;
9.9573;1.06223;2.79835;
9.95731;1.06112;2.79242;
9.95732;1.05983;2.78529;
9.95733;1.05836;2.77699;
9.95734;1.0567;2.76756;
9.95735;1.05488;2.75704;
9.95736;1.0529;2.74546;
9.95737;1.05075;2.73287;
9.95738;1.04847;2.71932;
9.95739;1.04604;2.70487;
9.9574;1.04349;2.68957;
9.95741;1.04081;2.67348;
9.95742;1.03803;2.65666;
9.95743;1.03516;2.63918;
9.95744;1.03219;2.62112;
9.95745;1.02916;2.60253;
9.95746;1.02606;2.5835;
9.95747;1.02291;2.5641;
9.95748;1.01973;2.54441;
9.95749;1.01652;2.5245;
9.9575;1.0133;2.50445;
9.95751;1.01008;2.48435;
9.95752;1.00687;2.46427;
9.95753;1.00369;2.44429;
9.95754;1.00055;2.42448;
9.95755;0.997465;2.40494;
9.95756;0.994439;2.38574;
9.95757;0.991489;2.36694;
9.95758;0.988627;2.34863;
9.95759;0.985863;2.33088;
9.9576;0.983208;2.31376;
9.95761;0.980673;2.29733;
9.95762;0.978268;2.28167;
9.95763;0.976002;2.26683;
9.95764;0.973884;2.25286;
9.95765;0.971923;2.23984;
9.95766;0.970127;2.2278;
9.95767;0.968501;2.21679;
9.95768;0.967053;2.20687;
9.95769;0.965789;2.19806;
9.9577;0.964712;2.1904;
9.95771;0.963829;2.18392;
9.95772;0.963141;2.17865;
9.95773;0.962652;2.17461;
9.95774;0.962363;2.17181;
9.95775;0.962276;2.17027;
9.95776;0.962392;2.16998;
9.95777;0.962709;2.17096;
9.95778;0.963226;2.17319;
9.95779;0.963941;2.17668;
9.9578;0.964853;2.1814;
9.95781;0.965956;2.18733;
9.95782;0.967246;2.19446;
9.95783;0.96872;2.20276;
9.95784;0.97037;2.21219;
9.95785;0.97219;2.22271;
9.95786;0.974174;2.23429;
9.95787;0.976313;2.24688;
9.95788;0.978599;2.26043;
9.95789;0.981023;2.27488;
9.9579;0.983575;2.29018;
9.95791;0.986246;2.30627;
9.95792;0.989025;2.32309;
9.95793;0.991901;2.34057;
9.95794;0.994862;2.35863;
9.95795;0.997897;2.37722;
9.95796;1.00099;2.39625;
9.95797;1.00414;2.41565;
9.95798;1.00732;2.43534;
9.95799;1.01053;2.45525;
9.958;1.01375;2.4753;
9.95801;1.01697;2.4954;
9.95802;1.02018;2.51548;
9.95803;1.02336;2.53547;
