time;V(/OUT_N);V(/OUT_SINGLE);
9.70263;0.397919;2.36089;
9.70264;0.396658;2.3527;
9.70265;0.395485;2.34506;
9.70266;0.394407;2.33799;
9.70267;0.393427;2.33152;
9.70268;0.392549;2.32568;
9.70269;0.391776;2.32048;
9.7027;0.391111;2.31596;
9.70271;0.390557;2.31211;
9.70272;0.390115;2.30897;
9.70273;0.389788;2.30654;
9.70274;0.389577;2.30483;
9.70275;0.389482;2.30385;
9.70276;0.389504;2.3036;
9.70277;0.389642;2.30408;
9.70278;0.389897;2.30529;
9.70279;0.390267;2.30723;
9.7028;0.390752;2.30989;
9.70281;0.391348;2.31325;
9.70282;0.392054;2.31732;
9.70283;0.392867;2.32206;
9.70284;0.393784;2.32746;
9.70285;0.394802;2.3335;
9.70286;0.395916;2.34017;
9.70287;0.397123;2.34742;
9.70288;0.398417;2.35524;
9.70289;0.399794;2.36359;
9.7029;0.401249;2.37244;
9.70291;0.402775;2.38176;
9.70292;0.404367;2.3915;
9.70293;0.406018;2.40164;
9.70294;0.407722;2.41213;
9.70295;0.409473;2.42292;
9.70296;0.411263;2.43399;
9.70297;0.413085;2.44527;
9.70298;0.414932;2.45674;
9.70299;0.416796;2.46833;
9.703;0.418671;2.48001;
9.70301;0.420549;2.49174;
9.70302;0.422422;2.50345;
9.70303;0.424283;2.51511;
9.70304;0.426124;2.52667;
9.70305;0.427938;2.53808;
9.70306;0.429718;2.5493;
9.70307;0.431456;2.56029;
9.70308;0.433146;2.57099;
9.70309;0.434782;2.58137;
9.7031;0.436355;2.59139;
9.70311;0.437861;2.601;
9.70312;0.439294;2.61017;
9.70313;0.440647;2.61887;
9.70314;0.441915;2.62705;
9.70315;0.443094;2.63469;
9.70316;0.444178;2.64176;
9.70317;0.445165;2.64823;
9.70318;0.446048;2.65407;
9.70319;0.446826;2.65927;
9.7032;0.447495;2.66379;
9.70321;0.448053;2.66764;
9.70322;0.448497;2.67078;
9.70323;0.448826;2.67321;
9.70324;0.449039;2.67492;
9.70325;0.449134;2.6759;
9.70326;0.449111;2.67615;
9.70327;0.448971;2.67567;
9.70328;0.448713;2.67446;
9.70329;0.44834;2.67252;
9.7033;0.447852;2.66986;
9.70331;0.447251;2.66649;
9.70332;0.44654;2.66243;
9.70333;0.445721;2.65769;
9.70334;0.444798;2.65229;
9.70335;0.443773;2.64624;
9.70336;0.442652;2.63958;
9.70337;0.441439;2.63233;
9.70338;0.440137;2.62451;
9.70339;0.438754;2.61616;
9.7034;0.437293;2.60731;
9.70341;0.43576;2.598;
9.70342;0.434162;2.58825;
9.70343;0.432506;2.57811;
9.70344;0.430797;2.56763;
9.70345;0.429042;2.55683;
9.70346;0.427249;2.54577;
9.70347;0.425424;2.53448;
9.70348;0.423574;2.52301;
9.70349;0.421708;2.51142;
9.7035;0.419834;2.49974;
9.70351;0.417957;2.48802;
9.70352;0.416085;2.4763;
9.70353;0.414227;2.46464;
9.70354;0.412389;2.45308;
9.70355;0.410579;2.44167;
9.70356;0.408804;2.43045;
9.70357;0.40707;2.41947;
9.70358;0.405386;2.40877;
9.70359;0.403757;2.39839;
9.7036;0.40219;2.38837;
9.70361;0.40069;2.37875;
9.70362;0.399265;2.36958;
9.70363;0.397919;2.36089;
9.70364;0.396657;2.3527;
9.70365;0.395485;2.34506;
9.70366;0.394407;2.33799;
9.70367;0.393427;2.33152;
9.70368;0.392548;2.32568;
9.70369;0.391775;2.32048;
9.7037;0.39111;2.31596;
9.70371;0.390556;2.31211;
9.70372;0.390114;2.30897;
9.70373;0.389787;2.30654;
9.70374;0.389576;2.30483;
9.70375;0.389481;2.30385;
9.70376;0.389503;2.3036;
9.70377;0.389642;2.30408;
9.70378;0.389897;2.30529;
9.70379;0.390267;2.30723;
9.7038;0.390751;2.30989;
9.70381;0.391347;2.31325;
9.70382;0.392053;2.31732;
9.70383;0.392866;2.32206;
9.70384;0.393784;2.32746;
9.70385;0.394801;2.3335;
9.70386;0.395916;2.34017;
9.70387;0.397122;2.34742;
9.70388;0.398417;2.35524;
9.70389;0.399794;2.36359;
9.7039;0.401248;2.37244;
9.70391;0.402774;2.38176;
9.70392;0.404366;2.3915;
9.70393;0.406017;2.40164;
9.70394;0.407722;2.41213;
9.70395;0.409472;2.42292;
9.70396;0.411262;2.43399;
9.70397;0.413084;2.44527;
9.70398;0.414931;2.45674;
9.70399;0.416796;2.46833;
9.704;0.41867;2.48001;
9.70401;0.420548;2.49174;
9.70402;0.422421;2.50345;
9.70403;0.424282;2.51511;
9.70404;0.426123;2.52667;
9.70405;0.427937;2.53808;
9.70406;0.429717;2.5493;
9.70407;0.431456;2.56029;
9.70408;0.433146;2.57099;
9.70409;0.434781;2.58137;
9.7041;0.436355;2.59139;
9.70411;0.437861;2.601;
9.70412;0.439293;2.61017;
9.70413;0.440646;2.61887;
9.70414;0.441915;2.62705;
9.70415;0.443093;2.63469;
9.70416;0.444178;2.64176;
9.70417;0.445164;2.64823;
9.70418;0.446048;2.65407;
9.70419;0.446826;2.65927;
9.7042;0.447495;2.66379;
9.70421;0.448052;2.66764;
9.70422;0.448497;2.67078;
9.70423;0.448826;2.67321;
9.70424;0.449038;2.67492;
9.70425;0.449133;2.6759;
9.70426;0.44911;2.67615;
9.70427;0.44897;2.67567;
9.70428;0.448713;2.67446;
9.70429;0.448339;2.67252;
9.7043;0.447851;2.66986;
9.70431;0.44725;2.66649;
9.70432;0.446539;2.66243;
9.70433;0.44572;2.65769;
9.70434;0.444797;2.65229;
9.70435;0.443773;2.64624;
9.70436;0.442652;2.63958;
9.70437;0.441438;2.63233;
9.70438;0.440137;2.62451;
9.70439;0.438753;2.61616;
9.7044;0.437292;2.60731;
9.70441;0.43576;2.598;
9.70442;0.434162;2.58825;
9.70443;0.432505;2.57811;
9.70444;0.430796;2.56763;
9.70445;0.429041;2.55683;
9.70446;0.427248;2.54577;
9.70447;0.425423;2.53448;
9.70448;0.423573;2.52301;
9.70449;0.421708;2.51142;
9.7045;0.419833;2.49974;
9.70451;0.417956;2.48802;
9.70452;0.416085;2.4763;
9.70453;0.414226;2.46464;
9.70454;0.412388;2.45308;
9.70455;0.410578;2.44167;
9.70456;0.408803;2.43045;
9.70457;0.40707;2.41947;
9.70458;0.405385;2.40877;
9.70459;0.403756;2.39839;
9.7046;0.402189;2.38837;
9.70461;0.40069;2.37875;
9.70462;0.399264;2.36958;
9.70463;0.397918;2.36089;
9.70464;0.396656;2.3527;
9.70465;0.395484;2.34506;
9.70466;0.394406;2.33799;
9.70467;0.393426;2.33152;
9.70468;0.392548;2.32568;
9.70469;0.391775;2.32048;
9.7047;0.39111;2.31596;
9.70471;0.390555;2.31211;
9.70472;0.390114;2.30897;
9.70473;0.389787;2.30654;
9.70474;0.389575;2.30483;
9.70475;0.38948;2.30385;
9.70476;0.389502;2.3036;
9.70477;0.389641;2.30408;
9.70478;0.389896;2.30529;
9.70479;0.390266;2.30723;
9.7048;0.39075;2.30989;
9.70481;0.391347;2.31325;
9.70482;0.392053;2.31732;
9.70483;0.392866;2.32206;
9.70484;0.393783;2.32746;
9.70485;0.394801;2.3335;
9.70486;0.395915;2.34017;
9.70487;0.397122;2.34742;
9.70488;0.398416;2.35524;
9.70489;0.399793;2.36359;
9.7049;0.401248;2.37244;
9.70491;0.402774;2.38176;
9.70492;0.404365;2.3915;
9.70493;0.406017;2.40164;
9.70494;0.407721;2.41213;
9.70495;0.409471;2.42292;
9.70496;0.411261;2.43399;
9.70497;0.413083;2.44527;
9.70498;0.41493;2.45674;
9.70499;0.416795;2.46833;
9.705;0.418669;2.48001;
9.70501;0.420547;2.49174;
9.70502;0.422421;2.50345;
9.70503;0.424282;2.51511;
9.70504;0.426123;2.52667;
9.70505;0.427937;2.53808;
9.70506;0.429717;2.5493;
9.70507;0.431455;2.56029;
9.70508;0.433145;2.57099;
9.70509;0.43478;2.58137;
9.7051;0.436354;2.59139;
9.70511;0.43786;2.601;
9.70512;0.439293;2.61017;
9.70513;0.440646;2.61887;
9.70514;0.441914;2.62705;
9.70515;0.443093;2.63469;
9.70516;0.444177;2.64176;
9.70517;0.445163;2.64823;
9.70518;0.446047;2.65407;
9.70519;0.446825;2.65927;
9.7052;0.447494;2.66379;
9.70521;0.448052;2.66764;
9.70522;0.448496;2.67078;
9.70523;0.448825;2.67321;
9.70524;0.449037;2.67492;
9.70525;0.449132;2.6759;
9.70526;0.44911;2.67615;
9.70527;0.44897;2.67567;
9.70528;0.448712;2.67446;
9.70529;0.448339;2.67252;
9.7053;0.447851;2.66986;
9.70531;0.44725;2.66649;
9.70532;0.446539;2.66243;
9.70533;0.44572;2.65769;
9.70534;0.444796;2.65229;
9.70535;0.443772;2.64624;
9.70536;0.442651;2.63958;
9.70537;0.441438;2.63233;
9.70538;0.440136;2.62451;
9.70539;0.438752;2.61616;
9.7054;0.437291;2.60731;
9.70541;0.435759;2.598;
9.70542;0.434161;2.58825;
9.70543;0.432505;2.57811;
9.70544;0.430795;2.56763;
9.70545;0.429041;2.55683;
9.70546;0.427247;2.54577;
9.70547;0.425423;2.53448;
9.70548;0.423573;2.52301;
9.70549;0.421707;2.51142;
9.7055;0.419832;2.49974;
9.70551;0.417956;2.48802;
9.70552;0.416084;2.4763;
9.70553;0.414226;2.46464;
9.70554;0.412388;2.45308;
9.70555;0.410578;2.44167;
9.70556;0.408802;2.43045;
9.70557;0.407069;2.41947;
9.70558;0.405385;2.40877;
9.70559;0.403756;2.39839;
9.7056;0.402188;2.38837;
9.70561;0.400689;2.37875;
9.70562;0.399264;2.36958;
9.70563;0.397917;2.36089;
9.70564;0.396656;2.3527;
9.70565;0.395484;2.34506;
9.70566;0.394405;2.33799;
9.70567;0.393425;2.33152;
9.70568;0.392547;2.32568;
9.70569;0.391774;2.32048;
9.7057;0.391109;2.31596;
9.70571;0.390555;2.31211;
9.70572;0.390113;2.30897;
9.70573;0.389786;2.30654;
9.70574;0.389575;2.30483;
9.70575;0.38948;2.30385;
9.70576;0.389502;2.3036;
9.70577;0.38964;2.30408;
9.70578;0.389895;2.30529;
9.70579;0.390266;2.30723;
9.7058;0.39075;2.30989;
9.70581;0.391346;2.31325;
9.70582;0.392052;2.31732;
9.70583;0.392865;2.32206;
9.70584;0.393782;2.32746;
9.70585;0.3948;2.3335;
9.70586;0.395914;2.34017;
9.70587;0.397121;2.34742;
9.70588;0.398415;2.35524;
9.70589;0.399792;2.36359;
9.7059;0.401247;2.37244;
9.70591;0.402773;2.38176;
9.70592;0.404365;2.3915;
9.70593;0.406016;2.40164;
9.70594;0.40772;2.41213;
9.70595;0.409471;2.42292;
9.70596;0.411261;2.43399;
9.70597;0.413083;2.44527;
9.70598;0.41493;2.45674;
9.70599;0.416795;2.46833;
9.706;0.418669;2.48001;
9.70601;0.420547;2.49174;
9.70602;0.42242;2.50345;
9.70603;0.424281;2.51511;
9.70604;0.426122;2.52667;
9.70605;0.427936;2.53808;
9.70606;0.429716;2.5493;
9.70607;0.431454;2.56029;
9.70608;0.433145;2.57099;
9.70609;0.43478;2.58137;
9.7061;0.436354;2.59139;
9.70611;0.43786;2.601;
9.70612;0.439292;2.61017;
9.70613;0.440645;2.61887;
9.70614;0.441913;2.62705;
9.70615;0.443092;2.63469;
9.70616;0.444177;2.64176;
9.70617;0.445163;2.64823;
9.70618;0.446046;2.65407;
9.70619;0.446824;2.65927;
9.7062;0.447493;2.66379;
9.70621;0.448051;2.66764;
9.70622;0.448495;2.67078;
9.70623;0.448824;2.67321;
9.70624;0.449037;2.67492;
9.70625;0.449132;2.6759;
9.70626;0.449109;2.67615;
9.70627;0.448969;2.67567;
9.70628;0.448712;2.67446;
9.70629;0.448338;2.67252;
9.7063;0.44785;2.66986;
9.70631;0.447249;2.66649;
9.70632;0.446538;2.66243;
9.70633;0.445719;2.65769;
9.70634;0.444796;2.65229;
9.70635;0.443772;2.64624;
9.70636;0.44265;2.63958;
9.70637;0.441437;2.63233;
9.70638;0.440136;2.62451;
9.70639;0.438752;2.61616;
9.7064;0.437291;2.60731;
9.70641;0.435758;2.598;
9.70642;0.434161;2.58825;
9.70643;0.432504;2.57811;
9.70644;0.430795;2.56763;
9.70645;0.42904;2.55683;
9.70646;0.427247;2.54577;
9.70647;0.425422;2.53448;
9.70648;0.423572;2.52301;
9.70649;0.421707;2.51142;
9.7065;0.419832;2.49974;
9.70651;0.417955;2.48802;
9.70652;0.416084;2.4763;
9.70653;0.414225;2.46464;
9.70654;0.412387;2.45308;
9.70655;0.410577;2.44167;
9.70656;0.408802;2.43045;
9.70657;0.407069;2.41947;
9.70658;0.405384;2.40877;
9.70659;0.403755;2.39839;
9.7066;0.402188;2.38837;
9.70661;0.400688;2.37875;
9.70662;0.399263;2.36958;
9.70663;0.397917;2.36089;
9.70664;0.396655;2.3527;
9.70665;0.395483;2.34506;
9.70666;0.394405;2.33799;
9.70667;0.393425;2.33152;
9.70668;0.392546;2.32568;
9.70669;0.391773;2.32048;
9.7067;0.391108;2.31596;
9.70671;0.390554;2.31211;
9.70672;0.390113;2.30897;
9.70673;0.389785;2.30654;
9.70674;0.389574;2.30483;
9.70675;0.389479;2.30385;
9.70676;0.389501;2.3036;
9.70677;0.38964;2.30408;
9.70678;0.389895;2.30529;
9.70679;0.390265;2.30723;
9.7068;0.390749;2.30989;
9.70681;0.391345;2.31325;
9.70682;0.392051;2.31732;
9.70683;0.392864;2.32206;
9.70684;0.393782;2.32746;
9.70685;0.394799;2.3335;
9.70686;0.395914;2.34017;
9.70687;0.39712;2.34742;
9.70688;0.398415;2.35524;
9.70689;0.399792;2.36359;
9.7069;0.401246;2.37244;
9.70691;0.402772;2.38176;
9.70692;0.404364;2.3915;
9.70693;0.406015;2.40164;
9.70694;0.40772;2.41213;
9.70695;0.40947;2.42292;
9.70696;0.41126;2.43399;
9.70697;0.413082;2.44527;
9.70698;0.414929;2.45674;
9.70699;0.416794;2.46833;
9.707;0.418668;2.48001;
9.70701;0.420546;2.49174;
9.70702;0.422419;2.50345;
9.70703;0.42428;2.51511;
9.70704;0.426121;2.52667;
9.70705;0.427936;2.53808;
9.70706;0.429715;2.5493;
9.70707;0.431454;2.56029;
9.70708;0.433144;2.57099;
9.70709;0.434779;2.58137;
9.7071;0.436353;2.59139;
9.70711;0.437859;2.601;
9.70712;0.439291;2.61017;
9.70713;0.440644;2.61887;
9.70714;0.441913;2.62705;
9.70715;0.443092;2.63469;
9.70716;0.444176;2.64176;
9.70717;0.445162;2.64823;
9.70718;0.446046;2.65407;
9.70719;0.446824;2.65927;
9.7072;0.447493;2.66379;
9.70721;0.448051;2.66764;
9.70722;0.448495;2.67078;
9.70723;0.448824;2.67321;
9.70724;0.449036;2.67492;
9.70725;0.449131;2.6759;
9.70726;0.449109;2.67615;
9.70727;0.448968;2.67567;
9.70728;0.448711;2.67446;
9.70729;0.448338;2.67252;
9.7073;0.447849;2.66986;
9.70731;0.447249;2.66649;
9.70732;0.446537;2.66243;
9.70733;0.445719;2.65769;
9.70734;0.444795;2.65229;
9.70735;0.443771;2.64624;
9.70736;0.44265;2.63958;
9.70737;0.441436;2.63233;
9.70738;0.440135;2.62451;
9.70739;0.438751;2.61616;
9.7074;0.43729;2.60731;
9.70741;0.435758;2.598;
9.70742;0.43416;2.58825;
9.70743;0.432503;2.57811;
9.70744;0.430794;2.56763;
9.70745;0.429039;2.55683;
9.70746;0.427246;2.54577;
9.70747;0.425421;2.53448;
9.70748;0.423571;2.52301;
9.70749;0.421706;2.51142;
9.7075;0.419831;2.49974;
9.70751;0.417954;2.48802;
9.70752;0.416083;2.4763;
9.70753;0.414225;2.46464;
9.70754;0.412387;2.45308;
9.70755;0.410576;2.44167;
9.70756;0.408801;2.43045;
9.70757;0.407068;2.41947;
9.70758;0.405383;2.40877;
9.70759;0.403754;2.39839;
9.7076;0.402187;2.38837;
9.70761;0.400688;2.37875;
9.70762;0.399262;2.36958;
9.70763;0.397916;2.36089;
9.70764;0.396655;2.3527;
9.70765;0.395482;2.34506;
9.70766;0.394404;2.33799;
9.70767;0.393424;2.33152;
9.70768;0.392546;2.32568;
9.70769;0.391773;2.32048;
9.7077;0.391108;2.31596;
9.70771;0.390553;2.31211;
9.70772;0.390112;2.30897;
9.70773;0.389785;2.30654;
9.70774;0.389573;2.30483;
9.70775;0.389479;2.30385;
9.70776;0.3895;2.3036;
9.70777;0.389639;2.30408;
9.70778;0.389894;2.30529;
9.70779;0.390264;2.30723;
9.7078;0.390749;2.30989;
9.70781;0.391345;2.31325;
9.70782;0.392051;2.31732;
9.70783;0.392864;2.32206;
9.70784;0.393781;2.32746;
9.70785;0.394799;2.3335;
9.70786;0.395913;2.34017;
9.70787;0.39712;2.34742;
9.70788;0.398414;2.35524;
9.70789;0.399791;2.36359;
9.7079;0.401246;2.37244;
9.70791;0.402772;2.38176;
9.70792;0.404364;2.3915;
9.70793;0.406015;2.40164;
9.70794;0.407719;2.41213;
9.70795;0.40947;2.42292;
9.70796;0.411259;2.43399;
9.70797;0.413082;2.44527;
9.70798;0.414929;2.45674;
9.70799;0.416793;2.46833;
9.708;0.418667;2.48001;
9.70801;0.420545;2.49174;
9.70802;0.422419;2.50345;
9.70803;0.42428;2.51511;
9.70804;0.426121;2.52667;
9.70805;0.427935;2.53808;
9.70806;0.429715;2.5493;
9.70807;0.431453;2.56029;
9.70808;0.433143;2.57099;
9.70809;0.434779;2.58137;
9.7081;0.436352;2.59139;
9.70811;0.437858;2.601;
9.70812;0.439291;2.61017;
9.70813;0.440644;2.61887;
9.70814;0.441912;2.62705;
9.70815;0.443091;2.63469;
9.70816;0.444175;2.64176;
9.70817;0.445161;2.64823;
9.70818;0.446045;2.65407;
9.70819;0.446823;2.65927;
9.7082;0.447492;2.66379;
9.70821;0.44805;2.66764;
9.70822;0.448494;2.67078;
9.70823;0.448823;2.67321;
9.70824;0.449036;2.67492;
9.70825;0.449131;2.6759;
9.70826;0.449108;2.67615;
9.70827;0.448968;2.67567;
9.70828;0.44871;2.67446;
9.70829;0.448337;2.67252;
9.7083;0.447849;2.66986;
9.70831;0.447248;2.66649;
9.70832;0.446537;2.66243;
9.70833;0.445718;2.65769;
9.70834;0.444795;2.65229;
9.70835;0.44377;2.64624;
9.70836;0.442649;2.63958;
9.70837;0.441436;2.63233;
9.70838;0.440134;2.62451;
9.70839;0.438751;2.61616;
9.7084;0.437289;2.60731;
9.70841;0.435757;2.598;
9.70842;0.434159;2.58825;
9.70843;0.432503;2.57811;
9.70844;0.430794;2.56763;
9.70845;0.429039;2.55683;
9.70846;0.427246;2.54577;
9.70847;0.425421;2.53448;
9.70848;0.423571;2.52301;
9.70849;0.421705;2.51142;
9.7085;0.419831;2.49974;
9.70851;0.417954;2.48802;
9.70852;0.416082;2.4763;
9.70853;0.414224;2.46464;
9.70854;0.412386;2.45308;
9.70855;0.410576;2.44167;
9.70856;0.408801;2.43045;
9.70857;0.407067;2.41947;
9.70858;0.405383;2.40877;
9.70859;0.403754;2.39839;
9.7086;0.402186;2.38837;
9.70861;0.400687;2.37875;
9.70862;0.399262;2.36958;
9.70863;0.397916;2.36089;
9.70864;0.396654;2.3527;
9.70865;0.395482;2.34506;
9.70866;0.394404;2.33799;
9.70867;0.393423;2.33152;
9.70868;0.392545;2.32568;
9.70869;0.391772;2.32048;
9.7087;0.391107;2.31596;
9.70871;0.390553;2.31211;
9.70872;0.390111;2.30897;
9.70873;0.389784;2.30654;
9.70874;0.389573;2.30483;
9.70875;0.389478;2.30385;
9.70876;0.3895;2.3036;
9.70877;0.389639;2.30408;
9.70878;0.389894;2.30529;
9.70879;0.390264;2.30723;
9.7088;0.390748;2.30989;
9.70881;0.391344;2.31325;
9.70882;0.39205;2.31732;
9.70883;0.392863;2.32206;
9.70884;0.39378;2.32746;
9.70885;0.394798;2.3335;
9.70886;0.395912;2.34017;
9.70887;0.397119;2.34742;
9.70888;0.398414;2.35524;
9.70889;0.399791;2.36359;
9.7089;0.401245;2.37244;
9.70891;0.402771;2.38176;
9.70892;0.404363;2.3915;
9.70893;0.406014;2.40164;
9.70894;0.407718;2.41213;
9.70895;0.409469;2.42292;
9.70896;0.411259;2.43399;
9.70897;0.413081;2.44527;
9.70898;0.414928;2.45674;
9.70899;0.416793;2.46833;
9.709;0.418667;2.48001;
9.70901;0.420545;2.49174;
9.70902;0.422418;2.50345;
9.70903;0.424279;2.51511;
9.70904;0.42612;2.52667;
9.70905;0.427934;2.53808;
9.70906;0.429714;2.5493;
9.70907;0.431453;2.56029;
9.70908;0.433143;2.57099;
9.70909;0.434778;2.58137;
9.7091;0.436352;2.59139;
9.70911;0.437858;2.601;
9.70912;0.43929;2.61017;
9.70913;0.440643;2.61887;
9.70914;0.441912;2.62705;
9.70915;0.44309;2.63469;
9.70916;0.444175;2.64176;
9.70917;0.445161;2.64823;
9.70918;0.446045;2.65407;
9.70919;0.446822;2.65927;
9.7092;0.447492;2.66379;
9.70921;0.448049;2.66764;
9.70922;0.448494;2.67078;
9.70923;0.448823;2.67321;
9.70924;0.449035;2.67492;
9.70925;0.44913;2.6759;
9.70926;0.449107;2.67615;
9.70927;0.448967;2.67567;
9.70928;0.44871;2.67446;
9.70929;0.448336;2.67252;
9.7093;0.447848;2.66986;
9.70931;0.447247;2.66649;
9.70932;0.446536;2.66243;
9.70933;0.445717;2.65769;
9.70934;0.444794;2.65229;
9.70935;0.44377;2.64624;
9.70936;0.442649;2.63958;
9.70937;0.441435;2.63233;
9.70938;0.440134;2.62451;
9.70939;0.43875;2.61616;
9.7094;0.437289;2.60731;
9.70941;0.435756;2.598;
9.70942;0.434159;2.58825;
9.70943;0.432502;2.57811;
9.70944;0.430793;2.56763;
9.70945;0.429038;2.55683;
9.70946;0.427245;2.54577;
9.70947;0.42542;2.53448;
9.70948;0.42357;2.52301;
9.70949;0.421705;2.51142;
9.7095;0.41983;2.49974;
9.70951;0.417953;2.48802;
9.70952;0.416082;2.4763;
9.70953;0.414223;2.46464;
9.70954;0.412385;2.45308;
9.70955;0.410575;2.44167;
9.70956;0.4088;2.43045;
9.70957;0.407067;2.41947;
9.70958;0.405382;2.40877;
9.70959;0.403753;2.39839;
9.7096;0.402186;2.38837;
9.70961;0.400687;2.37875;
9.70962;0.399261;2.36958;
9.70963;0.397915;2.36089;
9.70964;0.396653;2.3527;
9.70965;0.395481;2.34506;
9.70966;0.394403;2.33799;
9.70967;0.393423;2.33152;
9.70968;0.392545;2.32568;
9.70969;0.391771;2.32048;
9.7097;0.391107;2.31596;
9.70971;0.390552;2.31211;
9.70972;0.390111;2.30897;
9.70973;0.389784;2.30654;
9.70974;0.389572;2.30483;
9.70975;0.389477;2.30385;
9.70976;0.389499;2.3036;
9.70977;0.389638;2.30408;
9.70978;0.389893;2.30529;
9.70979;0.390263;2.30723;
9.7098;0.390747;2.30989;
9.70981;0.391343;2.31325;
9.70982;0.39205;2.31732;
9.70983;0.392863;2.32206;
9.70984;0.39378;2.32746;
9.70985;0.394798;2.3335;
9.70986;0.395912;2.34017;
9.70987;0.397119;2.34742;
9.70988;0.398413;2.35524;
9.70989;0.39979;2.36359;
9.7099;0.401244;2.37244;
9.70991;0.402771;2.38176;
9.70992;0.404362;2.3915;
9.70993;0.406014;2.40164;
9.70994;0.407718;2.41213;
9.70995;0.409468;2.42292;
9.70996;0.411258;2.43399;
9.70997;0.41308;2.44527;
9.70998;0.414927;2.45674;
9.70999;0.416792;2.46833;
9.71;0.418666;2.48001;
9.71001;0.420544;2.49174;
9.71002;0.422418;2.50345;
9.71003;0.424278;2.51511;
9.71004;0.42612;2.52667;
9.71005;0.427934;2.53808;
9.71006;0.429713;2.5493;
9.71007;0.431452;2.56029;
9.71008;0.433142;2.57099;
9.71009;0.434777;2.58137;
9.7101;0.436351;2.59139;
9.71011;0.437857;2.601;
9.71012;0.439289;2.61017;
9.71013;0.440643;2.61887;
9.71014;0.441911;2.62705;
9.71015;0.44309;2.63469;
9.71016;0.444174;2.64176;
9.71017;0.44516;2.64823;
9.71018;0.446044;2.65407;
9.71019;0.446822;2.65927;
9.7102;0.447491;2.66379;
9.71021;0.448049;2.66764;
9.71022;0.448493;2.67078;
9.71023;0.448822;2.67321;
9.71024;0.449034;2.67492;
9.71025;0.449129;2.6759;
9.71026;0.449107;2.67615;
9.71027;0.448966;2.67567;
9.71028;0.448709;2.67446;
9.71029;0.448336;2.67252;
9.7103;0.447848;2.66986;
9.71031;0.447247;2.66649;
9.71032;0.446536;2.66243;
9.71033;0.445717;2.65769;
9.71034;0.444793;2.65229;
9.71035;0.443769;2.64624;
9.71036;0.442648;2.63958;
9.71037;0.441434;2.63233;
9.71038;0.440133;2.62451;
9.71039;0.438749;2.61616;
9.7104;0.437288;2.60731;
9.71041;0.435756;2.598;
9.71042;0.434158;2.58825;
9.71043;0.432501;2.57811;
9.71044;0.430792;2.56763;
9.71045;0.429038;2.55683;
9.71046;0.427244;2.54577;
9.71047;0.42542;2.53448;
9.71048;0.42357;2.52301;
9.71049;0.421704;2.51142;
9.7105;0.419829;2.49974;
9.71051;0.417952;2.48802;
9.71052;0.416081;2.4763;
9.71053;0.414223;2.46464;
9.71054;0.412385;2.45308;
9.71055;0.410575;2.44167;
9.71056;0.408799;2.43045;
9.71057;0.407066;2.41947;
9.71058;0.405382;2.40877;
9.71059;0.403753;2.39839;
9.7106;0.402185;2.38837;
9.71061;0.400686;2.37875;
9.71062;0.39926;2.36958;
9.71063;0.397914;2.36089;
9.71064;0.396653;2.3527;
9.71065;0.395481;2.34506;
9.71066;0.394402;2.33799;
9.71067;0.393422;2.33152;
9.71068;0.392544;2.32568;
9.71069;0.391771;2.32048;
9.7107;0.391106;2.31596;
9.71071;0.390552;2.31211;
9.71072;0.39011;2.30897;
9.71073;0.389783;2.30654;
9.71074;0.389572;2.30483;
9.71075;0.389477;2.30385;
9.71076;0.389499;2.3036;
9.71077;0.389637;2.30408;
9.71078;0.389892;2.30529;
9.71079;0.390263;2.30723;
9.7108;0.390747;2.30989;
9.71081;0.391343;2.31325;
9.71082;0.392049;2.31732;
9.71083;0.392862;2.32206;
9.71084;0.393779;2.32746;
9.71085;0.394797;2.3335;
9.71086;0.395911;2.34017;
9.71087;0.397118;2.34742;
9.71088;0.398412;2.35524;
9.71089;0.399789;2.36359;
9.7109;0.401244;2.37244;
9.71091;0.40277;2.38176;
9.71092;0.404362;2.3915;
9.71093;0.406013;2.40164;
9.71094;0.407717;2.41213;
9.71095;0.409468;2.42292;
9.71096;0.411258;2.43399;
9.71097;0.41308;2.44527;
9.71098;0.414927;2.45674;
9.71099;0.416792;2.46833;
9.711;0.418666;2.48001;
9.71101;0.420544;2.49174;
9.71102;0.422417;2.50345;
9.71103;0.424278;2.51511;
9.71104;0.426119;2.52667;
9.71105;0.427933;2.53808;
9.71106;0.429713;2.5493;
9.71107;0.431451;2.56029;
9.71108;0.433142;2.57099;
9.71109;0.434777;2.58137;
9.7111;0.43635;2.59139;
9.71111;0.437857;2.601;
9.71112;0.439289;2.61017;
9.71113;0.440642;2.61887;
9.71114;0.44191;2.62705;
9.71115;0.443089;2.63469;
9.71116;0.444174;2.64176;
9.71117;0.44516;2.64823;
9.71118;0.446043;2.65407;
9.71119;0.446821;2.65927;
9.7112;0.44749;2.66379;
9.71121;0.448048;2.66764;
9.71122;0.448492;2.67078;
9.71123;0.448821;2.67321;
9.71124;0.449034;2.67492;
9.71125;0.449129;2.6759;
9.71126;0.449106;2.67615;
9.71127;0.448966;2.67567;
9.71128;0.448708;2.67446;
9.71129;0.448335;2.67252;
9.7113;0.447847;2.66986;
9.71131;0.447246;2.66649;
9.71132;0.446535;2.66243;
9.71133;0.445716;2.65769;
9.71134;0.444793;2.65229;
9.71135;0.443768;2.64624;
9.71136;0.442647;2.63958;
9.71137;0.441434;2.63233;
