time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);V(/Vmid);
9.05419;6.89684;6.89451;9.13683;7.5;
9.0542;6.90045;6.89837;9.19111;7.5;
9.05421;6.90343;6.90161;9.23867;7.5;
9.05422;6.90577;6.90422;9.27933;7.5;
9.05423;6.90745;6.90618;9.31293;7.5;
9.05424;6.90849;6.90749;9.33933;7.5;
9.05425;6.90886;6.90815;9.35844;7.5;
9.05426;6.90857;6.90814;9.37018;7.5;
9.05427;6.90762;6.90748;9.37449;7.5;
9.05428;6.90601;6.90616;9.37138;7.5;
9.05429;6.90376;6.90419;9.36084;7.5;
9.0543;6.90086;6.90158;9.34291;7.5;
9.05431;6.89733;6.89833;9.31768;7.5;
9.05432;6.89318;6.89446;9.28523;7.5;
9.05433;6.88844;6.88999;9.2457;7.5;
9.05434;6.88311;6.88493;9.19924;7.5;
9.05435;6.87722;6.87931;9.14604;7.5;
9.05436;6.87079;6.87313;9.08629;7.5;
9.05437;6.86386;6.86644;9.02025;7.5;
9.05438;6.85644;6.85925;8.94816;7.5;
9.05439;6.84856;6.85159;8.87032;7.5;
9.0544;6.84026;6.8435;8.78702;7.5;
9.05441;6.83156;6.83501;8.69861;7.5;
9.05442;6.82251;6.82614;8.60541;7.5;
9.05443;6.81314;6.81694;8.50782;7.5;
9.05444;6.80348;6.80743;8.4062;7.5;
9.05445;6.79358;6.79767;8.30096;7.5;
9.05446;6.78347;6.78768;8.19251;7.5;
9.05447;6.77319;6.77751;8.08129;7.5;
9.05448;6.76278;6.76719;7.96773;7.5;
9.05449;6.75229;6.75677;7.85228;7.5;
9.0545;6.74176;6.74629;7.7354;7.5;
9.05451;6.73122;6.73579;7.61755;7.5;
9.05452;6.72072;6.72531;7.49919;7.5;
9.05453;6.71031;6.71489;7.38079;7.5;
9.05454;6.70001;6.70458;7.26283;7.5;
9.05455;6.68987;6.69441;7.14576;7.5;
9.05456;6.67994;6.68442;7.03005;7.5;
9.05457;6.67025;6.67466;6.91615;7.5;
9.05458;6.66084;6.66516;6.80453;7.5;
9.05459;6.65175;6.65596;6.69561;7.5;
9.0546;6.64301;6.6471;6.58982;7.5;
9.05461;6.63466;6.63861;6.48759;7.5;
9.05462;6.62673;6.63052;6.38932;7.5;
9.05463;6.61925;6.62287;6.29539;7.5;
9.05464;6.61225;6.61569;6.20618;7.5;
9.05465;6.60576;6.609;6.12204;7.5;
9.05466;6.5998;6.60283;6.0433;7.5;
9.05467;6.5944;6.59721;5.97026;7.5;
9.05468;6.58958;6.59216;5.90322;7.5;
9.05469;6.58536;6.58769;5.84245;7.5;
9.0547;6.58175;6.58383;5.78817;7.5;
9.05471;6.57877;6.58059;5.74061;7.5;
9.05472;6.57643;6.57798;5.69995;7.5;
9.05473;6.57474;6.57602;5.66635;7.5;
9.05474;6.57371;6.57471;5.63995;7.5;
9.05475;6.57334;6.57405;5.62084;7.5;
9.05476;6.57363;6.57406;5.6091;7.5;
9.05477;6.57458;6.57472;5.60479;7.5;
9.05478;6.57618;6.57604;5.6079;7.5;
9.05479;6.57844;6.57801;5.61845;7.5;
9.0548;6.58134;6.58062;5.63637;7.5;
9.05481;6.58487;6.58387;5.6616;7.5;
9.05482;6.58902;6.58773;5.69405;7.5;
9.05483;6.59376;6.5922;5.73358;7.5;
9.05484;6.59909;6.59726;5.78004;7.5;
9.05485;6.60498;6.60289;5.83324;7.5;
9.05486;6.6114;6.60906;5.89299;7.5;
9.05487;6.61834;6.61576;5.95903;7.5;
9.05488;6.62576;6.62295;6.03112;7.5;
9.05489;6.63364;6.6306;6.10896;7.5;
9.0549;6.64194;6.63869;6.19226;7.5;
9.05491;6.65063;6.64719;6.28068;7.5;
9.05492;6.65968;6.65605;6.37387;7.5;
9.05493;6.66905;6.66526;6.47147;7.5;
9.05494;6.67871;6.67476;6.57309;7.5;
9.05495;6.68861;6.68452;6.67833;7.5;
9.05496;6.69872;6.69451;6.78677;7.5;
9.05497;6.709;6.70468;6.89799;7.5;
9.05498;6.71941;6.715;7.01155;7.5;
9.05499;6.7299;6.72542;7.127;7.5;
9.055;6.74043;6.7359;7.24388;7.5;
9.05501;6.75097;6.7464;7.36174;7.5;
9.05502;6.76147;6.75688;7.48009;7.5;
9.05503;6.77189;6.7673;7.59849;7.5;
9.05504;6.78218;6.77761;7.71645;7.5;
9.05505;6.79232;6.78779;7.83352;7.5;
9.05506;6.80225;6.79777;7.94923;7.5;
9.05507;6.81194;6.80753;8.06313;7.5;
9.05508;6.82135;6.81703;8.17475;7.5;
9.05509;6.83044;6.82623;8.28368;7.5;
9.0551;6.83918;6.8351;8.38946;7.5;
9.05511;6.84754;6.84359;8.49169;7.5;
9.05512;6.85547;6.85168;8.58996;7.5;
9.05513;6.86295;6.85933;8.68389;7.5;
9.05514;6.86995;6.86651;8.7731;7.5;
9.05515;6.87644;6.8732;8.85724;7.5;
9.05516;6.8824;6.87937;8.93599;7.5;
9.05517;6.8878;6.88499;9.00902;7.5;
9.05518;6.89262;6.89004;9.07606;7.5;
9.05519;6.89684;6.89451;9.13683;7.5;
9.0552;6.90045;6.89837;9.19111;7.5;
9.05521;6.90343;6.90161;9.23867;7.5;
9.05522;6.90576;6.90421;9.27933;7.5;
9.05523;6.90745;6.90618;9.31293;7.5;
9.05524;6.90849;6.90749;9.33933;7.5;
9.05525;6.90886;6.90814;9.35844;7.5;
9.05526;6.90857;6.90814;9.37018;7.5;
9.05527;6.90762;6.90748;9.37449;7.5;
9.05528;6.90601;6.90616;9.37138;7.5;
9.05529;6.90375;6.90419;9.36084;7.5;
9.0553;6.90086;6.90158;9.34291;7.5;
9.05531;6.89733;6.89833;9.31768;7.5;
9.05532;6.89318;6.89446;9.28523;7.5;
9.05533;6.88843;6.88999;9.2457;7.5;
9.05534;6.88311;6.88493;9.19924;7.5;
9.05535;6.87722;6.8793;9.14604;7.5;
9.05536;6.87079;6.87313;9.08629;7.5;
9.05537;6.86386;6.86644;9.02025;7.5;
9.05538;6.85643;6.85925;8.94816;7.5;
9.05539;6.84856;6.85159;8.87032;7.5;
9.0554;6.84025;6.8435;8.78702;7.5;
9.05541;6.83156;6.835;8.69861;7.5;
9.05542;6.82251;6.82614;8.60541;7.5;
9.05543;6.81314;6.81693;8.50782;7.5;
9.05544;6.80348;6.80743;8.4062;7.5;
9.05545;6.79358;6.79767;8.30096;7.5;
9.05546;6.78347;6.78768;8.19251;7.5;
9.05547;6.77319;6.77751;8.08129;7.5;
9.05548;6.76278;6.76719;7.96773;7.5;
9.05549;6.75229;6.75677;7.85228;7.5;
9.0555;6.74176;6.74629;7.7354;7.5;
9.05551;6.73122;6.73579;7.61755;7.5;
9.05552;6.72072;6.72531;7.49919;7.5;
9.05553;6.7103;6.71489;7.38079;7.5;
9.05554;6.70001;6.70458;7.26283;7.5;
9.05555;6.68987;6.69441;7.14576;7.5;
9.05556;6.67994;6.68442;7.03005;7.5;
9.05557;6.67025;6.67466;6.91615;7.5;
9.05558;6.66084;6.66516;6.80453;7.5;
9.05559;6.65175;6.65596;6.69561;7.5;
9.0556;6.64301;6.6471;6.58982;7.5;
9.05561;6.63466;6.6386;6.48759;7.5;
9.05562;6.62672;6.63052;6.38932;7.5;
9.05563;6.61924;6.62287;6.29539;7.5;
9.05564;6.61224;6.61568;6.20618;7.5;
9.05565;6.60575;6.609;6.12204;7.5;
9.05566;6.5998;6.60283;6.0433;7.5;
9.05567;6.5944;6.59721;5.97026;7.5;
9.05568;6.58958;6.59215;5.90322;7.5;
9.05569;6.58536;6.58769;5.84245;7.5;
9.0557;6.58175;6.58383;5.78817;7.5;
9.05571;6.57877;6.58059;5.74061;7.5;
9.05572;6.57643;6.57798;5.69995;7.5;
9.05573;6.57474;6.57602;5.66635;7.5;
9.05574;6.57371;6.57471;5.63995;7.5;
9.05575;6.57334;6.57405;5.62084;7.5;
9.05576;6.57363;6.57405;5.6091;7.5;
9.05577;6.57458;6.57472;5.60479;7.5;
9.05578;6.57618;6.57604;5.6079;7.5;
9.05579;6.57844;6.57801;5.61845;7.5;
9.0558;6.58134;6.58062;5.63637;7.5;
9.05581;6.58487;6.58386;5.6616;7.5;
9.05582;6.58901;6.58773;5.69405;7.5;
9.05583;6.59376;6.5922;5.73358;7.5;
9.05584;6.59909;6.59726;5.78004;7.5;
9.05585;6.60498;6.60289;5.83324;7.5;
9.05586;6.6114;6.60906;5.89299;7.5;
9.05587;6.61834;6.61576;5.95903;7.5;
9.05588;6.62576;6.62294;6.03112;7.5;
9.05589;6.63364;6.6306;6.10896;7.5;
9.0559;6.64194;6.63869;6.19226;7.5;
9.05591;6.65063;6.64719;6.28068;7.5;
9.05592;6.65968;6.65605;6.37387;7.5;
9.05593;6.66905;6.66526;6.47147;7.5;
9.05594;6.67871;6.67476;6.57309;7.5;
9.05595;6.68861;6.68452;6.67833;7.5;
9.05596;6.69872;6.69451;6.78677;7.5;
9.05597;6.709;6.70468;6.89799;7.5;
9.05598;6.71941;6.715;7.01155;7.5;
9.05599;6.7299;6.72542;7.127;7.5;
9.056;6.74043;6.7359;7.24388;7.5;
9.05601;6.75097;6.7464;7.36174;7.5;
9.05602;6.76147;6.75688;7.48009;7.5;
9.05603;6.77189;6.7673;7.59849;7.5;
9.05604;6.78218;6.77761;7.71645;7.5;
9.05605;6.79232;6.78778;7.83352;7.5;
9.05606;6.80225;6.79777;7.94923;7.5;
9.05607;6.81194;6.80753;8.06313;7.5;
9.05608;6.82135;6.81703;8.17475;7.5;
9.05609;6.83044;6.82623;8.28368;7.5;
9.0561;6.83918;6.83509;8.38946;7.5;
9.05611;6.84753;6.84359;8.49169;7.5;
9.05612;6.85547;6.85167;8.58996;7.5;
9.05613;6.86295;6.85932;8.68389;7.5;
9.05614;6.86995;6.86651;8.7731;7.5;
9.05615;6.87644;6.8732;8.85724;7.5;
9.05616;6.8824;6.87936;8.93599;7.5;
9.05617;6.88779;6.88499;9.00902;7.5;
9.05618;6.89261;6.89004;9.07606;7.5;
9.05619;6.89684;6.8945;9.13683;7.5;
9.0562;6.90044;6.89837;9.19111;7.5;
9.05621;6.90342;6.90161;9.23867;7.5;
9.05622;6.90576;6.90421;9.27933;7.5;
9.05623;6.90745;6.90618;9.31293;7.5;
9.05624;6.90848;6.90749;9.33933;7.5;
9.05625;6.90886;6.90814;9.35844;7.5;
9.05626;6.90857;6.90814;9.37018;7.5;
9.05627;6.90762;6.90748;9.37449;7.5;
9.05628;6.90601;6.90616;9.37138;7.5;
9.05629;6.90375;6.90419;9.36084;7.5;
9.0563;6.90085;6.90157;9.34291;7.5;
9.05631;6.89732;6.89833;9.31768;7.5;
9.05632;6.89318;6.89446;9.28523;7.5;
9.05633;6.88843;6.88999;9.2457;7.5;
9.05634;6.8831;6.88493;9.19924;7.5;
9.05635;6.87722;6.8793;9.14604;7.5;
9.05636;6.87079;6.87313;9.08629;7.5;
9.05637;6.86385;6.86644;9.02025;7.5;
9.05638;6.85643;6.85925;8.94816;7.5;
9.05639;6.84855;6.85159;8.87032;7.5;
9.0564;6.84025;6.8435;8.78702;7.5;
9.05641;6.83156;6.835;8.69861;7.5;
9.05642;6.82251;6.82614;8.60541;7.5;
9.05643;6.81314;6.81693;8.50782;7.5;
9.05644;6.80348;6.80743;8.4062;7.5;
9.05645;6.79358;6.79767;8.30096;7.5;
9.05646;6.78346;6.78768;8.19251;7.5;
9.05647;6.77319;6.77751;8.08129;7.5;
9.05648;6.76278;6.76719;7.96773;7.5;
9.05649;6.75229;6.75677;7.85228;7.5;
9.0565;6.74176;6.74629;7.7354;7.5;
9.05651;6.73122;6.73579;7.61755;7.5;
9.05652;6.72072;6.72531;7.49919;7.5;
9.05653;6.7103;6.71489;7.38079;7.5;
9.05654;6.70001;6.70457;7.26283;7.5;
9.05655;6.68987;6.6944;7.14576;7.5;
9.05656;6.67994;6.68442;7.03005;7.5;
9.05657;6.67025;6.67466;6.91615;7.5;
9.05658;6.66084;6.66516;6.80453;7.5;
9.05659;6.65175;6.65596;6.69561;7.5;
9.0566;6.64301;6.64709;6.58982;7.5;
9.05661;6.63466;6.6386;6.48759;7.5;
9.05662;6.62672;6.63052;6.38932;7.5;
9.05663;6.61924;6.62287;6.29539;7.5;
9.05664;6.61224;6.61568;6.20618;7.5;
9.05665;6.60575;6.60899;6.12204;7.5;
9.05666;6.5998;6.60283;6.0433;7.5;
9.05667;6.5944;6.59721;5.97026;7.5;
9.05668;6.58958;6.59215;5.90322;7.5;
9.05669;6.58536;6.58769;5.84245;7.5;
9.0567;6.58175;6.58383;5.78817;7.5;
9.05671;6.57877;6.58059;5.74061;7.5;
9.05672;6.57643;6.57798;5.69995;7.5;
9.05673;6.57474;6.57602;5.66635;7.5;
9.05674;6.57371;6.57471;5.63995;7.5;
9.05675;6.57334;6.57405;5.62084;7.5;
9.05676;6.57363;6.57405;5.6091;7.5;
9.05677;6.57457;6.57472;5.60479;7.5;
9.05678;6.57618;6.57603;5.6079;7.5;
9.05679;6.57844;6.578;5.61845;7.5;
9.0568;6.58134;6.58062;5.63637;7.5;
9.05681;6.58487;6.58386;5.6616;7.5;
9.05682;6.58901;6.58773;5.69405;7.5;
9.05683;6.59376;6.5922;5.73358;7.5;
9.05684;6.59909;6.59726;5.78004;7.5;
9.05685;6.60497;6.60289;5.83324;7.5;
9.05686;6.6114;6.60906;5.89299;7.5;
9.05687;6.61834;6.61575;5.95903;7.5;
9.05688;6.62576;6.62294;6.03112;7.5;
9.05689;6.63363;6.6306;6.10896;7.5;
9.0569;6.64194;6.63869;6.19226;7.5;
9.05691;6.65063;6.64718;6.28068;7.5;
9.05692;6.65968;6.65605;6.37387;7.5;
9.05693;6.66905;6.66525;6.47147;7.5;
9.05694;6.67871;6.67476;6.57309;7.5;
9.05695;6.68861;6.68452;6.67833;7.5;
9.05696;6.69872;6.69451;6.78677;7.5;
9.05697;6.709;6.70468;6.89799;7.5;
9.05698;6.7194;6.715;7.01155;7.5;
9.05699;6.7299;6.72542;7.127;7.5;
9.057;6.74043;6.7359;7.24388;7.5;
9.05701;6.75097;6.7464;7.36174;7.5;
9.05702;6.76147;6.75688;7.48009;7.5;
9.05703;6.77188;6.7673;7.59849;7.5;
9.05704;6.78218;6.77761;7.71645;7.5;
9.05705;6.79231;6.78778;7.83352;7.5;
9.05706;6.80225;6.79777;7.94923;7.5;
9.05707;6.81194;6.80753;8.06313;7.5;
9.05708;6.82135;6.81703;8.17475;7.5;
9.05709;6.83044;6.82623;8.28368;7.5;
9.0571;6.83918;6.83509;8.38946;7.5;
9.05711;6.84753;6.84358;8.49169;7.5;
9.05712;6.85546;6.85167;8.58996;7.5;
9.05713;6.86295;6.85932;8.68389;7.5;
9.05714;6.86995;6.86651;8.7731;7.5;
9.05715;6.87644;6.8732;8.85724;7.5;
9.05716;6.88239;6.87936;8.93599;7.5;
9.05717;6.88779;6.88498;9.00902;7.5;
9.05718;6.89261;6.89004;9.07606;7.5;
9.05719;6.89684;6.8945;9.13683;7.5;
9.0572;6.90044;6.89836;9.19111;7.5;
9.05721;6.90342;6.9016;9.23867;7.5;
9.05722;6.90576;6.90421;9.27933;7.5;
9.05723;6.90745;6.90617;9.31293;7.5;
9.05724;6.90848;6.90749;9.33933;7.5;
9.05725;6.90886;6.90814;9.35844;7.5;
9.05726;6.90857;6.90814;9.37018;7.5;
9.05727;6.90762;6.90748;9.37449;7.5;
9.05728;6.90601;6.90616;9.37138;7.5;
9.05729;6.90375;6.90419;9.36084;7.5;
9.0573;6.90085;6.90157;9.34291;7.5;
9.05731;6.89732;6.89833;9.31768;7.5;
9.05732;6.89318;6.89446;9.28523;7.5;
9.05733;6.88843;6.88999;9.2457;7.5;
9.05734;6.8831;6.88493;9.19924;7.5;
9.05735;6.87722;6.8793;9.14604;7.5;
9.05736;6.87079;6.87313;9.08629;7.5;
9.05737;6.86385;6.86643;9.02025;7.5;
9.05738;6.85643;6.85924;8.94816;7.5;
9.05739;6.84855;6.85159;8.87032;7.5;
9.0574;6.84025;6.8435;8.78702;7.5;
9.05741;6.83156;6.835;8.69861;7.5;
9.05742;6.82251;6.82613;8.60541;7.5;
9.05743;6.81313;6.81693;8.50782;7.5;
9.05744;6.80348;6.80743;8.4062;7.5;
9.05745;6.79357;6.79766;8.30096;7.5;
9.05746;6.78346;6.78768;8.19251;7.5;
9.05747;6.77318;6.7775;8.08129;7.5;
9.05748;6.76278;6.76719;7.96773;7.5;
9.05749;6.75229;6.75677;7.85228;7.5;
9.0575;6.74175;6.74629;7.7354;7.5;
9.05751;6.73122;6.73579;7.61755;7.5;
9.05752;6.72072;6.72531;7.49919;7.5;
9.05753;6.7103;6.71489;7.38079;7.5;
9.05754;6.7;6.70457;7.26283;7.5;
9.05755;6.68987;6.6944;7.14576;7.5;
9.05756;6.67994;6.68442;7.03005;7.5;
9.05757;6.67025;6.67465;6.91615;7.5;
9.05758;6.66084;6.66516;6.80453;7.5;
9.05759;6.65175;6.65596;6.69561;7.5;
9.0576;6.64301;6.64709;6.58982;7.5;
9.05761;6.63465;6.6386;6.48759;7.5;
9.05762;6.62672;6.63051;6.38932;7.5;
9.05763;6.61924;6.62286;6.29539;7.5;
9.05764;6.61224;6.61568;6.20618;7.5;
9.05765;6.60575;6.60899;6.12204;7.5;
9.05766;6.59979;6.60283;6.0433;7.5;
9.05767;6.5944;6.5972;5.97026;7.5;
9.05768;6.58958;6.59215;5.90322;7.5;
9.05769;6.58535;6.58769;5.84245;7.5;
9.0577;6.58175;6.58383;5.78817;7.5;
9.05771;6.57877;6.58059;5.74061;7.5;
9.05772;6.57643;6.57798;5.69995;7.5;
9.05773;6.57474;6.57602;5.66635;7.5;
9.05774;6.57371;6.5747;5.63995;7.5;
9.05775;6.57333;6.57405;5.62084;7.5;
9.05776;6.57362;6.57405;5.6091;7.5;
9.05777;6.57457;6.57471;5.60479;7.5;
9.05778;6.57618;6.57603;5.6079;7.5;
9.05779;6.57844;6.578;5.61845;7.5;
9.0578;6.58134;6.58062;5.63637;7.5;
9.05781;6.58487;6.58386;5.6616;7.5;
9.05782;6.58901;6.58773;5.69405;7.5;
9.05783;6.59376;6.5922;5.73358;7.5;
9.05784;6.59908;6.59726;5.78004;7.5;
9.05785;6.60497;6.60289;5.83324;7.5;
9.05786;6.6114;6.60906;5.89299;7.5;
9.05787;6.61833;6.61575;5.95903;7.5;
9.05788;6.62576;6.62294;6.03112;7.5;
9.05789;6.63363;6.6306;6.10896;7.5;
9.0579;6.64193;6.63869;6.19226;7.5;
9.05791;6.65063;6.64718;6.28068;7.5;
9.05792;6.65968;6.65605;6.37387;7.5;
9.05793;6.66905;6.66525;6.47147;7.5;
9.05794;6.67871;6.67475;6.57309;7.5;
9.05795;6.68861;6.68452;6.67833;7.5;
9.05796;6.69872;6.69451;6.78677;7.5;
9.05797;6.709;6.70468;6.89799;7.5;
9.05798;6.7194;6.71499;7.01155;7.5;
9.05799;6.72989;6.72541;7.127;7.5;
9.058;6.74043;6.73589;7.24388;7.5;
9.05801;6.75097;6.7464;7.36174;7.5;
9.05802;6.76146;6.75688;7.48009;7.5;
9.05803;6.77188;6.7673;7.59849;7.5;
9.05804;6.78218;6.77761;7.71645;7.5;
9.05805;6.79231;6.78778;7.83352;7.5;
9.05806;6.80224;6.79777;7.94923;7.5;
9.05807;6.81193;6.80753;8.06313;7.5;
9.05808;6.82134;6.81703;8.17475;7.5;
9.05809;6.83044;6.82623;8.28368;7.5;
9.0581;6.83918;6.83509;8.38946;7.5;
9.05811;6.84753;6.84358;8.49169;7.5;
9.05812;6.85546;6.85167;8.58996;7.5;
9.05813;6.86294;6.85932;8.68389;7.5;
9.05814;6.86994;6.8665;8.7731;7.5;
9.05815;6.87644;6.87319;8.85724;7.5;
9.05816;6.88239;6.87936;8.93599;7.5;
9.05817;6.88779;6.88498;9.00902;7.5;
9.05818;6.89261;6.89004;9.07606;7.5;
9.05819;6.89683;6.8945;9.13683;7.5;
9.0582;6.90044;6.89836;9.19111;7.5;
9.05821;6.90342;6.9016;9.23867;7.5;
9.05822;6.90576;6.90421;9.27933;7.5;
9.05823;6.90745;6.90617;9.31293;7.5;
9.05824;6.90848;6.90748;9.33933;7.5;
9.05825;6.90885;6.90814;9.35844;7.5;
9.05826;6.90856;6.90814;9.37018;7.5;
9.05827;6.90761;6.90747;9.37449;7.5;
9.05828;6.90601;6.90615;9.37138;7.5;
9.05829;6.90375;6.90418;9.36084;7.5;
9.0583;6.90085;6.90157;9.34291;7.5;
9.05831;6.89732;6.89833;9.31768;7.5;
9.05832;6.89318;6.89446;9.28523;7.5;
9.05833;6.88843;6.88999;9.2457;7.5;
9.05834;6.8831;6.88493;9.19924;7.5;
9.05835;6.87721;6.8793;9.14604;7.5;
9.05836;6.87079;6.87313;9.08629;7.5;
9.05837;6.86385;6.86643;9.02025;7.5;
9.05838;6.85643;6.85924;8.94816;7.5;
9.05839;6.84855;6.85159;8.87032;7.5;
9.0584;6.84025;6.8435;8.78702;7.5;
9.05841;6.83156;6.835;8.69861;7.5;
9.05842;6.82251;6.82613;8.60541;7.5;
9.05843;6.81313;6.81693;8.50782;7.5;
9.05844;6.80348;6.80743;8.4062;7.5;
9.05845;6.79357;6.79766;8.30096;7.5;
9.05846;6.78346;6.78767;8.19251;7.5;
9.05847;6.77318;6.7775;8.08129;7.5;
9.05848;6.76278;6.76719;7.96773;7.5;
9.05849;6.75229;6.75677;7.85228;7.5;
9.0585;6.74175;6.74629;7.7354;7.5;
9.05851;6.73121;6.73578;7.61755;7.5;
9.05852;6.72072;6.7253;7.49919;7.5;
9.05853;6.7103;6.71489;7.38079;7.5;
9.05854;6.7;6.70457;7.26283;7.5;
9.05855;6.68987;6.6944;7.14576;7.5;
9.05856;6.67994;6.68442;7.03005;7.5;
9.05857;6.67025;6.67465;6.91615;7.5;
9.05858;6.66084;6.66515;6.80453;7.5;
9.05859;6.65174;6.65595;6.69561;7.5;
9.0586;6.643;6.64709;6.58982;7.5;
9.05861;6.63465;6.6386;6.48759;7.5;
9.05862;6.62672;6.63051;6.38932;7.5;
9.05863;6.61924;6.62286;6.29539;7.5;
9.05864;6.61224;6.61568;6.20618;7.5;
9.05865;6.60575;6.60899;6.12204;7.5;
9.05866;6.59979;6.60282;6.0433;7.5;
9.05867;6.59439;6.5972;5.97026;7.5;
9.05868;6.58957;6.59215;5.90322;7.5;
9.05869;6.58535;6.58768;5.84245;7.5;
9.0587;6.58174;6.58382;5.78817;7.5;
9.05871;6.57877;6.58058;5.74061;7.5;
9.05872;6.57643;6.57798;5.69995;7.5;
9.05873;6.57474;6.57601;5.66635;7.5;
9.05874;6.5737;6.5747;5.63995;7.5;
9.05875;6.57333;6.57405;5.62084;7.5;
9.05876;6.57362;6.57405;5.6091;7.5;
9.05877;6.57457;6.57471;5.60479;7.5;
9.05878;6.57618;6.57603;5.6079;7.5;
9.05879;6.57844;6.578;5.61845;7.5;
9.0588;6.58133;6.58061;5.63637;7.5;
9.05881;6.58486;6.58386;5.6616;7.5;
9.05882;6.58901;6.58773;5.69405;7.5;
9.05883;6.59376;6.5922;5.73358;7.5;
9.05884;6.59908;6.59726;5.78004;7.5;
9.05885;6.60497;6.60288;5.83324;7.5;
9.05886;6.6114;6.60906;5.89299;7.5;
9.05887;6.61833;6.61575;5.95903;7.5;
9.05888;6.62575;6.62294;6.03112;7.5;
9.05889;6.63363;6.63059;6.10896;7.5;
9.0589;6.64193;6.63869;6.19226;7.5;
9.05891;6.65063;6.64718;6.28068;7.5;
9.05892;6.65968;6.65605;6.37387;7.5;
9.05893;6.66905;6.66525;6.47147;7.5;
9.05894;6.6787;6.67475;6.57309;7.5;
9.05895;6.68861;6.68452;6.67833;7.5;
9.05896;6.69872;6.69451;6.78677;7.5;
9.05897;6.709;6.70468;6.89799;7.5;
9.05898;6.7194;6.71499;7.01155;7.5;
9.05899;6.72989;6.72541;7.127;7.5;
9.059;6.74043;6.73589;7.24388;7.5;
9.05901;6.75096;6.74639;7.36174;7.5;
9.05902;6.76146;6.75688;7.48009;7.5;
9.05903;6.77188;6.76729;7.59849;7.5;
9.05904;6.78218;6.77761;7.71645;7.5;
9.05905;6.79231;6.78778;7.83352;7.5;
9.05906;6.80224;6.79776;7.94923;7.5;
9.05907;6.81193;6.80753;8.06313;7.5;
9.05908;6.82134;6.81703;8.17475;7.5;
9.05909;6.83044;6.82623;8.28368;7.5;
9.0591;6.83918;6.83509;8.38946;7.5;
9.05911;6.84753;6.84358;8.49169;7.5;
9.05912;6.85546;6.85167;8.58996;7.5;
9.05913;6.86294;6.85932;8.68389;7.5;
9.05914;6.86994;6.8665;8.7731;7.5;
9.05915;6.87643;6.87319;8.85724;7.5;
9.05916;6.88239;6.87936;8.93599;7.5;
9.05917;6.88779;6.88498;9.00902;7.5;
9.05918;6.89261;6.89003;9.07606;7.5;
9.05919;6.89683;6.8945;9.13683;7.5;
9.0592;6.90044;6.89836;9.19111;7.5;
9.05921;6.90342;6.9016;9.23867;7.5;
9.05922;6.90576;6.90421;9.27933;7.5;
9.05923;6.90745;6.90617;9.31293;7.5;
9.05924;6.90848;6.90748;9.33933;7.5;
9.05925;6.90885;6.90814;9.35844;7.5;
9.05926;6.90856;6.90813;9.37018;7.5;
9.05927;6.90761;6.90747;9.37449;7.5;
9.05928;6.90601;6.90615;9.37138;7.5;
9.05929;6.90375;6.90418;9.36084;7.5;
9.0593;6.90085;6.90157;9.34291;7.5;
9.05931;6.89732;6.89832;9.31768;7.5;
9.05932;6.89317;6.89446;9.28523;7.5;
9.05933;6.88843;6.88998;9.2457;7.5;
9.05934;6.8831;6.88492;9.19924;7.5;
9.05935;6.87721;6.8793;9.14604;7.5;
9.05936;6.87079;6.87312;9.08629;7.5;
9.05937;6.86385;6.86643;9.02025;7.5;
9.05938;6.85643;6.85924;8.94816;7.5;
9.05939;6.84855;6.85159;8.87032;7.5;
9.0594;6.84025;6.84349;8.78702;7.5;
9.05941;6.83155;6.835;8.69861;7.5;
9.05942;6.8225;6.82613;8.60541;7.5;
9.05943;6.81313;6.81693;8.50782;7.5;
9.05944;6.80347;6.80743;8.4062;7.5;
9.05945;6.79357;6.79766;8.30096;7.5;
9.05946;6.78346;6.78767;8.19251;7.5;
9.05947;6.77318;6.7775;8.08129;7.5;
9.05948;6.76278;6.76718;7.96773;7.5;
9.05949;6.75229;6.75677;7.85228;7.5;
9.0595;6.74175;6.74628;7.7354;7.5;
9.05951;6.73121;6.73578;7.61755;7.5;
9.05952;6.72071;6.7253;7.49919;7.5;
9.05953;6.7103;6.71488;7.38079;7.5;
9.05954;6.7;6.70457;7.26283;7.5;
9.05955;6.68987;6.6944;7.14576;7.5;
9.05956;6.67994;6.68441;7.03005;7.5;
9.05957;6.67025;6.67465;6.91615;7.5;
9.05958;6.66084;6.66515;6.80453;7.5;
9.05959;6.65174;6.65595;6.69561;7.5;
9.0596;6.643;6.64709;6.58982;7.5;
9.05961;6.63465;6.6386;6.48759;7.5;
9.05962;6.62672;6.63051;6.38932;7.5;
9.05963;6.61924;6.62286;6.29539;7.5;
9.05964;6.61224;6.61568;6.20618;7.5;
9.05965;6.60575;6.60899;6.12204;7.5;
9.05966;6.59979;6.60282;6.0433;7.5;
9.05967;6.59439;6.5972;5.97026;7.5;
9.05968;6.58957;6.59215;5.90322;7.5;
9.05969;6.58535;6.58768;5.84245;7.5;
9.0597;6.58174;6.58382;5.78817;7.5;
9.05971;6.57876;6.58058;5.74061;7.5;
9.05972;6.57643;6.57798;5.69995;7.5;
9.05973;6.57474;6.57601;5.66635;7.5;
9.05974;6.5737;6.5747;5.63995;7.5;
9.05975;6.57333;6.57404;5.62084;7.5;
9.05976;6.57362;6.57405;5.6091;7.5;
9.05977;6.57457;6.57471;5.60479;7.5;
