time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);V(/Vmid);
9.86754;0.543528;0.544169;2.44246;2.5;
9.86755;0.540842;0.541476;2.42549;2.5;
9.86756;0.538206;0.53883;2.40878;2.5;
9.86757;0.535631;0.536242;2.39239;2.5;
9.86758;0.533125;0.533722;2.37639;2.5;
9.86759;0.5307;0.53128;2.36084;2.5;
9.8676;0.528365;0.528926;2.3458;2.5;
9.86761;0.526129;0.526668;2.33134;2.5;
9.86762;0.524;0.524516;2.3175;2.5;
9.86763;0.521988;0.522478;2.30434;2.5;
9.86764;0.5201;0.520562;2.29192;2.5;
9.86765;0.518343;0.518775;2.28028;2.5;
9.86766;0.516724;0.517125;2.26947;2.5;
9.86767;0.515249;0.515618;2.25954;2.5;
9.86768;0.513925;0.51426;2.25051;2.5;
9.86769;0.512756;0.513055;2.24242;2.5;
9.8677;0.511746;0.512009;2.23531;2.5;
9.86771;0.510901;0.511126;2.22921;2.5;
9.86772;0.510222;0.510409;2.22413;2.5;
9.86773;0.509713;0.50986;2.2201;2.5;
9.86774;0.509375;0.509483;2.21713;2.5;
9.86775;0.50921;0.509277;2.21524;2.5;
9.86776;0.509218;0.509245;2.21442;2.5;
9.86777;0.509399;0.509386;2.21469;2.5;
9.86778;0.509753;0.5097;2.21605;2.5;
9.86779;0.510279;0.510185;2.21848;2.5;
9.8678;0.510974;0.51084;2.22198;2.5;
9.86781;0.511835;0.511662;2.22653;2.5;
9.86782;0.51286;0.512648;2.23213;2.5;
9.86783;0.514043;0.513794;2.23873;2.5;
9.86784;0.515382;0.515095;2.24633;2.5;
9.86785;0.516871;0.516548;2.25489;2.5;
9.86786;0.518503;0.518146;2.26438;2.5;
9.86787;0.520273;0.519882;2.27476;2.5;
9.86788;0.522173;0.521751;2.28598;2.5;
9.86789;0.524197;0.523744;2.29802;2.5;
9.8679;0.526336;0.525855;2.31081;2.5;
9.86791;0.528582;0.528075;2.32432;2.5;
9.86792;0.530926;0.530394;2.33847;2.5;
9.86793;0.533359;0.532805;2.35323;2.5;
9.86794;0.535871;0.535297;2.36854;2.5;
9.86795;0.538453;0.537862;2.38432;2.5;
9.86796;0.541094;0.540487;2.40052;2.5;
9.86797;0.543784;0.543164;2.41708;2.5;
9.86798;0.546512;0.545881;2.43393;2.5;
9.86799;0.549267;0.548628;2.451;2.5;
9.868;0.552039;0.551394;2.46822;2.5;
9.86801;0.554816;0.554168;2.48553;2.5;
9.86802;0.557587;0.556939;2.50286;2.5;
9.86803;0.560341;0.559695;2.52013;2.5;
9.86804;0.563067;0.562426;2.53729;2.5;
9.86805;0.565755;0.565122;2.55426;2.5;
9.86806;0.568394;0.56777;2.57097;2.5;
9.86807;0.570973;0.570361;2.58736;2.5;
9.86808;0.573482;0.572885;2.60336;2.5;
9.86809;0.575911;0.575331;2.61891;2.5;
9.8681;0.578251;0.57769;2.63395;2.5;
9.86811;0.580491;0.579952;2.64841;2.5;
9.86812;0.582624;0.582109;2.66225;2.5;
9.86813;0.584641;0.584152;2.67541;2.5;
9.86814;0.586534;0.586072;2.68783;2.5;
9.86815;0.588296;0.587863;2.69947;2.5;
9.86816;0.589919;0.589518;2.71028;2.5;
9.86817;0.591398;0.591029;2.72022;2.5;
9.86818;0.592726;0.592391;2.72924;2.5;
9.86819;0.593899;0.5936;2.73733;2.5;
9.8682;0.594911;0.594649;2.74444;2.5;
9.86821;0.59576;0.595535;2.75054;2.5;
9.86822;0.596441;0.596254;2.75562;2.5;
9.86823;0.596952;0.596804;2.75965;2.5;
9.86824;0.597291;0.597183;2.76262;2.5;
9.86825;0.597457;0.597389;2.76451;2.5;
9.86826;0.597449;0.597421;2.76533;2.5;
9.86827;0.597266;0.59728;2.76506;2.5;
9.86828;0.596911;0.596965;2.7637;2.5;
9.86829;0.596384;0.596478;2.76127;2.5;
9.8683;0.595687;0.595821;2.75777;2.5;
9.86831;0.594823;0.594996;2.75322;2.5;
9.86832;0.593795;0.594007;2.74762;2.5;
9.86833;0.592607;0.592857;2.74102;2.5;
9.86834;0.591264;0.591551;2.73342;2.5;
9.86835;0.589772;0.590095;2.72486;2.5;
9.86836;0.588135;0.588492;2.71537;2.5;
9.86837;0.586361;0.586751;2.70499;2.5;
9.86838;0.584456;0.584878;2.69377;2.5;
9.86839;0.582427;0.58288;2.68173;2.5;
9.8684;0.580284;0.580764;2.66894;2.5;
9.86841;0.578033;0.57854;2.65544;2.5;
9.86842;0.575685;0.576216;2.64128;2.5;
9.86843;0.573248;0.573802;2.62652;2.5;
9.86844;0.570732;0.571306;2.61122;2.5;
9.86845;0.568147;0.568738;2.59543;2.5;
9.86846;0.565503;0.56611;2.57923;2.5;
9.86847;0.562811;0.563431;2.56267;2.5;
9.86848;0.560081;0.560712;2.54582;2.5;
9.86849;0.557325;0.557964;2.52876;2.5;
9.8685;0.554553;0.555197;2.51153;2.5;
9.86851;0.551776;0.552423;2.49422;2.5;
9.86852;0.549006;0.549653;2.47689;2.5;
9.86853;0.546252;0.546898;2.45962;2.5;
9.86854;0.543528;0.544169;2.44246;2.5;
9.86855;0.540842;0.541476;2.42549;2.5;
9.86856;0.538206;0.53883;2.40878;2.5;
9.86857;0.53563;0.536242;2.39239;2.5;
9.86858;0.533125;0.533722;2.37639;2.5;
9.86859;0.5307;0.53128;2.36084;2.5;
9.8686;0.528364;0.528925;2.3458;2.5;
9.86861;0.526128;0.526667;2.33134;2.5;
9.86862;0.524;0.524515;2.3175;2.5;
9.86863;0.521987;0.522477;2.30434;2.5;
9.86864;0.520099;0.520561;2.29192;2.5;
9.86865;0.518342;0.518775;2.28028;2.5;
9.86866;0.516723;0.517125;2.26947;2.5;
9.86867;0.515249;0.515618;2.25954;2.5;
9.86868;0.513924;0.514259;2.25051;2.5;
9.86869;0.512755;0.513055;2.24242;2.5;
9.8687;0.511746;0.512009;2.23531;2.5;
9.86871;0.5109;0.511126;2.22921;2.5;
9.86872;0.510221;0.510408;2.22413;2.5;
9.86873;0.509712;0.50986;2.2201;2.5;
9.86874;0.509374;0.509482;2.21713;2.5;
9.86875;0.509209;0.509277;2.21524;2.5;
9.86876;0.509217;0.509245;2.21442;2.5;
9.86877;0.509399;0.509386;2.21469;2.5;
9.86878;0.509753;0.509699;2.21605;2.5;
9.86879;0.510278;0.510184;2.21848;2.5;
9.8688;0.510973;0.510839;2.22198;2.5;
9.86881;0.511834;0.511661;2.22653;2.5;
9.86882;0.512859;0.512647;2.23213;2.5;
9.86883;0.514043;0.513793;2.23873;2.5;
9.86884;0.515382;0.515095;2.24633;2.5;
9.86885;0.51687;0.516547;2.25489;2.5;
9.86886;0.518502;0.518145;2.26438;2.5;
9.86887;0.520272;0.519882;2.27476;2.5;
9.86888;0.522172;0.52175;2.28598;2.5;
9.86889;0.524196;0.523744;2.29802;2.5;
9.8689;0.526335;0.525855;2.31081;2.5;
9.86891;0.528581;0.528074;2.32432;2.5;
9.86892;0.530925;0.530394;2.33847;2.5;
9.86893;0.533358;0.532805;2.35323;2.5;
9.86894;0.535871;0.535297;2.36854;2.5;
9.86895;0.538452;0.537861;2.38432;2.5;
9.86896;0.541094;0.540487;2.40052;2.5;
9.86897;0.543783;0.543163;2.41708;2.5;
9.86898;0.546511;0.545881;2.43393;2.5;
9.86899;0.549267;0.548628;2.451;2.5;
9.869;0.552038;0.551394;2.46822;2.5;
9.86901;0.554815;0.554168;2.48553;2.5;
9.86902;0.557586;0.556938;2.50286;2.5;
9.86903;0.56034;0.559695;2.52013;2.5;
9.86904;0.563067;0.562426;2.53729;2.5;
9.86905;0.565755;0.565121;2.55426;2.5;
9.86906;0.568394;0.56777;2.57097;2.5;
9.86907;0.570973;0.570361;2.58736;2.5;
9.86908;0.573482;0.572885;2.60336;2.5;
9.86909;0.575911;0.575331;2.61891;2.5;
9.8691;0.57825;0.577689;2.63395;2.5;
9.86911;0.580491;0.579952;2.64841;2.5;
9.86912;0.582624;0.582108;2.66225;2.5;
9.86913;0.584641;0.584151;2.67541;2.5;
9.86914;0.586534;0.586072;2.68783;2.5;
9.86915;0.588295;0.587863;2.69947;2.5;
9.86916;0.589919;0.589517;2.71028;2.5;
9.86917;0.591398;0.591029;2.72022;2.5;
9.86918;0.592726;0.592391;2.72924;2.5;
9.86919;0.593898;0.593599;2.73733;2.5;
9.8692;0.594911;0.594648;2.74444;2.5;
9.86921;0.595759;0.595534;2.75054;2.5;
9.86922;0.59644;0.596254;2.75562;2.5;
9.86923;0.596952;0.596804;2.75965;2.5;
9.86924;0.597291;0.597183;2.76262;2.5;
9.86925;0.597456;0.597388;2.76451;2.5;
9.86926;0.597448;0.597421;2.76533;2.5;
9.86927;0.597266;0.597279;2.76506;2.5;
9.86928;0.596911;0.596964;2.7637;2.5;
9.86929;0.596383;0.596477;2.76127;2.5;
9.8693;0.595686;0.59582;2.75777;2.5;
9.86931;0.594822;0.594995;2.75322;2.5;
9.86932;0.593794;0.594006;2.74762;2.5;
9.86933;0.592607;0.592857;2.74102;2.5;
9.86934;0.591264;0.591551;2.73342;2.5;
9.86935;0.589771;0.590094;2.72486;2.5;
9.86936;0.588135;0.588492;2.71537;2.5;
9.86937;0.58636;0.586751;2.70499;2.5;
9.86938;0.584455;0.584877;2.69377;2.5;
9.86939;0.582427;0.582879;2.68173;2.5;
9.8694;0.580283;0.580764;2.66894;2.5;
9.86941;0.578033;0.57854;2.65544;2.5;
9.86942;0.575684;0.576216;2.64128;2.5;
9.86943;0.573247;0.573801;2.62652;2.5;
9.86944;0.570731;0.571305;2.61122;2.5;
9.86945;0.568146;0.568738;2.59543;2.5;
9.86946;0.565503;0.56611;2.57923;2.5;
9.86947;0.56281;0.563431;2.56267;2.5;
9.86948;0.560081;0.560712;2.54582;2.5;
9.86949;0.557324;0.557963;2.52876;2.5;
9.8695;0.554552;0.555197;2.51153;2.5;
9.86951;0.551775;0.552423;2.49422;2.5;
9.86952;0.549005;0.549653;2.47689;2.5;
9.86953;0.546252;0.546898;2.45962;2.5;
9.86954;0.543527;0.544168;2.44246;2.5;
9.86955;0.540841;0.541475;2.42549;2.5;
9.86956;0.538205;0.538829;2.40878;2.5;
9.86957;0.53563;0.536241;2.39239;2.5;
9.86958;0.533124;0.533721;2.37639;2.5;
9.86959;0.530699;0.531279;2.36084;2.5;
9.8696;0.528364;0.528925;2.3458;2.5;
9.86961;0.526128;0.526667;2.33134;2.5;
9.86962;0.523999;0.524515;2.3175;2.5;
9.86963;0.521987;0.522477;2.30434;2.5;
9.86964;0.520099;0.520561;2.29192;2.5;
9.86965;0.518342;0.518774;2.28028;2.5;
9.86966;0.516723;0.517124;2.26947;2.5;
9.86967;0.515248;0.515617;2.25954;2.5;
9.86968;0.513924;0.514259;2.25051;2.5;
9.86969;0.512755;0.513054;2.24242;2.5;
9.8697;0.511745;0.512008;2.23531;2.5;
9.86971;0.5109;0.511125;2.22921;2.5;
9.86972;0.510221;0.510408;2.22413;2.5;
9.86973;0.509712;0.509859;2.2201;2.5;
9.86974;0.509374;0.509482;2.21713;2.5;
9.86975;0.509209;0.509276;2.21524;2.5;
9.86976;0.509217;0.509244;2.21442;2.5;
9.86977;0.509398;0.509385;2.21469;2.5;
9.86978;0.509752;0.509699;2.21605;2.5;
9.86979;0.510278;0.510184;2.21848;2.5;
9.8698;0.510973;0.510839;2.22198;2.5;
9.86981;0.511834;0.511661;2.22653;2.5;
9.86982;0.512858;0.512647;2.23213;2.5;
9.86983;0.514042;0.513793;2.23873;2.5;
9.86984;0.515381;0.515094;2.24633;2.5;
9.86985;0.51687;0.516547;2.25489;2.5;
9.86986;0.518502;0.518144;2.26438;2.5;
9.86987;0.520271;0.519881;2.27476;2.5;
9.86988;0.522172;0.52175;2.28598;2.5;
9.86989;0.524196;0.523743;2.29802;2.5;
9.8699;0.526335;0.525854;2.31081;2.5;
9.86991;0.52858;0.528074;2.32432;2.5;
9.86992;0.530925;0.530393;2.33847;2.5;
9.86993;0.533358;0.532804;2.35323;2.5;
9.86994;0.53587;0.535296;2.36854;2.5;
9.86995;0.538452;0.53786;2.38432;2.5;
9.86996;0.541093;0.540486;2.40052;2.5;
9.86997;0.543783;0.543163;2.41708;2.5;
9.86998;0.546511;0.54588;2.43393;2.5;
9.86999;0.549266;0.548627;2.451;2.5;
9.87;0.552038;0.551393;2.46822;2.5;
9.87001;0.554814;0.554167;2.48553;2.5;
9.87002;0.557586;0.556938;2.50286;2.5;
9.87003;0.56034;0.559694;2.52013;2.5;
9.87004;0.563066;0.562425;2.53729;2.5;
9.87005;0.565754;0.565121;2.55426;2.5;
9.87006;0.568393;0.567769;2.57097;2.5;
9.87007;0.570972;0.57036;2.58736;2.5;
9.87008;0.573481;0.572884;2.60336;2.5;
9.87009;0.57591;0.57533;2.61891;2.5;
9.8701;0.57825;0.577689;2.63395;2.5;
9.87011;0.58049;0.579951;2.64841;2.5;
9.87012;0.582623;0.582108;2.66225;2.5;
9.87013;0.58464;0.584151;2.67541;2.5;
9.87014;0.586533;0.586071;2.68783;2.5;
9.87015;0.588295;0.587862;2.69947;2.5;
9.87016;0.589918;0.589517;2.71028;2.5;
9.87017;0.591397;0.591028;2.72022;2.5;
9.87018;0.592725;0.59239;2.72924;2.5;
9.87019;0.593898;0.593598;2.73733;2.5;
9.8702;0.59491;0.594648;2.74444;2.5;
9.87021;0.595759;0.595534;2.75054;2.5;
9.87022;0.59644;0.596253;2.75562;2.5;
9.87023;0.596951;0.596803;2.75965;2.5;
9.87024;0.59729;0.597182;2.76262;2.5;
9.87025;0.597456;0.597388;2.76451;2.5;
9.87026;0.597448;0.59742;2.76533;2.5;
9.87027;0.597265;0.597279;2.76506;2.5;
9.87028;0.59691;0.596964;2.7637;2.5;
9.87029;0.596383;0.596477;2.76127;2.5;
9.8703;0.595686;0.59582;2.75777;2.5;
9.87031;0.594822;0.594995;2.75322;2.5;
9.87032;0.593794;0.594006;2.74762;2.5;
9.87033;0.592606;0.592856;2.74102;2.5;
9.87034;0.591263;0.59155;2.73342;2.5;
9.87035;0.589771;0.590094;2.72486;2.5;
9.87036;0.588134;0.588491;2.71537;2.5;
9.87037;0.58636;0.58675;2.70499;2.5;
9.87038;0.584455;0.584877;2.69377;2.5;
9.87039;0.582426;0.582879;2.68173;2.5;
9.8704;0.580283;0.580763;2.66894;2.5;
9.87041;0.578032;0.578539;2.65544;2.5;
9.87042;0.575684;0.576215;2.64128;2.5;
9.87043;0.573247;0.5738;2.62652;2.5;
9.87044;0.570731;0.571305;2.61122;2.5;
9.87045;0.568146;0.568737;2.59543;2.5;
9.87046;0.565502;0.566109;2.57923;2.5;
9.87047;0.56281;0.56343;2.56267;2.5;
9.87048;0.56008;0.560711;2.54582;2.5;
9.87049;0.557324;0.557963;2.52876;2.5;
9.8705;0.554552;0.555196;2.51153;2.5;
9.87051;0.551775;0.552422;2.49422;2.5;
9.87052;0.549004;0.549652;2.47689;2.5;
9.87053;0.546251;0.546897;2.45962;2.5;
9.87054;0.543527;0.544168;2.44246;2.5;
9.87055;0.540841;0.541475;2.42549;2.5;
9.87056;0.538205;0.538829;2.40878;2.5;
9.87057;0.535629;0.536241;2.39239;2.5;
9.87058;0.533124;0.533721;2.37639;2.5;
9.87059;0.530699;0.531279;2.36084;2.5;
9.8706;0.528363;0.528924;2.3458;2.5;
9.87061;0.526127;0.526666;2.33134;2.5;
9.87062;0.523999;0.524514;2.3175;2.5;
9.87063;0.521986;0.522476;2.30434;2.5;
9.87064;0.520098;0.52056;2.29192;2.5;
9.87065;0.518341;0.518774;2.28028;2.5;
9.87066;0.516722;0.517124;2.26947;2.5;
9.87067;0.515248;0.515617;2.25954;2.5;
9.87068;0.513923;0.514258;2.25051;2.5;
9.87069;0.512754;0.513054;2.24242;2.5;
9.8707;0.511745;0.512008;2.23531;2.5;
9.87071;0.510899;0.511125;2.22921;2.5;
9.87072;0.51022;0.510407;2.22413;2.5;
9.87073;0.509711;0.509859;2.2201;2.5;
9.87074;0.509373;0.509481;2.21713;2.5;
9.87075;0.509208;0.509276;2.21524;2.5;
9.87076;0.509216;0.509244;2.21442;2.5;
9.87077;0.509398;0.509385;2.21469;2.5;
9.87078;0.509752;0.509698;2.21605;2.5;
9.87079;0.510277;0.510183;2.21848;2.5;
9.8708;0.510972;0.510838;2.22198;2.5;
9.87081;0.511833;0.51166;2.22653;2.5;
9.87082;0.512858;0.512646;2.23213;2.5;
9.87083;0.514042;0.513792;2.23873;2.5;
9.87084;0.515381;0.515094;2.24633;2.5;
9.87085;0.516869;0.516546;2.25489;2.5;
9.87086;0.518501;0.518144;2.26438;2.5;
9.87087;0.520271;0.519881;2.27476;2.5;
9.87088;0.522171;0.521749;2.28598;2.5;
9.87089;0.524195;0.523743;2.29802;2.5;
9.8709;0.526334;0.525854;2.31081;2.5;
9.87091;0.52858;0.528073;2.32432;2.5;
9.87092;0.530924;0.530393;2.33847;2.5;
9.87093;0.533357;0.532804;2.35323;2.5;
9.87094;0.53587;0.535296;2.36854;2.5;
9.87095;0.538451;0.53786;2.38432;2.5;
9.87096;0.541093;0.540486;2.40052;2.5;
9.87097;0.543782;0.543162;2.41708;2.5;
9.87098;0.54651;0.54588;2.43393;2.5;
9.87099;0.549266;0.548627;2.451;2.5;
9.871;0.552037;0.551393;2.46822;2.5;
9.87101;0.554814;0.554167;2.48553;2.5;
9.87102;0.557585;0.556937;2.50286;2.5;
9.87103;0.560339;0.559694;2.52013;2.5;
9.87104;0.563066;0.562425;2.53729;2.5;
9.87105;0.565754;0.56512;2.55426;2.5;
9.87106;0.568393;0.567769;2.57097;2.5;
9.87107;0.570972;0.57036;2.58736;2.5;
9.87108;0.573481;0.572884;2.60336;2.5;
9.87109;0.57591;0.57533;2.61891;2.5;
9.8711;0.578249;0.577688;2.63395;2.5;
9.87111;0.58049;0.579951;2.64841;2.5;
9.87112;0.582623;0.582107;2.66225;2.5;
9.87113;0.58464;0.58415;2.67541;2.5;
9.87114;0.586533;0.586071;2.68783;2.5;
9.87115;0.588294;0.587862;2.69947;2.5;
9.87116;0.589918;0.589516;2.71028;2.5;
9.87117;0.591396;0.591028;2.72022;2.5;
9.87118;0.592725;0.59239;2.72924;2.5;
9.87119;0.593897;0.593598;2.73733;2.5;
9.8712;0.59491;0.594647;2.74444;2.5;
9.87121;0.595758;0.595533;2.75054;2.5;
9.87122;0.596439;0.596253;2.75562;2.5;
9.87123;0.59695;0.596803;2.75965;2.5;
9.87124;0.59729;0.597182;2.76262;2.5;
9.87125;0.597455;0.597387;2.76451;2.5;
9.87126;0.597447;0.59742;2.76533;2.5;
9.87127;0.597265;0.597278;2.76506;2.5;
9.87128;0.596909;0.596963;2.7637;2.5;
9.87129;0.596382;0.596476;2.76127;2.5;
9.8713;0.595685;0.595819;2.75777;2.5;
9.87131;0.594821;0.594994;2.75322;2.5;
9.87132;0.593793;0.594005;2.74762;2.5;
9.87133;0.592606;0.592856;2.74102;2.5;
9.87134;0.591263;0.59155;2.73342;2.5;
9.87135;0.58977;0.590093;2.72486;2.5;
9.87136;0.588134;0.588491;2.71537;2.5;
9.87137;0.586359;0.58675;2.70499;2.5;
9.87138;0.584454;0.584876;2.69377;2.5;
9.87139;0.582426;0.582878;2.68173;2.5;
9.8714;0.580282;0.580763;2.66894;2.5;
9.87141;0.578032;0.578539;2.65544;2.5;
9.87142;0.575683;0.576215;2.64128;2.5;
9.87143;0.573246;0.5738;2.62652;2.5;
9.87144;0.57073;0.571304;2.61122;2.5;
9.87145;0.568145;0.568737;2.59543;2.5;
9.87146;0.565502;0.566109;2.57923;2.5;
9.87147;0.562809;0.56343;2.56267;2.5;
9.87148;0.56008;0.56071;2.54582;2.5;
9.87149;0.557323;0.557962;2.52876;2.5;
9.8715;0.554551;0.555196;2.51153;2.5;
9.87151;0.551774;0.552422;2.49422;2.5;
9.87152;0.549004;0.549652;2.47689;2.5;
9.87153;0.546251;0.546897;2.45962;2.5;
9.87154;0.543526;0.544167;2.44246;2.5;
9.87155;0.54084;0.541474;2.42549;2.5;
9.87156;0.538204;0.538828;2.40878;2.5;
9.87157;0.535629;0.53624;2.39239;2.5;
9.87158;0.533123;0.53372;2.37639;2.5;
9.87159;0.530698;0.531278;2.36084;2.5;
9.8716;0.528363;0.528924;2.3458;2.5;
9.87161;0.526127;0.526666;2.33134;2.5;
9.87162;0.523998;0.524514;2.3175;2.5;
9.87163;0.521986;0.522476;2.30434;2.5;
9.87164;0.520098;0.52056;2.29192;2.5;
9.87165;0.518341;0.518773;2.28028;2.5;
9.87166;0.516722;0.517123;2.26947;2.5;
9.87167;0.515247;0.515616;2.25954;2.5;
9.87168;0.513923;0.514258;2.25051;2.5;
9.87169;0.512754;0.513053;2.24242;2.5;
9.8717;0.511744;0.512007;2.23531;2.5;
9.87171;0.510899;0.511124;2.22921;2.5;
9.87172;0.51022;0.510407;2.22413;2.5;
9.87173;0.509711;0.509858;2.2201;2.5;
9.87174;0.509373;0.509481;2.21713;2.5;
9.87175;0.509207;0.509275;2.21524;2.5;
9.87176;0.509216;0.509243;2.21442;2.5;
9.87177;0.509397;0.509384;2.21469;2.5;
9.87178;0.509751;0.509698;2.21605;2.5;
9.87179;0.510277;0.510183;2.21848;2.5;
9.8718;0.510972;0.510838;2.22198;2.5;
9.87181;0.511833;0.51166;2.22653;2.5;
9.87182;0.512857;0.512645;2.23213;2.5;
9.87183;0.514041;0.513792;2.23873;2.5;
9.87184;0.51538;0.515093;2.24633;2.5;
9.87185;0.516868;0.516546;2.25489;2.5;
9.87186;0.518501;0.518143;2.26438;2.5;
9.87187;0.52027;0.51988;2.27476;2.5;
9.87188;0.522171;0.521749;2.28598;2.5;
9.87189;0.524194;0.523742;2.29802;2.5;
9.8719;0.526333;0.525853;2.31081;2.5;
9.87191;0.528579;0.528073;2.32432;2.5;
9.87192;0.530924;0.530392;2.33847;2.5;
9.87193;0.533357;0.532803;2.35323;2.5;
9.87194;0.535869;0.535295;2.36854;2.5;
9.87195;0.538451;0.537859;2.38432;2.5;
9.87196;0.541092;0.540485;2.40052;2.5;
9.87197;0.543782;0.543162;2.41708;2.5;
9.87198;0.54651;0.545879;2.43393;2.5;
9.87199;0.549265;0.548626;2.451;2.5;
9.872;0.552037;0.551392;2.46822;2.5;
9.87201;0.554813;0.554166;2.48553;2.5;
9.87202;0.557585;0.556937;2.50286;2.5;
9.87203;0.560339;0.559693;2.52013;2.5;
9.87204;0.563065;0.562424;2.53729;2.5;
9.87205;0.565753;0.56512;2.55426;2.5;
9.87206;0.568392;0.567768;2.57097;2.5;
9.87207;0.570971;0.570359;2.58736;2.5;
9.87208;0.57348;0.572883;2.60336;2.5;
9.87209;0.575909;0.575329;2.61891;2.5;
9.8721;0.578249;0.577688;2.63395;2.5;
9.87211;0.580489;0.57995;2.64841;2.5;
9.87212;0.582622;0.582107;2.66225;2.5;
9.87213;0.584639;0.584149;2.67541;2.5;
9.87214;0.586532;0.58607;2.68783;2.5;
9.87215;0.588294;0.587861;2.69947;2.5;
9.87216;0.589917;0.589516;2.71028;2.5;
9.87217;0.591396;0.591027;2.72022;2.5;
9.87218;0.592724;0.592389;2.72924;2.5;
9.87219;0.593897;0.593597;2.73733;2.5;
9.8722;0.594909;0.594647;2.74444;2.5;
9.87221;0.595758;0.595533;2.75054;2.5;
9.87222;0.596439;0.596252;2.75562;2.5;
9.87223;0.59695;0.596802;2.75965;2.5;
9.87224;0.597289;0.597181;2.76262;2.5;
9.87225;0.597455;0.597387;2.76451;2.5;
9.87226;0.597446;0.597419;2.76533;2.5;
9.87227;0.597264;0.597277;2.76506;2.5;
9.87228;0.596909;0.596963;2.7637;2.5;
9.87229;0.596382;0.596476;2.76127;2.5;
9.8723;0.595685;0.595819;2.75777;2.5;
9.87231;0.594821;0.594994;2.75322;2.5;
9.87232;0.593793;0.594005;2.74762;2.5;
9.87233;0.592605;0.592855;2.74102;2.5;
9.87234;0.591262;0.591549;2.73342;2.5;
9.87235;0.58977;0.590092;2.72486;2.5;
9.87236;0.588133;0.58849;2.71537;2.5;
9.87237;0.586359;0.586749;2.70499;2.5;
9.87238;0.584454;0.584876;2.69377;2.5;
9.87239;0.582425;0.582878;2.68173;2.5;
9.8724;0.580282;0.580762;2.66894;2.5;
9.87241;0.578031;0.578538;2.65544;2.5;
9.87242;0.575683;0.576214;2.64128;2.5;
9.87243;0.573246;0.573799;2.62652;2.5;
9.87244;0.57073;0.571304;2.61122;2.5;
9.87245;0.568145;0.568736;2.59543;2.5;
9.87246;0.565501;0.566108;2.57923;2.5;
9.87247;0.562809;0.563429;2.56267;2.5;
9.87248;0.560079;0.56071;2.54582;2.5;
9.87249;0.557323;0.557962;2.52876;2.5;
9.8725;0.554551;0.555195;2.51153;2.5;
9.87251;0.551774;0.552421;2.49422;2.5;
9.87252;0.549003;0.549651;2.47689;2.5;
9.87253;0.54625;0.546896;2.45962;2.5;
9.87254;0.543525;0.544166;2.44246;2.5;
9.87255;0.54084;0.541474;2.42549;2.5;
9.87256;0.538204;0.538828;2.40878;2.5;
9.87257;0.535628;0.53624;2.39239;2.5;
9.87258;0.533123;0.53372;2.37639;2.5;
9.87259;0.530698;0.531278;2.36084;2.5;
9.8726;0.528362;0.528923;2.3458;2.5;
9.87261;0.526126;0.526665;2.33134;2.5;
9.87262;0.523998;0.524513;2.3175;2.5;
9.87263;0.521985;0.522475;2.30434;2.5;
9.87264;0.520097;0.520559;2.29192;2.5;
9.87265;0.51834;0.518773;2.28028;2.5;
9.87266;0.516721;0.517123;2.26947;2.5;
9.87267;0.515247;0.515616;2.25954;2.5;
9.87268;0.513922;0.514257;2.25051;2.5;
9.87269;0.512753;0.513053;2.24242;2.5;
9.8727;0.511744;0.512007;2.23531;2.5;
9.87271;0.510898;0.511124;2.22921;2.5;
9.87272;0.510219;0.510406;2.22413;2.5;
9.87273;0.50971;0.509858;2.2201;2.5;
9.87274;0.509372;0.50948;2.21713;2.5;
9.87275;0.509207;0.509275;2.21524;2.5;
9.87276;0.509215;0.509243;2.21442;2.5;
9.87277;0.509397;0.509384;2.21469;2.5;
9.87278;0.509751;0.509697;2.21605;2.5;
9.87279;0.510276;0.510182;2.21848;2.5;
9.8728;0.510971;0.510837;2.22198;2.5;
9.87281;0.511832;0.511659;2.22653;2.5;
9.87282;0.512857;0.512645;2.23213;2.5;
9.87283;0.514041;0.513791;2.23873;2.5;
9.87284;0.51538;0.515093;2.24633;2.5;
9.87285;0.516868;0.516545;2.25489;2.5;
9.87286;0.5185;0.518143;2.26438;2.5;
9.87287;0.52027;0.519879;2.27476;2.5;
9.87288;0.52217;0.521748;2.28598;2.5;
9.87289;0.524194;0.523742;2.29802;2.5;
9.8729;0.526333;0.525853;2.31081;2.5;
9.87291;0.528579;0.528072;2.32432;2.5;
9.87292;0.530923;0.530392;2.33847;2.5;
9.87293;0.533356;0.532803;2.35323;2.5;
9.87294;0.535869;0.535295;2.36854;2.5;
9.87295;0.53845;0.537859;2.38432;2.5;
9.87296;0.541091;0.540485;2.40052;2.5;
9.87297;0.543781;0.543161;2.41708;2.5;
9.87298;0.546509;0.545879;2.43393;2.5;
9.87299;0.549265;0.548626;2.451;2.5;
9.873;0.552036;0.551392;2.46822;2.5;
9.87301;0.554813;0.554166;2.48553;2.5;
9.87302;0.557584;0.556936;2.50286;2.5;
9.87303;0.560338;0.559693;2.52013;2.5;
9.87304;0.563065;0.562424;2.53729;2.5;
9.87305;0.565753;0.565119;2.55426;2.5;
9.87306;0.568392;0.567768;2.57097;2.5;
9.87307;0.570971;0.570359;2.58736;2.5;
9.87308;0.57348;0.572882;2.60336;2.5;
9.87309;0.575909;0.575329;2.61891;2.5;
9.8731;0.578248;0.577687;2.63395;2.5;
9.87311;0.580489;0.57995;2.64841;2.5;
